source_id,target_id,subregion,parcel,NPS_mean,NPS_std
2009,2047,CA3,SO,0.010314063,0.002841146
2009,2049,CA3,SO,0.003388499,0
2009,2049,CA3,SR,0.001396306,0
2013,2000,CA3,SL,0.001036024,0.000356895
2013,2000,CA3,SO,0.009610844,0.0015903
2013,2000,CA3,SP,0.000994836,0.000503478
2013,2000,CA3,SR,0.006519582,0.00269629
2013,2001,CA3,SR,0.00140468,0.000582301
2013,2004,CA3,SL,0.002661001,0.000916677
2013,2004,CA3,SO,0.008221962,0.001360483
2013,2004,CA3,SP,0.003374926,0.00170802
2013,2004,CA3,SR,0.013259647,0.005483766
2013,2005,CA3,SL,0.000834642,0.000287522
2013,2005,CA3,SR,0.001294487,0.000535359
2013,2008,CA3,SR,0.012337991,0.005102598
2013,2009,CA3,SO,0.016521726,0.00273384
2013,2013,CA3,SL,0.001646396,0.000656923
2013,2013,CA3,SR,0.007027538,0.00367863
2013,2014,CA3,SL,0.001931175,0.001191132
2013,2014,CA3,SR,0.005571322,0.003121688
2013,2019,CA3,SL,0.005250644,0.001985817
2013,2019,CA3,SP,0.001707243,0.000870858
2013,2020,CA3,SO,0.017353682,0.00382898
2013,2021,CA3,SO,0.01483275,0.00490202
2013,2022,CA3,SO,0.007354667,0.001216972
2013,2023,CA3,SR,0.017573618,0.014766892
2013,2028,CA3,SL,0.002973577,0.001024355
2013,2028,CA3,SO,0.007098012,0.001174504
2013,2028,CA3,SP,0.001921144,0.000972274
2013,2028,CA3,SR,0.004943013,0.002044272
2013,2035,CA3,SL,0.001273509,0.000438706
2013,2035,CA3,SO,0.004045667,0.000669434
2013,2035,CA3,SP,0.00146339,0.000740609
2013,2035,CA3,SR,0.00826595,0.003418533
2013,2036,CA3,SL,0.001278444,0.000817628
2013,2036,CA3,SP,0.000899331,0.000455145
2013,2036,CA3,SR,0.008311743,0.003440192
2013,2043,CA3,SL,0.002395056,0.000825063
2013,2043,CA3,SO,0.00459398,0.000760163
2013,2043,CA3,SP,0.00216005,0.001093182
2013,2043,CA3,SR,0.006078295,0.002513788
2013,2044,CA3,SL,0.000601036,0.000207048
2013,2044,CA3,SO,0.000547387,9.05759E-05
2013,2044,CA3,SP,0.000440201,0.000222782
2013,2044,CA3,SR,0.008056896,0.003332074
2013,2045,CA3,SL,0.00332184,0.001144326
2013,2045,CA3,SO,0.004433151,0.000733551
2013,2045,CA3,SP,0.001456759,0.000737253
2013,2045,CA3,SR,0.007313274,0.003024536
2013,2046,CA3,SL,0.000849978,0.000343266
2013,2046,CA3,SO,0.001145101,0.000217445
2013,2046,CA3,SP,0.001423972,0.000761878
2013,2046,CA3,SR,0.004015728,0.001661254
2013,2047,CA3,SO,0.008421367,0.002706132
2013,2049,CA3,SL,0.000787242,0.000271193
2013,2049,CA3,SO,0.002766688,0.000457802
2013,2049,CA3,SP,0.000945195,0.000478355
2013,2049,CA3,SR,0.002174185,0.000899173
2014,2000,CA3,SL,0.001124437,0.000778041
2014,2000,CA3,SR,0.007848563,0.001460483
2014,2001,CA3,SR,0.001691017,0.000318318
2014,2004,CA3,SL,0.002888089,0.001998378
2014,2004,CA3,SR,0.015962554,0.002970358
2014,2005,CA3,SL,0.00090587,0.000626806
2014,2005,CA3,SR,0.001558362,0.000289984
2014,2008,CA3,SR,0.014853024,0.002763894
2014,2013,CA3,SL,0.001786899,0.0012877
2014,2013,CA3,SR,0.008460064,0.003138193
2014,2014,CA3,SL,0.00209598,0.001803687
2014,2014,CA3,SR,0.006707005,0.002826029
2014,2019,CA3,SL,0.00569873,0.004042269
2014,2023,CA3,SR,0.021155905,0.015967755
2014,2028,CA3,SL,0.00322734,0.002233119
2014,2028,CA3,SR,0.005950619,0.001107308
2014,2035,CA3,SL,0.001382189,0.000956389
2014,2035,CA3,SR,0.009950919,0.001851696
2014,2036,CA3,SL,0.001387546,0.001216879
2014,2036,CA3,SR,0.010006047,0.001869224
2014,2043,CA3,SL,0.002599448,0.001798657
2014,2043,CA3,SR,0.007317322,0.001361628
2014,2044,CA3,SL,0.000652327,0.00045137
2014,2044,CA3,SR,0.009699251,0.001804865
2014,2045,CA3,SL,0.003605324,0.00249466
2014,2045,CA3,SR,0.008804045,0.001638282
2014,2046,CA3,SL,0.000922515,0.000667281
2014,2046,CA3,SR,0.004834312,0.000900859
2014,2049,CA3,SL,0.000854424,0.000591208
2014,2049,CA3,SR,0.002617381,0.00048705
2019,1000,DG,SMi,0.000426492,4.06136E-05
2019,1000,DG,SMo,0.003664468,0.000240348
2019,1001,DG,SMi,0.000382549,0.000129297
2019,1001,DG,SMo,0.005202394,0.001153359
2019,1004,DG,SMi,0.000171329,0
2019,1004,DG,SMo,0.000844754,0
2019,1005,DG,SMi,0.000347827,0.000105307
2019,1005,DG,SMo,0.001379707,0.000718513
2019,1006,DG,SMi,0.000150175,1.61234E-05
2019,1006,DG,SMo,0.000756989,0.000122624
2019,1007,DG,SMo,0.001578146,0
2019,1008,DG,SMo,0.003676499,0.002501345
2019,1009,DG,SMi,0.000281624,9.90554E-05
2019,1009,DG,SMo,0.001877818,0.000736792
2019,1010,DG,SMi,0.000428457,0
2019,1010,DG,SMo,0.009575273,0
2019,1026,DG,SMi,0.000388449,7.01871E-05
2019,1027,DG,SMi,0.000229455,4.64517E-05
2019,1027,DG,SMo,0.001485578,0.000497731
2019,1035,DG,SMi,0.000331158,8.11113E-05
2019,1035,DG,SMo,0.005140741,0.003196848
2019,1036,DG,SMi,0.000626929,0
2019,1036,DG,SMo,0.005909642,0
2019,1040,DG,SMi,0.000249157,0
2019,1041,DG,SMi,0.00048825,0
2019,1041,DG,SMo,0.003662077,0
2019,1043,DG,SMi,0.000248548,0
2019,1043,DG,SMo,0.001165206,0
2019,2000,CA3,SL,0.000603424,0.000105418
2019,2000,CA3,SR,0.00477313,0.004031997
2019,2001,CA3,SR,0.001028397,0.000869208
2019,2004,CA3,SL,0.00154988,0.000270764
2019,2004,CA3,SR,0.00970768,0.008200352
2019,2005,CA3,SL,0.000486131,8.4927E-05
2019,2005,CA3,SR,0.000947723,0.000800568
2019,2008,CA3,SR,0.009032916,0.007630359
2019,2013,CA3,SL,0.000958931,0.000255615
2019,2013,CA3,SR,0.005145016,0.004649162
2019,2014,CA3,SL,0.001124798,0.0006081
2019,2014,CA3,SR,0.004078888,0.003774853
2019,2019,CA3,SL,0.003058198,0.000716482
2019,2023,CA3,SR,0.012866034,0.014376666
2019,2028,CA3,SL,0.001731937,0.000302569
2019,2028,CA3,SR,0.003618889,0.003056978
2019,2035,CA3,SL,0.000741746,0.000129583
2019,2035,CA3,SR,0.006051685,0.005112029
2019,2036,CA3,SL,0.00074462,0.000421795
2019,2036,CA3,SR,0.00608521,0.005141325
2019,2043,CA3,SL,0.001394982,0.000243703
2019,2043,CA3,SR,0.004450054,0.003759086
2019,2044,CA3,SL,0.000350069,6.11569E-05
2019,2044,CA3,SR,0.005898632,0.004982741
2019,2045,CA3,SL,0.001934781,0.000338006
2019,2045,CA3,SR,0.005354209,0.004522852
2019,2046,CA3,SL,0.000495063,0.00013553
2019,2046,CA3,SR,0.002940003,0.002483675
2019,2049,CA3,SL,0.000458523,8.01038E-05
2019,2049,CA3,SR,0.001591769,0.001344612
2019,4011,DG,SMo,0.00132454,0.000624449
2020,2000,CA3,SL,0.004497696,0.002210544
2020,2000,CA3,SO,0.042857633,0.011903672
2020,2000,CA3,SP,0.004837596,0.0026837
2020,2000,CA3,SR,0.025544556,0.014245473
2020,2001,CA3,SR,0.005503716,0.003073249
2020,2004,CA3,SL,0.011552216,0.005677725
2020,2004,CA3,SO,0.036664194,0.010183449
2020,2004,CA3,SP,0.01641127,0.009104299
2020,2004,CA3,SR,0.051952995,0.028972708
2020,2005,CA3,SL,0.003623438,0.00178086
2020,2005,CA3,SR,0.005071967,0.002828492
2020,2008,CA3,SR,0.048341828,0.026958863
2020,2009,CA3,SO,0.073675329,0.020463261
2020,2013,CA3,SL,0.007147509,0.003796208
2020,2013,CA3,SR,0.027534794,0.017715997
2020,2014,CA3,SL,0.008383821,0.005947889
2020,2014,CA3,SR,0.021829151,0.01470693
2020,2019,CA3,SL,0.022794647,0.011754712
2020,2019,CA3,SP,0.008301822,0.00463586
2020,2020,CA3,SO,0.077385272,0.024280745
2020,2021,CA3,SO,0.066143679,0.026373471
2020,2022,CA3,SO,0.032796667,0.009109247
2020,2023,CA3,SR,0.068855684,0.063333841
2020,2028,CA3,SL,0.012909205,0.006344663
2020,2028,CA3,SO,0.031652161,0.008791361
2020,2028,CA3,SP,0.009341958,0.005182535
2020,2028,CA3,SR,0.019367357,0.010800625
2020,2035,CA3,SL,0.00552869,0.002717261
2020,2035,CA3,SO,0.018040842,0.005010829
2020,2035,CA3,SP,0.007116033,0.003947683
2020,2035,CA3,SR,0.03238705,0.018061337
2020,2036,CA3,SL,0.005550117,0.004047818
2020,2036,CA3,SP,0.004373184,0.002426067
2020,2036,CA3,SR,0.032566472,0.018169305
2020,2043,CA3,SL,0.010397669,0.005110284
2020,2043,CA3,SO,0.020485932,0.005689951
2020,2043,CA3,SP,0.010503688,0.005827015
2020,2043,CA3,SR,0.023815537,0.013281248
2020,2044,CA3,SL,0.002609279,0.001282418
2020,2044,CA3,SO,0.002440965,0.000677976
2020,2044,CA3,SP,0.00214057,0.0011875
2020,2044,CA3,SR,0.03156795,0.017604549
2020,2045,CA3,SL,0.014421122,0.007087745
2020,2045,CA3,SO,0.019768749,0.005490754
2020,2045,CA3,SP,0.007083787,0.003929795
2020,2045,CA3,SR,0.028654343,0.015979712
2020,2046,CA3,SL,0.003690014,0.001973322
2020,2046,CA3,SO,0.005106349,0.001495937
2020,2046,CA3,SP,0.006924358,0.004025036
2020,2046,CA3,SR,0.015734136,0.008775867
2020,2047,CA3,SO,0.037553399,0.014690276
2020,2049,CA3,SL,0.003417656,0.001679722
2020,2049,CA3,SO,0.012337491,0.003426728
2020,2049,CA3,SP,0.004596206,0.002549786
2020,2049,CA3,SR,0.008518736,0.004750657
2020,3007,CA1,SP,0.001711097,0.000728644
2020,4000,CA1,SO,0.016271187,0.010210608
2020,4000,CA1,SP,0.002201752,0.001460321
2020,4000,CA1,SR,0.006820344,0.001178154
2020,4003,CA1,SO,0.005587036,0.003358593
2020,4003,CA1,SP,0.001660139,0.000706944
2020,4003,CA1,SR,0.003128398,0.000113485
2020,4004,CA1,SR,0.001889076,7.86609E-05
2020,4005,CA1,SR,0.001739231,6.30917E-05
2020,4006,CA1,SR,0.004231651,0.000153506
2020,4013,CA1,SO,0.004159551,0.002500474
2020,4013,CA1,SP,0.001441669,0.000613912
2020,4013,CA1,SR,0.001335662,4.8452E-05
2020,4015,CA1,SR,0.004863665,0.002204251
2020,4020,CA1,SO,0.002478754,0.001561063
2020,4020,CA1,SP,0.001498134,0.000638757
2020,4020,CA1,SR,0.001463963,0.000100342
2020,4022,CA1,SO,0.003883048,0.003399751
2020,4023,CA1,SO,0.009620639,0.005783354
2020,4023,CA1,SP,0.00158401,0.000674525
2020,4028,CA1,SR,0.003998418,0.001528748
2020,4031,CA1,SO,0.006107269,0.003747058
2020,4033,CA1,SO,0.020442137,0.016562833
2020,4035,CA1,SO,0.026753075,0.016082352
2020,4036,CA1,SO,0.010849756,0.009088095
2020,4036,CA1,SP,0.003203998,0.002624136
2020,4036,CA1,SR,0.003694716,0.001415646
2020,4038,CA1,SO,0.004444328,0.002847204
2020,4039,CA1,SO,0.013308869,0.009554304
2020,4041,CA1,SO,0.002626009,0.0015786
2020,4041,CA1,SR,0.002784841,0.000101022
2020,4054,CA1,SR,0.005841909,0.001486748
2020,4055,CA1,SO,0.005373936,0.004102747
2020,4055,CA1,SP,0.001760642,0.000788552
2020,4055,CA1,SR,0.003083431,0.001066246
2020,4056,CA1,SR,0.001632313,5.92132E-05
2020,4061,CA1,SR,0.009982588,0.000362125
2020,4066,CA1,SO,0.010790911,0.00800529
2020,4066,CA1,SR,0.010681517,0.000392787
2020,4068,CA1,SO,0.021552929,0.012956335
2020,4069,CA1,SO,0.018131732,0.012578696
2020,4076,CA1,SO,0.004639445,0.003489489
2020,4076,CA1,SP,0.001942803,0.000828444
2020,4076,CA1,SR,0.012616156,0.010655708
2020,4078,CA1,SO,0.009072584,0.005827866
2020,4078,CA1,SP,0.002290729,0.001164473
2020,4078,CA1,SR,0.006842483,0.001271533
2020,4079,CA1,SO,0.007687496,0.004641825
2020,4079,CA1,SP,0.002973353,0.001425858
2020,4079,CA1,SR,0.003408621,0.000465038
2020,4080,CA1,SO,0.006254688,0.004158974
2020,4080,CA1,SP,0.002049268,0.000944534
2020,4080,CA1,SR,0.002462336,0.000102328
2020,4081,CA1,SO,0.007750898,0.00470171
2020,4081,CA1,SP,0.002533626,0.001183862
2020,4081,CA1,SR,0.001125134,0.000209532
2020,4083,CA1,SO,0.004640774,0.003029427
2020,4084,CA1,SO,0.004517805,0.002715835
2020,4084,CA1,SP,0.002468595,0.001051212
2020,4084,CA1,SR,0.001627914,5.90536E-05
2020,4087,CA1,SO,0.012541605,0.007739521
2020,4089,CA1,SO,0.031402873,0.02733362
2020,4091,CA1,SP,0.003473734,0.002388027
2020,4091,CA1,SR,0.001175797,0.000515576
2020,4093,CA1,SO,0.005288048,0.004579678
2020,4093,CA1,SR,0.00197209,0.00100773
2021,2005,CA3,SL,0.002991295,0.000466781
2021,2005,CA3,SR,0.002243916,0.000290622
2021,2008,CA3,SR,0.021387169,0.002769969
2021,2009,CA3,SO,0.044362638,0.023698046
2021,2013,CA3,SL,0.00590056,0.001503035
2021,2013,CA3,SR,0.012181816,0.004215426
2021,2014,CA3,SL,0.006921186,0.003702099
2021,2014,CA3,SR,0.009657553,0.003859244
2021,2019,CA3,SL,0.01881791,0.004153549
2021,2019,CA3,SP,0.004329066,0.000307281
2021,2020,CA3,SO,0.046596531,0.025803782
2021,2021,CA3,SO,0.039827553,0.024134289
2021,2022,CA3,SO,0.019748085,0.010549215
2021,2023,CA3,SR,0.030462814,0.022629154
2021,2028,CA3,SL,0.010657075,0.001662997
2021,2028,CA3,SO,0.019058936,0.010181079
2021,2028,CA3,SP,0.004871455,0.000151619
2021,2028,CA3,SR,0.008568417,0.001109742
2021,2035,CA3,SL,0.004564159,0.00071222
2021,2035,CA3,SO,0.010863058,0.005802929
2021,2035,CA3,SP,0.003710724,0.000115492
2021,2035,CA3,SR,0.014328529,0.001855766
2021,2036,CA3,SL,0.004581848,0.002570346
2021,2036,CA3,SP,0.002280439,7.10149E-05
2021,2036,CA3,SR,0.014407908,0.001881057
2021,2043,CA3,SL,0.0085837,0.001339455
2021,2043,CA3,SO,0.012335336,0.006589405
2021,2043,CA3,SP,0.00547725,0.000170474
2021,2043,CA3,SR,0.01053636,0.001364621
2021,2044,CA3,SL,0.002154066,0.000336134
2021,2044,CA3,SO,0.001469795,0.000785149
2021,2044,CA3,SP,0.001116221,3.47412E-05
2021,2044,CA3,SR,0.013966147,0.001808832
2021,2045,CA3,SL,0.011905224,0.001857766
2021,2045,CA3,SO,0.011903494,0.006358719
2021,2045,CA3,SP,0.00369391,0.000114969
2021,2045,CA3,SR,0.012677122,0.001641883
2021,2046,CA3,SL,0.003046257,0.000798893
2021,2046,CA3,SO,0.003074721,0.001667273
2021,2046,CA3,SP,0.003610774,0.000636821
2021,2046,CA3,SR,0.006961024,0.000904199
2021,2047,CA3,SO,0.022612289,0.013590686
2021,2049,CA3,SL,0.002821414,0.000440271
2021,2049,CA3,SO,0.007428859,0.003968417
2021,2049,CA3,SP,0.002396736,7.45959E-05
2021,2049,CA3,SR,0.00376882,0.00048812
2022,2000,CA3,SO,0.027343387,0
2022,2004,CA3,SO,0.023391941,0
2022,2009,CA3,SO,0.047005232,0
2022,2020,CA3,SO,0.049372195,0.007206228
2022,2021,CA3,SO,0.042200002,0.012072522
2022,2022,CA3,SO,0.020924439,0
2022,2028,CA3,SO,0.020194239,0
2022,2035,CA3,SO,0.011510149,0
2022,2043,CA3,SO,0.013070128,0
2022,2044,CA3,SO,0.001557348,0
2022,2045,CA3,SO,0.012612562,0
2022,2046,CA3,SO,0.003257876,0.000303503
2022,2047,CA3,SO,0.023959258,0.006599897
2022,2049,CA3,SO,0.007871382,0
2023,2000,CA3,SR,0.021451339,0.008935005
2023,2001,CA3,SR,0.00462181,0.001929572
2023,2004,CA3,SR,0.043628134,0.01817218
2023,2005,CA3,SR,0.004259244,0.001774079
2023,2008,CA3,SR,0.040595615,0.016909061
2023,2013,CA3,SR,0.023122665,0.012157854
2023,2014,CA3,SR,0.018331285,0.010311336
2023,2023,CA3,SR,0.057822366,0.048671774
2023,2028,CA3,SR,0.016263964,0.006774337
2023,2035,CA3,SR,0.027197404,0.011328381
2023,2036,CA3,SR,0.027348076,0.01140003
2023,2043,CA3,SR,0.019999376,0.008330227
2023,2044,CA3,SR,0.026509555,0.011041875
2023,2045,CA3,SR,0.024062819,0.01002275
2023,2046,CA3,SR,0.013212924,0.005505064
2023,2049,CA3,SR,0.007153708,0.002979694
2028,2000,CA3,SP,0.005718447,0
2028,2004,CA3,SP,0.019399506,0
2035,1002,DG,H,0.023182847,0.00156369
2035,1004,DG,H,0.009863725,0
2035,1005,DG,H,0.008378423,0.003691097
2035,1006,DG,H,0.005584998,0.003379972
2035,1009,DG,H,0.006571222,0.000924034
2035,1010,DG,H,0.009362229,0
2035,1013,DG,H,0.017415988,0.001179807
2035,1026,DG,H,0.017116773,2.09682E-05
2035,1027,DG,H,0.015309177,0.005722794
2035,1035,DG,H,0.007484472,0.00239091
2035,1036,DG,H,0.019762277,0
2035,1041,DG,H,0.011972834,0
2035,1043,DG,H,0.025439854,0
2035,2000,CA3,SL,0.012163547,0
2035,2000,CA3,SP,0.004930458,0
2035,2004,CA3,SL,0.031241757,0
2035,2004,CA3,SP,0.016726297,0
2035,2005,CA3,SL,0.009799207,0
2035,2013,CA3,SL,0.019329689,0.003891737
2035,2014,CA3,SL,0.022673165,0.011600175
2035,2019,CA3,SL,0.061645731,0.009623109
2035,2019,CA3,SP,0.008461182,0.000539768
2035,2028,CA3,SL,0.034911591,0
2035,2028,CA3,SP,0.009521284,0
2035,2035,CA3,SL,0.014951763,0
2035,2035,CA3,SP,0.007252631,0
2035,2036,CA3,SL,0.01500971,0.008087897
2035,2036,CA3,SP,0.004457131,4.57862E-06
2035,2043,CA3,SL,0.028119406,0
2035,2043,CA3,SP,0.010705315,0
2035,2044,CA3,SL,0.00705652,0
2035,2044,CA3,SP,0.00218166,0
2035,2045,CA3,SL,0.039000411,0
2035,2045,CA3,SP,0.007219766,0
2035,2046,CA3,SL,0.009979256,0.002103391
2035,2046,CA3,SP,0.007057276,0.001225136
2035,2049,CA3,SL,0.009242692,0
2035,2049,CA3,SP,0.004684434,0
2036,2000,CA3,SL,0.004127179,0.003426201
2036,2000,CA3,SP,0.002258054,0.001328278
2036,2000,CA3,SR,0.004502291,0.000984178
2036,2001,CA3,SR,0.000970044,0.000213831
2036,2004,CA3,SL,0.010600553,0.00880011
2036,2004,CA3,SP,0.00766032,0.004506108
2036,2004,CA3,SR,0.009156844,0.00200164
2036,2005,CA3,SL,0.003324942,0.002760219
2036,2005,CA3,SR,0.000893947,0.000195412
2036,2008,CA3,SR,0.008520367,0.001862509
2036,2013,CA3,SL,0.006558703,0.005602584
2036,2013,CA3,SR,0.004853076,0.001884312
2036,2014,CA3,SL,0.007693169,0.007502001
2036,2014,CA3,SR,0.003847442,0.001680133
2036,2019,CA3,SL,0.020916842,0.017668563
2036,2019,CA3,SP,0.003875057,0.00229283
2036,2023,CA3,SR,0.012135985,0.009264999
2036,2028,CA3,SL,0.011845755,0.009833821
2036,2028,CA3,SP,0.004360564,0.002565059
2036,2028,CA3,SR,0.003413545,0.000746184
2036,2035,CA3,SL,0.005073241,0.00421158
2036,2035,CA3,SP,0.003321564,0.001953877
2036,2035,CA3,SR,0.005708298,0.001247805
2036,2036,CA3,SL,0.005092903,0.00504046
2036,2036,CA3,SP,0.002041279,0.001200764
2036,2036,CA3,SR,0.005739921,0.00125827
2036,2043,CA3,SL,0.009541117,0.007920613
2036,2043,CA3,SP,0.004902827,0.002884039
2036,2043,CA3,SR,0.004197547,0.000917563
2036,2044,CA3,SL,0.002394328,0.001987665
2036,2044,CA3,SP,0.000999158,0.000587745
2036,2044,CA3,SR,0.005563929,0.001216247
2036,2045,CA3,SL,0.013233121,0.010985551
2036,2045,CA3,SP,0.003306513,0.001945024
2036,2045,CA3,SR,0.005050399,0.001103992
2036,2046,CA3,SL,0.003386033,0.002900124
2036,2046,CA3,SP,0.003232096,0.001982313
2036,2046,CA3,SR,0.00277318,0.000606827
2036,2049,CA3,SL,0.003136112,0.002603461
2036,2049,CA3,SP,0.00214538,0.001261999
2036,2049,CA3,SR,0.001501448,0.000328209
2043,2000,CA3,SP,0.007426667,0
2043,2004,CA3,SP,0.025194544,0
2043,2028,CA3,SP,0.014341752,0
2043,2043,CA3,SP,0.016125238,0
2043,2044,CA3,SP,0.003286198,0
2043,2045,CA3,SP,0.010875014,0
2043,2049,CA3,SP,0.007056085,0
2044,2000,CA3,SP,0.013701396,0
2044,2004,CA3,SP,0.046481205,0
2044,2028,CA3,SP,0.02645898,0
2044,2043,CA3,SP,0.029749317,0
2044,2044,CA3,SP,0.00606268,0
2044,2045,CA3,SP,0.020063223,0
2044,2049,CA3,SP,0.013017712,0
2045,2000,CA3,SO,0.041691076,0
2045,2000,CA3,SP,0.005717543,0
2045,2000,CA3,SR,0.009406833,0
2045,2001,CA3,SR,0.002026754,5.75962E-05
2045,2004,CA3,SL,0.008053676,0
2045,2004,CA3,SO,0.035666218,0
2045,2004,CA3,SP,0.019396438,0
2045,2004,CA3,SR,0.019131792,0
2045,2005,CA3,SL,0.002526095,0
2045,2005,CA3,SR,0.001867762,0
2045,2008,CA3,SR,0.017801973,0
2045,2009,CA3,SO,0.071669934,0
2045,2013,CA3,SL,0.004982916,0.001003234
2045,2013,CA3,SR,0.010139742,0.003253754
2045,2014,CA3,SL,0.005844816,0.002990358
2045,2014,CA3,SR,0.008038628,0.00303891
2045,2019,CA3,SL,0.015891384,0.002480699
2045,2019,CA3,SP,0.009811902,0.000625935
2045,2020,CA3,SO,0.075278895,0.010987498
2045,2021,CA3,SO,0.06434329,0.018407246
2045,2022,CA3,SO,0.031903962,0
2045,2023,CA3,SR,0.025356241,0.018547265
2045,2028,CA3,SL,0.008999707,0
2045,2028,CA3,SO,0.03079061,0
2045,2028,CA3,SP,0.011041236,0
2045,2028,CA3,SR,0.007132067,0
2045,2035,CA3,SL,0.00385435,0
2045,2035,CA3,SO,0.017549782,0
2045,2035,CA3,SP,0.008410421,0
2045,2035,CA3,SR,0.011926595,0
2045,2036,CA3,SL,0.003869288,0.002084944
2045,2036,CA3,SP,0.005168655,5.30953E-06
2045,2036,CA3,SR,0.011992667,0.000197402
2045,2043,CA3,SL,0.007248779,0
2045,2043,CA3,SO,0.019928318,0
2045,2043,CA3,SP,0.012414282,0
2045,2043,CA3,SR,0.008770118,0
2045,2044,CA3,SL,0.00181907,0
2045,2044,CA3,SO,0.002374523,0
2045,2044,CA3,SP,0.002529934,0
2045,2044,CA3,SR,0.01162496,0
2045,2045,CA3,SL,0.010053746,0
2045,2045,CA3,SO,0.019230656,0
2045,2045,CA3,SP,0.00837231,0
2045,2045,CA3,SR,0.010552018,0
2045,2046,CA3,SL,0.002572509,0.000542224
2045,2046,CA3,SO,0.004967357,0.000462758
2045,2046,CA3,SP,0.008183881,0.001420713
2045,2046,CA3,SR,0.005794126,5.74543E-05
2045,2047,CA3,SO,0.036531219,0.010063012
2045,2049,CA3,SL,0.002382633,0
2045,2049,CA3,SO,0.012001672,0
2045,2049,CA3,SP,0.005432244,0
2045,2049,CA3,SR,0.003137041,0
2046,2000,CA3,SO,0.017004449,0.013524217
2046,2000,CA3,SP,0.001433116,5.57432E-05
2046,2000,CA3,SR,0.009254341,0.001043152
2046,2001,CA3,SR,0.001993899,0.000231785
2046,2004,CA3,SL,0.00663596,0.001116738
2046,2004,CA3,SO,0.014547103,0.011569806
2046,2004,CA3,SP,0.004861763,0.000189105
2046,2004,CA3,SR,0.018821651,0.002121581
2046,2005,CA3,SL,0.002081418,0.000350273
2046,2005,CA3,SR,0.001837484,0.000207122
2046,2008,CA3,SR,0.017513389,0.001974114
2046,2009,CA3,SO,0.029231861,0.023249094
2046,2013,CA3,SL,0.004105756,0.001077366
2046,2013,CA3,SR,0.009975369,0.003392755
2046,2014,CA3,SL,0.004815933,0.002593822
2046,2014,CA3,SR,0.007908315,0.003119716
2046,2019,CA3,SL,0.013093969,0.003005583
2046,2019,CA3,SP,0.002459376,0.000183756
2046,2020,CA3,SO,0.03070384,0.024827614
2046,2021,CA3,SO,0.026243559,0.022181587
2046,2022,CA3,SO,0.0130126,0.010349364
2046,2023,CA3,SR,0.024945196,0.018461982
2046,2028,CA3,SL,0.007415458,0.001247916
2046,2028,CA3,SO,0.012558499,0.009988202
2046,2028,CA3,SP,0.002767512,0.000107646
2046,2028,CA3,SR,0.007016451,0.000790896
2046,2035,CA3,SL,0.003175855,0.000534451
2046,2035,CA3,SO,0.007157992,0.005692994
2046,2035,CA3,SP,0.002108092,8.19973E-05
2046,2035,CA3,SR,0.011733255,0.001322576
2046,2036,CA3,SL,0.003188164,0.001799755
2046,2036,CA3,SP,0.001295536,5.04093E-05
2046,2036,CA3,SR,0.011798257,0.001344007
2046,2043,CA3,SL,0.005972752,0.001005129
2046,2043,CA3,SO,0.00812812,0.00646457
2046,2043,CA3,SP,0.003111669,0.000121033
2046,2043,CA3,SR,0.008627948,0.000972545
2046,2044,CA3,SL,0.001498852,0.000252236
2046,2044,CA3,SO,0.000968492,0.000770274
2046,2044,CA3,SP,0.000634134,2.46656E-05
2046,2044,CA3,SR,0.01143651,0.001289126
2046,2045,CA3,SL,0.00828395,0.001394071
2046,2045,CA3,SO,0.007843566,0.006238255
2046,2045,CA3,SP,0.002098539,8.16258E-05
2046,2045,CA3,SR,0.010380962,0.001170145
2046,2046,CA3,SL,0.002119661,0.000571707
2046,2046,CA3,SO,0.002026025,0.001622383
2046,2046,CA3,SP,0.002051309,0.000364934
2046,2046,CA3,SR,0.005700199,0.000645009
2046,2047,CA3,SO,0.014899909,0.012541053
2046,2049,CA3,SL,0.00196321,0.00033038
2046,2049,CA3,SO,0.004895096,0.003893237
2046,2049,CA3,SP,0.001361605,5.29616E-05
2046,2049,CA3,SR,0.003086187,0.000347876
2047,2000,CA3,SP,0.009486234,0.00087604
2047,2004,CA3,SP,0.032181509,0.002971916
2049,2000,CA3,SLM,0.126149729,0
2049,2001,CA3,SLM,0.085536141,0.028540595
2049,2005,CA3,SLM,0.055465096,0
2049,2028,CA3,SLM,0.06782233,0
2049,2043,CA3,SLM,0.08548607,0
2049,2044,CA3,SLM,0.041346781,0
3000,3000,CA2,SO,0.058815995,0.072972737
3000,3000,CA2,SP,0.003950229,0.001143256
3000,3000,CA2,SR,0.07567037,0.020279592
3000,3003,CA2,SO,0.029783616,0.035269641
3000,3003,CA2,SP,0.004524639,0.000756447
3000,3003,CA2,SR,0.052915401,0.008033016
3000,3006,CA2,SO,0.041816093,0.045907255
3000,3006,CA2,SP,0.004172849,0.000696964
3000,3006,CA2,SR,0.04176903,0
3000,3007,CA2,SO,0.030312713,0.033278419
3000,3007,CA2,SP,0.004621087,0.00077183
3000,3007,CA2,SR,0.018367336,0
3000,3008,CA2,SO,0.024780217,0.02720464
3000,3008,CA2,SP,0.002849481,0.00047593
3000,3008,CA2,SR,0.038591445,0
3003,3000,CA2,SO,0.165523276,0.103239114
3003,3000,CA2,SP,0.034175062,0.011153924
3003,3000,CA2,SR,0.408882583,0.151395786
3003,3003,CA2,SO,0.083818725,0.042077817
