source_id,target_id,subregion,parcel,NC_mean,NC_std
2013,2000,CA3,SL,0.647731616,0.425211946
2013,2000,CA3,SO,7.251385923,3.693038295
2013,2000,CA3,SP,0.851357856,1.521200834
2013,2000,CA3,SR,5.360357674,8.643500464
2013,2001,CA3,SR,2.418016217,4.955901402
2013,2004,CA3,SL,1.237791967,0.793190484
2013,2004,CA3,SO,5.118005406,2.175143277
2013,2004,CA3,SP,1.997739123,3.102195791
2013,2004,CA3,SR,7.603258168,8.954006628
2013,2005,CA3,SL,0.821601095,0.540791121
2013,2005,CA3,SR,1.516435389,2.449181115
2013,2008,CA3,SR,5.566408752,4.698878865
2013,2009,CA3,SO,5.205226516,1.228482665
2013,2013,CA3,SL,0.973462969,0.762244587
2013,2013,CA3,SR,3.071666843,5.6080589
2013,2014,CA3,SL,0.907039479,1.816672163
2013,2014,CA3,SR,2.899752586,4.030680735
2013,2019,CA3,SL,2.097932793,1.250493155
2013,2019,CA3,SP,1.267811649,1.746385986
2013,2020,CA3,SO,3.310638272,5.213415899
2013,2021,CA3,SO,6.854973316,9.769761671
2013,2022,CA3,SO,3.236068516,0.842551952
2013,2023,CA3,SR,5.836443238,11.1649321
2013,2028,CA3,SL,1.185529163,0.679377138
2013,2028,CA3,SO,3.466943973,1.186756069
2013,2028,CA3,SP,1.2194185,1.850318123
2013,2028,CA3,SR,3.699857376,5.3574795
2013,2035,CA3,SL,0.707639646,0.443213007
2013,2035,CA3,SO,2.827743273,1.279853052
2013,2035,CA3,SP,0.512370323,0.367501955
2013,2035,CA3,SR,5.117688219,6.355084269
2013,2036,CA3,SL,0.804401409,0.690124842
2013,2036,CA3,SP,0.804137949,1.333135024
2013,2036,CA3,SR,5.856723549,8.385518111
2013,2043,CA3,SL,1.071761677,0.650254612
2013,2043,CA3,SO,2.908834254,1.21271452
2013,2043,CA3,SP,1.273443016,1.82784855
2013,2043,CA3,SR,3.143893525,3.247787439
2013,2044,CA3,SL,0.478461704,0.311849518
2013,2044,CA3,SO,0.727318423,0.436256032
2013,2044,CA3,SP,0.474890347,0.728558309
2013,2044,CA3,SR,6.560311736,10.57048212
2013,2045,CA3,SL,1.20502598,0.653167578
2013,2045,CA3,SO,2.929847896,1.267390665
2013,2045,CA3,SP,0.988046842,1.504605849
2013,2045,CA3,SR,5.110088736,7.075266854
2013,2046,CA3,SL,0.575888654,0.397041122
2013,2046,CA3,SO,1.230710332,0.735076816
2013,2046,CA3,SP,1.07126922,1.842990162
2013,2046,CA3,SR,3.892303044,7.206146974
2013,2047,CA3,SO,4.218306155,8.808520624
2013,2049,CA3,SL,0.548674127,0.357124028
2013,2049,CA3,SO,1.032358054,0.257750854
2013,2049,CA3,SP,0.821853012,1.469669103
2013,2049,CA3,SR,1.619982919,2.137352711
2014,2000,CA3,SL,0.900922212,1.219268551
2014,2000,CA3,SR,4.045646002,3.657037277
2014,2001,CA3,SR,1.876894693,1.938258929
2014,2004,CA3,SL,1.49806649,1.981521609
2014,2004,CA3,SR,6.323510407,4.667995151
2014,2005,CA3,SL,0.824095934,1.118113749
2014,2005,CA3,SR,1.204702452,1.090022122
2014,2008,CA3,SR,5.080812868,2.892265111
2014,2013,CA3,SL,0.985947211,1.229678062
2014,2013,CA3,SR,2.804881929,3.788612659
2014,2014,CA3,SL,0.923923847,1.945214802
2014,2014,CA3,SR,2.557715376,2.541379777
2014,2019,CA3,SL,2.63489127,3.110031695
2014,2023,CA3,SR,5.627880691,8.772748398
2014,2028,CA3,SL,1.45531671,1.728795218
2014,2028,CA3,SR,3.010136263,2.548622566
2014,2035,CA3,SL,0.963421854,1.246866055
2014,2035,CA3,SR,4.275084902,3.273840778
2014,2036,CA3,SL,0.976210675,1.399991412
2014,2036,CA3,SR,4.596397095,3.92156722
2014,2043,CA3,SL,1.334672251,1.675474632
2014,2043,CA3,SR,2.908435337,1.951026017
2014,2044,CA3,SL,0.730456432,0.9818789
2014,2044,CA3,SR,4.879681312,4.40900499
2014,2045,CA3,SL,1.480222165,1.665074102
2014,2045,CA3,SR,4.10440288,3.377774322
2014,2046,CA3,SL,0.828533022,1.134039275
2014,2046,CA3,SR,2.86936167,2.806885018
2014,2049,CA3,SL,0.80132219,1.075742391
2014,2049,CA3,SR,1.53665406,1.225551467
2019,1000,DG,SMi,0.761468604,0.187630848
2019,1000,DG,SMo,0.994313825,0.295640111
2019,1001,DG,SMi,0.719750666,0.348079691
2019,1001,DG,SMo,1.182164368,0.388455491
2019,1004,DG,SMi,0.611698525,0
2019,1004,DG,SMo,0.622787744,0
2019,1005,DG,SMi,0.604291523,1.236902334
2019,1005,DG,SMo,0.674935486,0.578319861
2019,1006,DG,SMi,0.592433387,0.106429832
2019,1006,DG,SMo,0.612600732,0.105988047
2019,1007,DG,SMo,1.238212922,0
2019,1008,DG,SMo,1.548883617,1.055129227
2019,1009,DG,SMi,0.633618346,1.102222455
2019,1009,DG,SMo,0.76712042,0.302523424
2019,1010,DG,SMi,0.738947789,0
2019,1010,DG,SMo,1.733871783,0
2019,1026,DG,SMi,1.108231718,0.472578747
2019,1027,DG,SMi,0.634537281,0.308782263
2019,1027,DG,SMo,0.712056032,0.258285646
2019,1035,DG,SMi,0.720897273,0.185544798
2019,1035,DG,SMo,1.236141983,0.768874113
2019,1036,DG,SMi,0.901446246,0
2019,1036,DG,SMo,1.363392348,0
2019,1040,DG,SMi,1.096686919,0
2019,1041,DG,SMi,0.72983925,0
2019,1041,DG,SMo,0.970031342,0
2019,1043,DG,SMi,0.614149352,0
2019,1043,DG,SMo,0.653861228,0
2019,2000,CA3,SL,5.113359106,8.049381148
2019,2000,CA3,SR,2.967615162,10.17996061
2019,2001,CA3,SR,1.623593994,6.478395582
2019,2004,CA3,SL,7.549537978,7.149443673
2019,2004,CA3,SR,4.443350744,12.19933005
2019,2005,CA3,SL,4.509655107,7.652117523
2019,2005,CA3,SR,0.990512739,3.401444387
2019,2008,CA3,SR,3.688005459,7.714864294
2019,2013,CA3,SL,1.455760285,2.708013898
2019,2013,CA3,SR,2.017153898,4.963790786
2019,2014,CA3,SL,0.995416447,3.949836136
2019,2014,CA3,SR,1.868674422,4.596356368
2019,2019,CA3,SL,4.766877434,2.941055257
2019,2023,CA3,SR,3.997584762,9.285771077
2019,2028,CA3,SL,2.958514149,1.00283019
2019,2028,CA3,SR,2.230393984,7.11261803
2019,2035,CA3,SL,2.902460853,1.989409315
2019,2035,CA3,SR,3.067889002,8.763758335
2019,2036,CA3,SL,3.603945957,8.890635527
2019,2036,CA3,SR,3.312829798,10.27241121
2019,2043,CA3,SL,3.666770632,1.81981552
2019,2043,CA3,SR,2.112959644,5.238706832
2019,2044,CA3,SL,2.733136066,3.599555733
2019,2044,CA3,SR,3.5478639,12.16436726
2019,2045,CA3,SL,2.426612368,0.651313297
2019,2045,CA3,SR,2.975005811,9.194128951
2019,2046,CA3,SL,4.190286063,6.871477342
2019,2046,CA3,SR,2.1694368,8.131959683
2019,2049,CA3,SL,3.334666235,4.258592274
2019,2049,CA3,SR,1.208849584,3.609455793
2019,4011,DG,SMo,1.192367661,0.5761702
2020,2000,CA3,SL,4.552576699,9.087047995
2020,2000,CA3,SO,24.97955095,16.13258078
2020,2000,CA3,SP,3.817119921,8.663392563
2020,2000,CA3,SR,15.58302135,35.74164088
2020,2001,CA3,SR,4.985831879,13.66977907
2020,2004,CA3,SL,10.43349756,19.29367097
2020,2004,CA3,SO,18.14084428,10.26625673
2020,2004,CA3,SP,10.30056696,19.67573097
2020,2004,CA3,SR,23.935418,42.59142555
2020,2005,CA3,SL,3.998235102,8.049774778
2020,2005,CA3,SR,3.548458879,8.148978664
2020,2008,CA3,SR,16.63384172,21.99089313
2020,2009,CA3,SO,18.17692868,6.620103564
2020,2013,CA3,SL,4.226799967,6.424395702
2020,2013,CA3,SR,9.317050414,18.06587687
2020,2014,CA3,SL,3.132315979,9.268119337
2020,2014,CA3,SR,8.549547828,14.73494434
2020,2019,CA3,SL,13.70345331,17.84641899
2020,2019,CA3,SP,4.811817546,7.951117236
2020,2020,CA3,SO,10.83208363,16.50427134
2020,2021,CA3,SO,23.85776924,31.12348702
2020,2022,CA3,SO,9.986732473,3.916632653
2020,2023,CA3,SR,18.11207089,35.5784507
2020,2028,CA3,SL,8.223492447,11.0384488
2020,2028,CA3,SO,12.58140377,6.061570027
2020,2028,CA3,SP,5.798814526,10.77148194
2020,2028,CA3,SR,10.873652,22.9240921
2020,2035,CA3,SL,4.769510206,8.22583455
2020,2035,CA3,SO,9.598514925,5.689188878
2020,2035,CA3,SP,1.597881672,1.265612605
2020,2035,CA3,SR,15.75843075,29.31675203
2020,2036,CA3,SL,5.14094069,10.04531253
2020,2036,CA3,SP,3.046146977,6.199907518
2020,2036,CA3,SR,17.51834362,35.98927458
2020,2043,CA3,SL,7.923237809,12.44942767
2020,2043,CA3,SO,10.06049608,5.613228521
2020,2043,CA3,SP,6.045399234,10.50500489
2020,2043,CA3,SR,9.812125355,15.59379782
2020,2044,CA3,SL,2.68559389,5.238571084
2020,2044,CA3,SO,1.869595389,1.356776074
2020,2044,CA3,SP,1.54008198,2.899004358
2020,2044,CA3,SR,19.18689909,43.98215391
2020,2045,CA3,SL,7.76573821,9.03084365
2020,2045,CA3,SO,10.06273062,5.769361264
2020,2045,CA3,SP,4.477490055,8.35301309
2020,2045,CA3,SR,15.37113569,31.26314317
2020,2046,CA3,SL,3.768644948,7.54608467
2020,2046,CA3,SO,3.591913302,2.598071519
2020,2046,CA3,SP,5.072936295,10.95065922
2020,2046,CA3,SR,10.79037496,27.46476159
2020,2047,CA3,SO,13.61427648,25.4985674
2020,2049,CA3,SL,3.425358581,6.652537457
2020,2049,CA3,SO,3.416144375,1.298082155
2020,2049,CA3,SP,3.642759481,8.275999106
2020,2049,CA3,SR,4.558395229,8.91514184
2020,3007,CA1,SP,2.047883971,6.451611208
2020,4000,CA1,SO,7.985873039,20.99689302
2020,4000,CA1,SP,1.623749328,4.980812569
2020,4000,CA1,SR,7.762282535,8.746141351
2020,4003,CA1,SO,2.373305663,4.884108857
2020,4003,CA1,SP,1.202916761,3.252202278
2020,4003,CA1,SR,1.983095272,0.379707499
2020,4004,CA1,SR,2.364102801,1.275112825
2020,4005,CA1,SR,3.93898984,2.377280125
2020,4006,CA1,SR,5.264465815,1.900992397
2020,4013,CA1,SO,2.069276008,4.818434411
2020,4013,CA1,SP,1.052902804,2.715912758
2020,4013,CA1,SR,1.227065347,0.296081535
2020,4015,CA1,SR,3.715046485,8.886096188
2020,4020,CA1,SO,1.710861433,5.251888314
2020,4020,CA1,SP,1.228338233,3.778108413
2020,4020,CA1,SR,2.213378069,1.184049218
2020,4022,CA1,SO,2.844913318,7.929924009
2020,4023,CA1,SO,4.548721694,10.6748616
2020,4023,CA1,SP,1.222450102,2.889135168
2020,4028,CA1,SR,3.737221161,3.513981203
2020,4031,CA1,SO,3.322782535,7.192197179
2020,4033,CA1,SO,5.914047832,12.2041498
2020,4035,CA1,SO,9.131810877,15.93733467
2020,4036,CA1,SO,5.764297288,16.38254097
2020,4036,CA1,SP,2.05888271,6.027461266
2020,4036,CA1,SR,5.459129421,6.295142729
2020,4038,CA1,SO,3.359854015,9.863187089
2020,4039,CA1,SO,2.381810873,7.459558873
2020,4041,CA1,SO,2.006881366,6.323780664
2020,4041,CA1,SR,3.521165068,1.36782699
2020,4054,CA1,SR,5.216082525,9.332106974
2020,4055,CA1,SO,2.842730349,8.027843995
2020,4055,CA1,SP,1.332210016,3.925044386
2020,4055,CA1,SR,4.526383856,5.327989324
2020,4056,CA1,SR,4.908925912,4.194699599
2020,4061,CA1,SR,7.714594157,1.87099095
2020,4066,CA1,SO,5.181657159,12.87676687
2020,4066,CA1,SR,4.990864844,9.734832161
2020,4068,CA1,SO,7.848911163,14.24844912
2020,4069,CA1,SO,9.221811154,23.88591498
2020,4076,CA1,SO,2.401574635,6.548714591
2020,4076,CA1,SP,1.350518901,3.738176885
2020,4076,CA1,SR,3.646759384,10.5809385
2020,4078,CA1,SO,4.169027804,10.78229748
2020,4078,CA1,SP,1.600176924,4.620572081
2020,4078,CA1,SR,8.669990398,7.495905381
2020,4079,CA1,SO,3.867853632,9.978309921
2020,4079,CA1,SP,1.57748898,3.597841294
2020,4079,CA1,SR,3.842986839,3.393703773
2020,4080,CA1,SO,2.864770636,7.187424514
2020,4080,CA1,SP,1.294803984,3.361136343
2020,4080,CA1,SR,2.186612495,4.07923109
2020,4081,CA1,SO,4.439508439,12.96563664
2020,4081,CA1,SP,1.236809855,3.003169867
2020,4081,CA1,SR,2.308381529,1.534339971
2020,4083,CA1,SO,3.227526821,8.658056429
2020,4084,CA1,SO,2.841174979,8.671303521
2020,4084,CA1,SP,1.53789372,3.880605002
2020,4084,CA1,SR,2.592644587,1.286235133
2020,4087,CA1,SO,7.516315485,21.87161605
2020,4089,CA1,SO,7.156252571,19.08839868
2020,4091,CA1,SP,2.40852736,6.947113655
2020,4091,CA1,SR,3.854907657,4.325173038
2020,4093,CA1,SO,3.297347446,9.97191901
2020,4093,CA1,SR,4.424389084,5.972968321
2021,2005,CA3,SL,3.62114131,3.216136289
2021,2005,CA3,SR,2.247246517,2.930420338
2021,2008,CA3,SR,8.88436505,5.577792227
2021,2009,CA3,SO,11.04081095,8.062547149
2021,2013,CA3,SL,3.70599781,4.171593531
2021,2013,CA3,SR,4.940439364,8.555522624
2021,2014,CA3,SL,2.727203605,7.999149045
2021,2014,CA3,SR,4.64073873,5.771613421
2021,2019,CA3,SL,11.91154908,7.250494368
2021,2019,CA3,SP,2.789556002,3.153899436
2021,2020,CA3,SO,6.824771164,10.83021367
2021,2021,CA3,SO,14.17599241,21.02178363
2021,2022,CA3,SO,6.226457408,4.919764036
2021,2023,CA3,SR,9.35906334,17.25540939
2021,2028,CA3,SL,7.162893524,4.050731162
2021,2028,CA3,SO,7.319802719,7.139142691
2021,2028,CA3,SP,3.204153654,4.120237443
2021,2028,CA3,SR,6.185783095,7.185670739
2021,2035,CA3,SL,4.233027912,3.16518482
2021,2035,CA3,SO,5.526304757,6.601625866
2021,2035,CA3,SP,0.957499634,0.388147889
2021,2035,CA3,SR,8.634998774,8.494534245
2021,2036,CA3,SL,4.587395071,4.961832264
2021,2036,CA3,SP,1.778963449,2.657677507
2021,2036,CA3,SR,9.84018502,11.46294269
2021,2043,CA3,SL,6.968276005,4.697771417
2021,2043,CA3,SO,5.813488552,6.550876161
2021,2043,CA3,SP,3.330842229,3.972977456
2021,2043,CA3,SR,5.240959486,4.192294808
2021,2044,CA3,SL,2.417245316,2.072574632
2021,2044,CA3,SO,1.148311867,1.661307441
2021,2044,CA3,SP,0.937042821,1.222992554
2021,2044,CA3,SR,11.09761759,14.43543867
2021,2045,CA3,SL,6.715319727,3.230615831
2021,2045,CA3,SO,5.802955862,6.713629171
2021,2045,CA3,SP,2.500912721,3.231500224
2021,2045,CA3,SR,8.615175539,9.538702361
2021,2046,CA3,SL,3.386232664,3.063632628
2021,2046,CA3,SO,2.105593573,3.019596345
2021,2046,CA3,SP,2.827030023,4.306442296
2021,2046,CA3,SR,6.503013955,9.779714714
2021,2047,CA3,SO,8.279996489,16.22310228
2021,2049,CA3,SL,3.074483723,2.623355773
2021,2049,CA3,SO,2.095348134,1.601212166
2021,2049,CA3,SP,2.065525408,3.317427642
2021,2049,CA3,SR,2.608875443,2.741920043
2022,2000,CA3,SO,5.273928375,0
2022,2004,CA3,SO,4.484058859,0
2022,2009,CA3,SO,6.249713132,0
2022,2020,CA3,SO,4.938636145,4.662252599
2022,2021,CA3,SO,6.583213993,3.545825914
2022,2022,CA3,SO,3.516735844,0
2022,2028,CA3,SO,3.792554587,0
2022,2035,CA3,SO,2.745423696,0
2022,2043,CA3,SO,2.935504128,0
2022,2044,CA3,SO,1.252332481,0
2022,2045,CA3,SO,2.888315422,0
2022,2046,CA3,SO,1.52608881,0.142181177
2022,2047,CA3,SO,4.135322919,3.115425783
2022,2049,CA3,SO,1.919408217,0
2023,2000,CA3,SR,4.237017702,6.415752544
2023,2001,CA3,SR,1.728794384,2.727189773
2023,2004,CA3,SR,7.098118946,10.01779327
2023,2005,CA3,SR,1.642935682,2.488521091
2023,2008,CA3,SR,6.041037628,7.66203368
2023,2013,CA3,SR,3.860369529,5.445483957
2023,2014,CA3,SR,3.389141927,4.766968775
2023,2023,CA3,SR,7.435642079,11.26581412
2023,2028,CA3,SR,3.397421032,5.034432911
2023,2035,CA3,SR,4.858197411,6.949912462
2023,2036,CA3,SR,4.988954138,7.332675551
2023,2043,CA3,SR,3.683935396,5.010315175
2023,2044,CA3,SR,4.999686854,7.569515704
2023,2045,CA3,SR,4.509804215,6.618245664
2023,2046,CA3,SR,3.047356996,4.729168944
2023,2049,CA3,SR,2.031069837,2.94816903
2028,2000,CA3,SP,1.973117179,0
2028,2004,CA3,SP,4.152787144,0
2035,1002,DG,H,3.986705294,1.313698543
2035,1004,DG,H,3.86987143,0
2035,1005,DG,H,2.587079654,3.56840696
2035,1006,DG,H,2.8676454,3.197199477
2035,1009,DG,H,3.279063876,0.786637739
2035,1010,DG,H,4.408397079,0
2035,1013,DG,H,4.439007273,4.011695645
2035,1026,DG,H,5.466773512,1.967324961
2035,1027,DG,H,4.639698488,6.898108844
2035,1035,DG,H,3.995274016,1.410793704
2035,1036,DG,H,7.429779792,0
2035,1041,DG,H,2.811012661,0
2035,1043,DG,H,4.357901738,0
2035,2000,CA3,SL,1.379418045,0
2035,2000,CA3,SP,0.982221562,0
2035,2004,CA3,SL,2.744312155,0
2035,2004,CA3,SP,2.092802765,0
2035,2005,CA3,SL,1.708967508,0
2035,2013,CA3,SL,2.314598094,0.548333186
2035,2014,CA3,SL,2.419648649,1.833011057
2035,2019,CA3,SL,4.747789834,0.753523628
2035,2019,CA3,SP,1.283902391,0.086780279
2035,2028,CA3,SL,2.923570387,0
2035,2028,CA3,SP,1.402329055,0
2035,2035,CA3,SL,1.567273812,0
2035,2035,CA3,SP,1.012635917,0
2035,2036,CA3,SL,1.576701614,0.851776307
2035,2036,CA3,SP,0.925284523,0.090800321
2035,2043,CA3,SL,2.488492688,0
2035,2043,CA3,SP,1.502302593,0
2035,2044,CA3,SL,1.009226885,0
2035,2044,CA3,SP,0.707233321,0
2035,2045,CA3,SL,3.152223261,0
2035,2045,CA3,SP,1.184730615,0
2035,2046,CA3,SL,1.221320055,0.257503709
2035,2046,CA3,SP,1.184905343,0.205719169
2035,2049,CA3,SL,1.166749559,0
2035,2049,CA3,SP,0.958224361,0
2036,2000,CA3,SL,1.741277651,5.653967384
2036,2000,CA3,SP,1.192826656,3.696752092
2036,2000,CA3,SR,3.723700161,2.570118592
2036,2001,CA3,SR,1.930227471,1.664555409
2036,2004,CA3,SL,3.84297707,12.13470372
2036,2004,CA3,SP,2.971276142,8.364194701
2036,2004,CA3,SR,5.26846229,2.724017551
2036,2005,CA3,SL,1.637980287,5.33482351
2036,2005,CA3,SR,1.174288333,0.811711811
2036,2008,CA3,SR,4.093691712,1.571842068
2036,2013,CA3,SL,2.224218743,5.806231631
2036,2013,CA3,SR,2.242648038,3.674205132
2036,2014,CA3,SL,2.017102457,5.464747973
2036,2014,CA3,SR,2.120773488,2.294971223
2036,2019,CA3,SL,6.290261758,16.89657353
2036,2019,CA3,SP,1.712321569,4.402563461
2036,2023,CA3,SR,4.292641049,7.700167876
2036,2028,CA3,SL,3.712990318,10.22355288
2036,2028,CA3,SP,1.809176982,5.009280201
2036,2028,CA3,SR,2.631979466,1.644764322
2036,2035,CA3,SL,1.964969973,6.039699404
2036,2035,CA3,SP,0.840407654,1.138546864
2036,2035,CA3,SR,3.594595657,1.950684344
2036,2036,CA3,SL,2.00838428,6.404952088
2036,2036,CA3,SP,1.041354617,2.974963567
2036,2036,CA3,SR,4.019779806,2.796267025
2036,2043,CA3,SL,3.277161316,9.69391256
2036,2043,CA3,SP,1.923380392,5.113246494
2036,2043,CA3,SR,2.283328367,1.048596507
2036,2044,CA3,SL,1.142963026,3.680784768
2036,2044,CA3,SP,0.674310266,1.88185543
2036,2044,CA3,SR,4.519918238,3.117509801
2036,2045,CA3,SL,3.811348033,9.745596498
2036,2045,CA3,SP,1.45544897,4.040250132
2036,2045,CA3,SR,3.577071393,2.1449803
2036,2046,CA3,SL,1.487123449,4.833876882
2036,2046,CA3,SP,1.527423599,4.607339545
2036,2046,CA3,SR,2.734913053,2.150816998
2036,2049,CA3,SL,1.392005486,4.475742689
2036,2049,CA3,SP,1.150390763,3.567138519
2036,2049,CA3,SR,1.249284165,0.716647821
2043,2000,CA3,SP,2.23222767,0
2043,2004,CA3,SP,4.996766382,0
2043,2028,CA3,SP,3.256959499,0
2043,2043,CA3,SP,3.487203551,0
2043,2044,CA3,SP,1.519137365,0
2043,2045,CA3,SP,2.71354232,0
2043,2049,CA3,SP,2.171023186,0
2044,2000,CA3,SP,2.815002965,0
2044,2004,CA3,SP,6.939579047,0
2044,2028,CA3,SP,4.359273929,0
2044,2043,CA3,SP,4.716239063,0
2044,2044,CA3,SP,1.772113834,0
2044,2045,CA3,SP,3.549831156,0
2044,2049,CA3,SP,2.724768309,0
2045,2000,CA3,SO,19.25502346,0
2045,2000,CA3,SP,2.010035225,0
2045,2000,CA3,SR,5.0620545,0
2045,2001,CA3,SR,2.189316149,0.062480313
2045,2004,CA3,SL,3.60971851,0
2045,2004,CA3,SO,14.40538339,0
2045,2004,CA3,SP,5.511191469,0
2045,2004,CA3,SR,7.851714603,0
2045,2005,CA3,SL,1.59901267,0
2045,2005,CA3,SR,1.439945955,0
2045,2008,CA3,SR,6.212202622,0
2045,2009,CA3,SO,16.05829782,0
2045,2013,CA3,SL,2.066663912,1.263309096
2045,2013,CA3,SR,3.442281632,4.479848221
2045,2014,CA3,SL,1.814126177,3.755884522
2045,2014,CA3,SR,3.148500093,2.558877642
2045,2019,CA3,SL,5.816376462,1.216079293
2045,2019,CA3,SP,2.965800502,0.260935068
2045,2020,CA3,SO,10.02518155,14.12824928
2045,2021,CA3,SO,20.12700925,21.42585651
2045,2022,CA3,SO,8.744152039,0
2045,2023,CA3,SR,6.832879941,10.56169677
2045,2028,CA3,SL,3.373013683,0
2045,2028,CA3,SO,10.38820132,0
2045,2028,CA3,SP,3.204235527,0
2045,2028,CA3,SR,3.572873093,0
2045,2035,CA3,SL,1.800411759,0
2045,2035,CA3,SO,7.562094361,0
2045,2035,CA3,SP,1.396888608,0
2045,2035,CA3,SR,5.195376997,0
2045,2036,CA3,SL,1.934086118,1.127704259
2045,2036,CA3,SP,1.74326981,0.48905038
2045,2036,CA3,SR,5.739416495,1.422118283
2045,2043,CA3,SL,3.019056878,0
2045,2043,CA3,SO,8.039185775,0
2045,2043,CA3,SP,3.460937049,0
2045,2043,CA3,SR,3.366684614,0
2045,2044,CA3,SL,1.029367295,0
2045,2044,CA3,SO,1.450806871,0
2045,2044,CA3,SP,0.931357004,0
2045,2044,CA3,SR,6.090744373,0
2045,2045,CA3,SL,3.410052268,0
2045,2045,CA3,SO,7.989014795,0
2045,2045,CA3,SP,2.4949007,0
2045,2045,CA3,SR,5.006803022,0
2045,2046,CA3,SL,1.362953203,0.290392536
2045,2046,CA3,SO,2.735833071,0.255058954
2045,2046,CA3,SP,2.595257451,0.450930972
2045,2046,CA3,SR,3.440486878,0.138161031
2045,2047,CA3,SO,11.59689796,18.30653923
2045,2049,CA3,SL,1.268642397,0
2045,2049,CA3,SO,2.998272689,0
2045,2049,CA3,SP,1.843715395,0
2045,2049,CA3,SR,1.613601765,0
2046,2000,CA3,SO,20.7049514,27.90363509
2046,2000,CA3,SP,1.793704682,2.263212436
2046,2000,CA3,SR,7.183846175,7.586820096
2046,2001,CA3,SR,2.870915717,3.835843609
2046,2004,CA3,SL,8.026192168,1.990624657
2046,2004,CA3,SO,12.8888131,14.43949178
2046,2004,CA3,SP,4.114543166,4.050895595
2046,2004,CA3,SR,10.27018621,7.841846147
2046,2005,CA3,SL,3.257745106,0.866537242
2046,2005,CA3,SR,1.862416182,1.970062703
2046,2008,CA3,SR,7.306491561,3.821981377
2046,2009,CA3,SO,9.620775762,8.07391369
2046,2013,CA3,SL,3.008356991,3.476826133
2046,2013,CA3,SR,4.052712795,6.741658606
2046,2014,CA3,SL,2.158423014,6.734144534
2046,2014,CA3,SR,3.799582469,4.391746411
2046,2019,CA3,SL,9.559195615,3.665019578
2046,2019,CA3,SP,2.086143765,1.703575551
2046,2020,CA3,SO,5.40365841,10.08420001
2046,2021,CA3,SO,14.15225348,27.98384363
2046,2022,CA3,SO,5.729939795,4.934149039
2046,2023,CA3,SR,7.726089399,13.91022959
2046,2028,CA3,SL,5.79228482,1.184552429
2046,2028,CA3,SO,7.777035212,7.495151131
2046,2028,CA3,SP,2.364592235,2.237929064
2046,2028,CA3,SR,4.902955621,4.645177684
2046,2035,CA3,SL,3.620475358,0.853273106
2046,2035,CA3,SO,7.189618152,8.530319928
2046,2035,CA3,SP,0.679819964,0.173570531
2046,2035,CA3,SR,6.866750385,5.547329964
2046,2036,CA3,SL,3.983590107,3.404443694
2046,2036,CA3,SP,1.380467141,1.796243186
2046,2036,CA3,SR,7.800748047,7.561330321
2046,2043,CA3,SL,5.811119807,1.289947851
2046,2043,CA3,SO,7.081363092,7.805965129
2046,2043,CA3,SP,2.414501323,2.080753196
2046,2043,CA3,SR,4.215914217,2.789711114
2046,2044,CA3,SL,2.146623136,0.555737227
2046,2044,CA3,SO,1.840810045,3.111830237
2046,2044,CA3,SP,0.743710605,0.717190955
2046,2044,CA3,SR,8.709447107,9.191109983
2046,2045,CA3,SL,5.308119376,1.02560558
2046,2045,CA3,SO,7.276638557,8.278863825
2046,2045,CA3,SP,1.863241168,1.774188435
2046,2045,CA3,SR,6.820642713,6.172038234
2046,2046,CA3,SL,3.011174963,1.054096928
2046,2046,CA3,SO,3.467797977,5.721046685
2046,2046,CA3,SP,2.183578371,2.577312384
2046,2046,CA3,SR,5.090261436,6.165916472
2046,2047,CA3,SO,8.167847608,22.43418815
2046,2049,CA3,SL,2.718612058,0.701269797
2046,2049,CA3,SO,1.882595684,1.6021909
2046,2049,CA3,SP,1.639557785,2.071781613
2046,2049,CA3,SR,2.106738164,1.813558781
2047,2000,CA3,SP,1.691952554,4.767409726
2047,2004,CA3,SP,3.300967336,9.117307876
2049,2000,CA3,SLM,3.723216683,0
2049,2001,CA3,SLM,2.866401814,0.969462888
2049,2005,CA3,SLM,1.938848429,0
2049,2028,CA3,SLM,2.435500487,0
2049,2043,CA3,SLM,2.76357979,0
2049,2044,CA3,SLM,1.896354099,0
3000,3000,CA2,SO,5.10038446,12.18540379
3000,3000,CA2,SP,2.305304906,7.413658112
3000,3000,CA2,SR,4.222710927,1.521422337
3000,3003,CA2,SO,1.386543984,3.89729341
3000,3003,CA2,SP,1.706994882,3.11988749
3000,3003,CA2,SR,2.270690763,0.83723409
3000,3006,CA2,SO,3.773805612,8.758511832
3000,3006,CA2,SP,0.825588637,0.592618327
3000,3006,CA2,SR,2.648897245,0
3000,3007,CA2,SO,2.143014032,3.955400801
3000,3007,CA2,SP,1.87053132,3.695514453
3000,3007,CA2,SR,1.486674065,0
3000,3008,CA2,SO,2.272147339,5.073710597
3000,3008,CA2,SP,2.385718927,10.17682642
3000,3008,CA2,SR,1.730213091,0
3003,3000,CA2,SO,5.805768004,3.996500242
3003,3000,CA2,SP,1.412707605,0.491306732
3003,3000,CA2,SR,13.06502728,20.95084593
3003,3003,CA2,SO,2.148079004,3.346386796
3003,3003,CA2,SP,1.521237639,0.370190694
3003,3003,CA2,SR,7.486355143,9.757223007
3003,3006,CA2,SO,4.247834908,1.484367691
3003,3006,CA2,SP,1.279979402,0.303918876
3003,3006,CA2,SR,7.685513325,12.64338048
