evidence_ID,neurite_ID,type_ID,original_id,fragment_id,Article_id,priority,conflict_note,unvetted,linking_quote,interpretation_notes,property_type_explanation,pc_flag,soma_pcl_flag,ax_de_pcl_flag,perisomatic_targeting_flag,supplemental_pmids
58,0,1009,0,58,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
59,0,1013,0,59,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
60,0,1026,0,60,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
61,0,1041,0,61,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
62,0,1002,0,62,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
63,0,1043,0,63,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
64,0,1027,0,64,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
65,0,1009,0,65,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
66,0,1013,0,66,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
67,0,1026,0,67,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
68,0,1027,0,68,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
69,0,1010,0,69,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
70,0,1035,0,70,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
71,0,1036,0,71,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
72,0,1036,0,72,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
73,0,1009,0,73,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
74,0,1009,0,74,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
75,0,1013,0,75,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
76,0,1013,0,76,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
77,0,1026,0,77,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
78,0,1040,0,78,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
79,0,1005,0,79,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
80,0,1008,0,80,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
81,0,1008,0,81,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
82,0,1007,0,82,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
83,0,1006,0,83,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
84,0,1004,0,84,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
85,0,1010,0,85,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
86,0,1035,0,86,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
87,0,1036,0,87,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
88,0,1009,0,88,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
89,0,1013,0,89,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
90,0,1005,0,90,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
91,0,1006,0,91,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
92,0,1004,0,92,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
93,0,1027,0,93,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
94,0,1009,0,94,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
95,0,1013,0,95,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
96,0,1026,0,96,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
97,0,1027,0,97,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
98,0,1009,0,98,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
99,0,1013,0,99,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
100,0,1026,0,100,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
101,0,1036,0,101,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
102,0,1040,0,102,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
103,0,1008,0,103,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
104,0,1008,0,104,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
105,0,1007,0,105,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
106,0,1041,0,106,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
107,0,1002,0,107,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
108,0,1043,0,108,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
109,0,1027,0,109,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
110,0,1009,0,110,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
111,0,1013,0,111,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
112,0,1026,0,112,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
113,0,1000,0,113,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
114,0,1010,0,114,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
115,0,1035,0,115,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
116,0,1036,0,116,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
117,0,1009,0,117,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
118,0,1013,0,118,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
119,0,1005,0,119,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
120,0,1006,0,120,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
121,0,1004,0,121,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
122,0,1000,0,122,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
123,0,1010,0,123,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
124,0,1035,0,124,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
125,0,1036,0,125,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
126,0,1009,0,126,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
127,0,1013,0,127,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
128,0,1005,0,128,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
129,0,1006,0,129,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
130,0,1004,0,130,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
131,0,1001,0,131,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
132,0,1036,0,132,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
133,0,1040,0,133,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
134,0,1008,0,134,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
135,0,1008,0,135,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
136,0,1007,0,136,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
137,0,1041,0,137,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
138,0,1002,0,138,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
139,0,1043,0,139,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
140,0,1027,0,140,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
141,0,1009,0,141,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
142,0,1013,0,142,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
143,0,1026,0,143,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
144,0,1000,0,144,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
145,0,1000,0,145,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
146,0,1010,0,146,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
147,0,1035,0,147,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
148,0,1036,0,148,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
149,0,1009,0,149,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
150,0,1013,0,150,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
151,0,1005,0,151,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
152,0,1006,0,152,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
153,0,1004,0,153,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
154,0,1000,0,154,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
155,0,1010,0,155,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
156,0,1035,0,156,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
157,0,1036,0,157,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
158,0,1009,0,158,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
159,0,1013,0,159,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
160,0,1005,0,160,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
161,0,1006,0,161,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
162,0,1004,0,162,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
163,0,1000,0,163,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
164,0,1010,0,164,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
165,0,1035,0,165,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
166,0,1036,0,166,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
167,0,1009,0,167,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
168,0,1013,0,168,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
169,0,1005,0,169,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
170,0,1006,0,170,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
171,0,1004,0,171,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
172,0,1000,0,172,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
173,0,1010,0,173,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
174,0,1035,0,174,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
175,0,1036,0,175,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
176,0,1009,0,176,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
177,0,1013,0,177,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
178,0,1005,0,178,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
179,0,1006,0,179,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
180,0,1004,0,180,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
181,0,1000,0,181,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
182,0,1010,0,182,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
183,0,1035,0,183,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
184,0,1036,0,184,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
185,0,1009,0,185,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
186,0,1013,0,186,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
187,0,1005,0,187,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
188,0,1006,0,188,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
189,0,1004,0,189,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
190,0,1000,0,190,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
191,0,1010,0,191,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
192,0,1035,0,192,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
193,0,1036,0,193,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
194,0,1009,0,194,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
195,0,1013,0,195,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
196,0,1005,0,196,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
197,0,1006,0,197,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
198,0,1004,0,198,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
199,0,1000,0,199,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
200,0,1010,0,200,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
201,0,1035,0,201,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
202,0,1036,0,202,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
203,0,1009,0,203,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
204,0,1013,0,204,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
205,0,1005,0,205,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
206,0,1006,0,206,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
207,0,1004,0,207,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
208,0,1000,0,208,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
209,0,1010,0,209,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
210,0,1035,0,210,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
211,0,1036,0,211,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
212,0,1009,0,212,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
213,0,1013,0,213,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
214,0,1005,0,214,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
215,0,1006,0,215,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
216,0,1004,0,216,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
217,0,1010,0,217,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
218,0,1035,0,218,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
219,0,1036,0,219,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
220,0,1009,0,220,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
221,0,1013,0,221,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
222,0,1005,0,222,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
223,0,1006,0,223,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
224,0,1004,0,224,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
225,0,1041,0,225,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
226,0,1002,0,226,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
227,0,1043,0,227,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
228,0,1027,0,228,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
229,0,1009,0,229,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
230,0,1013,0,230,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
231,0,1026,0,231,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
232,0,1041,0,232,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
233,0,1002,0,233,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
234,0,1043,0,234,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
235,0,1027,0,235,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
236,0,1009,0,236,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
237,0,1013,0,237,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
238,0,1026,0,238,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
239,0,1041,0,239,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
240,0,1002,0,240,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
241,0,1043,0,241,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
242,0,1027,0,242,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
243,0,1009,0,243,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
244,0,1013,0,244,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
245,0,1026,0,245,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
246,0,1041,0,246,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
247,0,1002,0,247,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
248,0,1043,0,248,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
249,0,1027,0,249,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
250,0,1009,0,250,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
251,0,1013,0,251,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
252,0,1026,0,252,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
253,0,1041,0,253,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
254,0,1002,0,254,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
255,0,1043,0,255,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
256,0,1027,0,256,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
257,0,1009,0,257,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
258,0,1013,0,258,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
259,0,1026,0,259,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
260,0,1041,0,260,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
261,0,1002,0,261,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
262,0,1043,0,262,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
263,0,1027,0,263,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
264,0,1009,0,264,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
265,0,1013,0,265,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
266,0,1026,0,266,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
267,0,1041,0,267,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
268,0,1002,0,268,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
269,0,1043,0,269,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
270,0,1027,0,270,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
271,0,1009,0,271,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
272,0,1013,0,272,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
273,0,1026,0,273,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
274,0,1041,0,274,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
275,0,1002,0,275,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
276,0,1043,0,276,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
277,0,1027,0,277,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
278,0,1009,0,278,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
279,0,1013,0,279,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
280,0,1026,0,280,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
281,0,1001,0,281,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
282,0,1036,0,282,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
283,0,1040,0,283,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
284,0,1008,0,284,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
285,0,1008,0,285,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
286,0,1007,0,286,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
287,0,1001,0,287,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
288,0,1036,0,288,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
289,0,1040,0,289,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
290,0,1008,0,290,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
291,0,1008,0,291,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
292,0,1007,0,292,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
293,0,1041,0,293,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
294,0,1002,0,294,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
295,0,1043,0,295,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
296,0,1027,0,296,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
297,0,1009,0,297,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
298,0,1013,0,298,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
299,0,1026,0,299,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
300,0,1000,0,300,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
301,0,1010,0,301,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
302,0,1035,0,302,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
303,0,1036,0,303,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
304,0,1009,0,304,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
305,0,1013,0,305,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
