evidence_ID,neurite_ID,type_ID,original_id,fragment_id,Article_id,priority,conflict_note,unvetted,linking_quote,interpretation_notes,property_type_explanation,pc_flag,soma_pcl_flag,ax_de_pcl_flag,perisomatic_targeting_flag,supplemental_pmids
20269,417,3003,800022,20268,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
20269,405,3003,800022,20268,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
20269,403,3003,800022,20268,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
20269,467,3003,800022,20268,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
20269,401,3003,800022,20268,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
20269,466,3003,800022,20268,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
20269,400,3003,800022,20268,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
20269,465,3003,800022,20268,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
20269,399,3003,800022,20268,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
20291,483,3003,800024,20290,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
20291,417,3003,800024,20290,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
20291,471,3003,800024,20290,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
20291,405,3003,800024,20290,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
20291,404,3003,800024,20290,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
20291,469,3003,800024,20290,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
20291,403,3003,800024,20290,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
20291,467,3003,800024,20290,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
20291,401,3003,800024,20290,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
20291,466,3003,800024,20290,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
20291,400,3003,800024,20290,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
20291,465,3003,800024,20290,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
20291,399,3003,800024,20290,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
20316,483,3008,800026,20315,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
20316,417,3008,800026,20315,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
20316,467,3008,800026,20315,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
20316,401,3008,800026,20315,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
20316,466,3008,800026,20315,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
20316,400,3008,800026,20315,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
20316,465,3008,800026,20315,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
20316,399,3008,800026,20315,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
20348,481,1000,800028,20347,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
20348,415,1000,800028,20347,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
20348,455,1000,800028,20347,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
20348,389,1000,800028,20347,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
20348,456,1000,800028,20347,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
20348,390,1000,800028,20347,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
20348,457,1000,800028,20347,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
20348,391,1000,800028,20347,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
20348,458,1000,800028,20347,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
20348,392,1000,800028,20347,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
20348,396,1000,800028,20347,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
20348,395,1000,800028,20347,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
20348,400,1000,800028,20347,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
20377,481,1000,800030,20376,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
20377,415,1000,800030,20376,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
20377,455,1000,800030,20376,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
20377,389,1000,800030,20376,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
20377,456,1000,800030,20376,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
20377,390,1000,800030,20376,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
20377,457,1000,800030,20376,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
20377,391,1000,800030,20376,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
20377,458,1000,800030,20376,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
20377,392,1000,800030,20376,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
20377,396,1000,800030,20376,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
20404,481,1000,800032,20403,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
20404,415,1000,800032,20403,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
20404,455,1000,800032,20403,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
20404,389,1000,800032,20403,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
20404,456,1000,800032,20403,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
20404,390,1000,800032,20403,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
20404,457,1000,800032,20403,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
20404,391,1000,800032,20403,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
20404,458,1000,800032,20403,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
20404,392,1000,800032,20403,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
20404,396,1000,800032,20403,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
20404,395,1000,800032,20403,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
20435,481,1041,800034,20434,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
20435,415,1041,800034,20434,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
20435,455,1041,800034,20434,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
20435,389,1041,800034,20434,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
20435,456,1041,800034,20434,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
20435,390,1041,800034,20434,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
20435,457,1041,800034,20434,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
20435,391,1041,800034,20434,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
20435,458,1041,800034,20434,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
20435,392,1041,800034,20434,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
20435,395,1041,800034,20434,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
20477,481,1001,800036,20476,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
20477,415,1001,800036,20476,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
20477,455,1001,800036,20476,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
20477,389,1001,800036,20476,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
20477,456,1001,800036,20476,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
20477,390,1001,800036,20476,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
20477,457,1001,800036,20476,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
20477,391,1001,800036,20476,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
20477,458,1001,800036,20476,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
20477,392,1001,800036,20476,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
20477,395,1001,800036,20476,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
20504,481,1001,800038,20503,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
20504,415,1001,800038,20503,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
20504,455,1001,800038,20503,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
20504,389,1001,800038,20503,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
20504,456,1001,800038,20503,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
20504,390,1001,800038,20503,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
20504,457,1001,800038,20503,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
20504,391,1001,800038,20503,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
20504,458,1001,800038,20503,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
20504,392,1001,800038,20503,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
20530,481,1002,800040,20529,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
20530,415,1002,800040,20529,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
20530,455,1002,800040,20529,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
