source_id,target_id,NPS_mean_total,NPS_stdev_total,parcel_count
4000,4066,0.004181739,0.003167723,1
4000,4068,0.00835228,0.005181428,1
4000,4069,0.007026484,0.00499203,1
4000,4076,0.001797897,0.001380037,1
4000,4078,0.003515845,0.002321801,1
4000,4079,0.00297909,0.001855833,1
4000,4080,0.002423842,0.001653941,1
4000,4081,0.00300366,0.001879254,1
4000,4083,0.001798412,0.001205883,1
4000,4084,0.001750758,0.001086102,1
4000,4087,0.004860175,0.003090322,1
4000,4089,0.012169371,0.010755309,1
4000,4093,0.002049246,0.001802299,1
4003,3007,0.000468185,N/A,1
4003,4000,0.026283257,0.003523646,4
4003,4003,0.012776214,N/A,4
4003,4004,0.008161987,0.001811892,2
4003,4005,0.006658447,N/A,2
4003,4006,0.014473368,N/A,2
4003,4011,0.002612101,0.00038783,1
4003,4012,0.008125377,0.000861653,1
4003,4013,0.0060889,N/A,4
4003,4015,0.014950985,0.006195667,2
4003,4020,0.006341366,0.000329996,4
4003,4021,0.001362291,2.04321E-05,1
4003,4022,0.003307811,0.001417954,2
4003,4023,0.002468587,N/A,2
4003,4028,0.011249238,0.004281612,1
4003,4031,0.001291948,0.000158559,1
4003,4033,0.004324383,0.002349151,1
4003,4035,0.005659415,N/A,1
4003,4036,0.018134628,0.004941158,4
4003,4038,0.000940165,0.000208214,1
4003,4039,0.002815393,0.001104827,1
4003,4041,0.008390445,N/A,2
4003,4054,0.01885907,0.004727299,2
4003,4055,0.012599814,0.003458873,4
4003,4056,0.005985273,N/A,2
4003,4061,0.028085238,N/A,1
4003,4066,0.032334357,0.001008728,2
4003,4068,0.004559363,N/A,1
4003,4069,0.003835634,0.001328174,1
4003,4076,0.039727016,0.029994908,4
4003,4078,0.023704441,0.003753905,4
4003,4079,0.015712321,0.001423669,4
4003,4080,0.008811438,0.000413418,3
4003,4081,0.005498364,0.000608146,3
4003,4083,0.000981721,0.000249825,1
4003,4084,0.006211167,N/A,3
4003,4087,0.002653084,0.000370029,1
4003,4089,0.006643045,0.00418173,1
4003,4091,0.004258487,0.001533872,2
4003,4093,0.00666697,0.002912736,2
4003,4094,0.001316166,2.13682E-05,1
4004,1000,0.003398058,0.000476255,1
4004,1001,0.004824175,0.001225107,1
4004,1004,0.000783339,9.70251E-05,1
4004,1005,0.001279401,0.000684862,1
4004,1006,0.000701955,0.000143141,1
4004,1007,0.001463414,0.00018126,1
4004,1008,0.003409214,0.002357619,1
4004,1009,0.001741299,0.000716461,1
4004,1010,0.008879142,0.001099778,1
4004,1027,0.001377575,0.000492075,1
4004,1035,0.004767005,0.003022664,1
4004,1036,0.005480006,0.000678758,1
4004,1041,0.003395841,0.000420612,1
4004,1043,0.001080495,0.000133831,1
4004,4000,0.031607077,0.015459832,2
4004,4003,0.018325517,0.006761057,2
4004,4004,0.016912994,0.008694597,2
4004,4005,0.012083208,0.003899255,2
4004,4006,0.022362455,0.009003575,2
4004,4011,0.010642914,0.002764797,1
4004,4012,0.033106558,0.007882251,1
4004,4013,0.008061511,0.002902227,2
4004,4015,0.018840826,0.011949615,2
4004,4020,0.009365984,0.003333086,2
4004,4021,0.005550605,0.00118613,1
4004,4022,0.010130671,0.005788182,1
4004,4028,0.011243597,0.009286937,1
4004,4036,0.029001651,0.014063725,2
4004,4041,0.007831003,0.005740554,1
4004,4054,0.026301216,0.015906156,2
4004,4055,0.018067425,0.009967106,2
4004,4056,0.010265351,0.003575657,2
4004,4061,0.028071152,0.02057769,1
4004,4066,0.030036548,0.022019176,1
4004,4076,0.046556944,0.040226603,2
4004,4078,0.027013695,0.015489813,2
4004,4079,0.024589856,0.008231244,2
4004,4080,0.006924116,0.005077697,1
4004,4081,0.003163888,0.002390222,1
4004,4084,0.004577713,0.003355714,1
4004,4091,0.003306355,0.002821712,1
4004,4093,0.00554554,0.0049513,1
4004,4094,0.005362673,0.001146454,1
4005,4000,0.044603823,0.006970549,2
4005,4003,0.02200238,N/A,2
4005,4004,0.015643448,0.002979433,2
4005,4005,0.012996262,N/A,2
4005,4006,0.028783738,N/A,2
4005,4011,0.004290823,0.000637077,1
4005,4012,0.013347321,0.001415413,1
4005,4013,0.009489606,N/A,2
4005,4015,0.030316383,0.012773407,2
4005,4020,0.010614876,0.000597446,2
4005,4021,0.002237796,3.35632E-05,1
4005,4022,0.004084306,0.00216508,1
4005,4028,0.023211489,0.008834606,1
4005,4036,0.028952133,0.009194583,2
4005,4041,0.016166468,N/A,1
4005,4054,0.03789397,0.009328823,2
4005,4055,0.021688267,0.00673607,2
4005,4056,0.011763907,N/A,2
4005,4061,0.057950606,N/A,1
4005,4066,0.062008005,0.000373602,1
4005,4076,0.077706015,0.061853788,2
4005,4078,0.042855369,0.007525088,2
4005,4079,0.025836983,0.002799924,2
4005,4080,0.014294274,0.000289826,1
4005,4081,0.00653159,0.001193071,1
4005,4084,0.009450316,N/A,1
4005,4091,0.006825701,0.002982745,1
4005,4093,0.011448315,0.00583528,1
4005,4094,0.002162028,3.5101E-05,1
4006,4000,0.021268336,0.008354853,1
4006,4003,0.016305975,N/A,1
4006,4004,0.019852576,0.012610899,1
4006,4005,0.012308458,N/A,1
4006,4006,0.017905313,N/A,1
4006,4011,0.018213192,0.002704193,1
4006,4012,0.056655172,0.006007982,1
4006,4013,0.007368186,N/A,1
4006,4015,0.008837389,0.002910185,1
4006,4020,0.008983118,0.001424805,1
4006,4021,0.009498738,0.000142465,1
4006,4022,0.017336592,0.009190084,1
4006,4036,0.031850789,0.017812068,1
4006,4054,0.016896842,0.015910109,1
4006,4055,0.01608069,0.011611702,1
4006,4056,0.009712072,N/A,1
4006,4076,0.01896147,0.010834541,1
4006,4078,0.013301154,0.008716884,1
4006,4079,0.025677633,0.004384244,1
4006,4094,0.009177129,0.000148992,1
4011,1000,0.01527323,0.005657309,1
4011,1001,0.021683191,0.009251617,1
4011,1004,0.003520871,0.001283546,1
4011,1005,0.005750515,0.003655552,1
4011,1006,0.003155074,0.001258633,1
4011,1007,0.006577596,0.002397887,1
4011,1008,0.015323374,0.011827718,1
4011,1009,0.007826605,0.004191807,1
4011,1010,0.039909025,0.01454898,1
4011,1027,0.006191777,0.003065726,1
4011,1035,0.021426226,0.015444961,1
4011,1036,0.024630948,0.008979301,1
4011,1041,0.015263264,0.005564278,1
4011,1043,0.004856493,0.001770452,1
4011,4000,0.009498351,0.004927522,1
4011,4003,0.007282181,0.002467501,1
4011,4004,0.008866078,0.006383127,1
4011,4005,0.005496907,0.001862577,1
4011,4006,0.007996439,0.002709521,1
4011,4011,0.008133937,0.003009093,1
4011,4012,0.025301966,0.008983399,1
4011,4013,0.003290602,0.001114991,1
4011,4015,0.003946741,0.001864826,1
4011,4020,0.004011823,0.001500927,1
4011,4021,0.004242097,0.001438804,1
4011,4022,0.007742451,0.004871082,1
4011,4036,0.014224431,0.009301045,1
4011,4054,0.00754606,0.007551448,1
4011,4055,0.00718157,0.005728295,1
4011,4056,0.004337371,0.001469679,1
4011,4076,0.008468114,0.005625458,1
4011,4078,0.005940241,0.004382489,1
4011,4079,0.011467525,0.004351105,1
4011,4094,0.004098468,0.001390322,1
4012,4000,0.021474124,0.009946299,1
4012,4003,0.016463748,0.004040035,1
4012,4004,0.020044666,0.013649959,1
4012,4005,0.012427552,0.003049594,1
4012,4006,0.018078561,0.004436294,1
4012,4011,0.01838942,0.005274295,1
4012,4012,0.057203356,0.015291776,1
4012,4013,0.007439479,0.001825572,1
4012,4015,0.008922898,0.003664445,1
4012,4020,0.009070037,0.002650143,1
4012,4021,0.009590645,0.002357838,1
4012,4022,0.017504338,0.010224983,1
4012,4036,0.03215897,0.019639619,1
4012,4054,0.017060332,0.016600601,1
4012,4055,0.016236283,0.012382546,1
4012,4056,0.009806044,0.002406303,1
4012,4076,0.019144938,0.011905496,1
4012,4078,0.013429854,0.009397991,1
4012,4079,0.025926085,0.007750507,1
4012,4094,0.009265925,0.002278734,1
4013,3007,0.00144233,N/A,1
4013,4000,0.016122231,0.002008589,3
4013,4003,0.007063086,N/A,3
4013,4004,0.00183765,3.75689E-05,1
4013,4005,0.001691884,N/A,1
4013,4006,0.004116454,N/A,1
4013,4013,0.004465469,N/A,3
4013,4015,0.004731263,0.002137366,1
4013,4020,0.003849533,0.000235012,3
4013,4022,0.001821257,0.00115932,1
4013,4023,0.005847552,N/A,2
4013,4028,0.00388957,0.001480423,1
4013,4031,0.002864479,0.000351554,1
4013,4033,0.00958793,0.005208488,1
4013,4035,0.012547935,N/A,1
4013,4036,0.011383709,0.00377636,3
4013,4038,0.002084513,0.000461648,1
4013,4039,0.006242229,0.002449599,1
4013,4041,0.003940701,N/A,2
4013,4054,0.005682876,0.001431507,1
4013,4055,0.00700411,0.001585417,3
4013,4056,0.001587877,N/A,1
4013,4061,0.009710836,N/A,1
4013,4066,0.015451975,0.002201097,2
4013,4068,0.010108922,N/A,1
4013,4069,0.008504286,0.0029448,1
4013,4076,0.01608638,0.01040274,3
4013,4078,0.012842423,0.001639261,3
4013,4079,0.009427798,0.000733177,3
4013,4080,0.00705631,0.000888992,3
4013,4081,0.006865553,0.000543959,3
4013,4083,0.002176652,0.000553907,1
4013,4084,0.005783419,N/A,3
4013,4087,0.005882361,0.00082042,1
4013,4089,0.014728819,0.009271643,1
4013,4091,0.004071893,0.001657405,2
4013,4093,0.004398646,0.001829487,2
4015,3007,0.001711843,0.001518511,1
4015,4000,0.028096064,0.019863632,3
4015,4003,0.013116444,0.008969881,3
4015,4004,0.006159838,0.005318259,1
4015,4005,0.005671227,0.004895031,1
4015,4006,0.013798431,0.011909899,1
4015,4013,0.006731635,0.004023877,3
4015,4015,0.015859281,0.015450247,1
4015,4020,0.006829051,0.004357034,3
4015,4022,0.000871963,0.000822706,1
4015,4023,0.003745075,0.002059065,2
4015,4028,0.013037911,0.012299025,1
4015,4031,0.001371426,0.000969821,1
4015,4033,0.004590412,0.004054452,1
4015,4035,0.006007573,0.004183862,1
4015,4036,0.017689384,0.012135195,3
4015,4038,0.000998002,0.000729336,1
4015,4039,0.002988591,0.002389028,1
4015,4041,0.009670404,0.00784863,2
4015,4054,0.019049106,0.017127823,1
4015,4055,0.013022512,0.009528749,3
4015,4056,0.005322593,0.004594113,1
4015,4061,0.0325509,0.028095799,1
4015,4066,0.037253112,0.0301294,2
4015,4068,0.004839847,0.003370621,1
4015,4069,0.004071596,0.003166752,1
4015,4076,0.044123816,0.049694848,3
4015,4078,0.026640779,0.019853738,3
4015,4079,0.015815646,0.010149879,3
4015,4080,0.011483795,0.007253163,3
4015,4081,0.007944042,0.004154449,3
4015,4083,0.001042115,0.000772695,1
4015,4084,0.008792421,0.00512746,3
4015,4087,0.002816297,0.002000302,1
4015,4089,0.007051715,0.006619881,1
4015,4091,0.007309249,0.005174863,2
4015,4093,0.007617992,0.006540809,2
4020,4003,0.000519083,4.81737E-05,1
4020,4013,0.000386457,3.58654E-05,1
4020,4020,0.000230297,4.82319E-05,1
4020,4022,0.000360768,0.000232074,1
4020,4023,0.000893838,8.29531E-05,1
4020,4031,0.000567417,8.7307E-05,1
4020,4033,0.001899246,0.001046683,1
4020,4035,0.002485585,0.000230676,1
4020,4036,0.001008033,0.000595397,1
4020,4038,0.000412915,9.91512E-05,1
4020,4039,0.001236506,0.000498619,1
4020,4041,0.000243978,2.26425E-05,1
4020,4055,0.000499284,0.000239502,1
4020,4066,0.001002566,0.000445654,1
4020,4068,0.002002448,0.000185838,1
4020,4069,0.00168459,0.000603914,1
4020,4076,0.000431043,0.000198912,1
4020,4078,0.000842919,0.000206248,1
4020,4079,0.000714233,7.77031E-05,1
4020,4080,0.000581113,0.000173737,1
4020,4081,0.000720124,8.88093E-05,1
4020,4083,0.000431167,0.000116791,1
4020,4084,0.000419742,3.89544E-05,1
4020,4087,0.001165221,0.000195205,1
4020,4089,0.002917591,0.001856446,1
4020,4093,0.000491304,0.000309667,1
4021,4003,0.000712067,0.000142933,1
4021,4004,0.00042998,8.67561E-05,1
4021,4005,0.000395873,7.94634E-05,1
4021,4006,0.000963183,0.000193339,1
4021,4013,0.000304015,6.10248E-05,1
4021,4015,0.001107038,0.000547255,1
4021,4020,0.000333219,6.96373E-05,1
4021,4028,0.000910096,0.000391615,1
4021,4036,0.000840969,0.00036248,1
4021,4041,0.000633869,0.000127236,1
4021,4055,0.000701832,0.00027946,1
4021,4056,0.000371537,7.45784E-05,1
4021,4061,0.002272176,0.000456092,1
4021,4066,0.002431262,0.000488245,1
4021,4076,0.002871613,0.002490765,1
4021,4078,0.001557445,0.000422262,1
4021,4079,0.00077585,0.000186187,1
4021,4080,0.000560462,0.000113074,1
4021,4081,0.000256096,6.95043E-05,1
4021,4084,0.000370536,7.43774E-05,1
4021,4091,0.000267628,0.000128698,1
4021,4093,0.000448875,0.000245897,1
4022,4003,0.004110439,0.005195321,1
4022,4013,0.003060224,0.003867919,1
4022,4020,0.001823645,0.002330256,1
4022,4022,0.002856798,0.004042871,1
4022,4023,0.007078002,0.008946122,1
4022,4031,0.00449318,0.00570579,1
4022,4033,0.015039488,0.02069026,1
4022,4035,0.01968251,0.024877378,1
4022,4036,0.007982276,0.011111671,1
4022,4038,0.003269737,0.004195691,1
4022,4039,0.009791471,0.012958536,1
4022,4041,0.001931981,0.002441895,1
4022,4055,0.003953659,0.005332339,1
4022,4066,0.007938984,0.010611265,1
4022,4068,0.01585671,0.020041822,1
4022,4069,0.0133397,0.017481786,1
4022,4076,0.003413287,0.004581776,1
4022,4078,0.006674792,0.008570766,1
4022,4079,0.005655769,0.007155721,1
4022,4080,0.004601637,0.005961383,1
4022,4081,0.005702415,0.007222336,1
4022,4083,0.003414264,0.004401999,1
4022,4084,0.003323795,0.004201055,1
4022,4087,0.009226987,0.011733083,1
4022,4089,0.023103413,0.032622352,1
4022,4093,0.003890471,0.005482926,1
4023,1002,0.067239618,0.004535332,1
4023,1004,0.028608787,N/A,1
4023,1005,0.024300812,0.010705671,1
4023,1006,0.016198748,0.009803284,1
4023,1009,0.019059197,0.002680073,1
4023,1010,0.027154245,N/A,1
4023,1013,0.050513398,0.003421918,1
4023,1026,0.049645555,6.08163E-05,1
4023,1027,0.044402794,0.016598414,1
4023,1035,0.021707992,0.006934605,1
4023,1036,0.057318583,N/A,1
4023,1041,0.034726054,N/A,1
4023,1043,0.07378585,N/A,1
4023,2000,0.068739056,N/A,4
4023,2001,0.017916732,0.003256866,2
4023,2004,0.095633997,N/A,3
4023,2005,0.015908014,N/A,3
4023,2008,0.071856014,N/A,1
4023,2009,0.023824213,N/A,1
4023,2013,0.044983348,0.013158829,2
4023,2014,0.037203831,0.012505363,2
4023,2019,0.012932798,0.002018854,1
4023,2020,0.025023888,0.003652417,1
4023,2021,0.021388721,0.006118858,1
4023,2022,0.010605379,N/A,1
4023,2023,0.102348116,0.074864318,1
4023,2028,0.054067091,N/A,4
4023,2035,0.057111183,N/A,3
4023,2036,0.051556211,0.00187455,2
4023,2043,0.057653717,N/A,4
4023,2044,0.053898993,N/A,4
4023,2045,0.0571668,N/A,3
4023,2046,0.027132252,0.000521698,3
4023,2047,0.012143552,0.003345103,1
4023,2049,0.018590967,N/A,3
4023,3007,0.00461422,N/A,1
4023,4000,0.045168311,0.005782259,4
4023,4003,0.021967464,N/A,4
4023,4004,0.00913868,0.003678513,2
4023,4005,0.006672858,N/A,2
4023,4006,0.012723528,N/A,2
4023,4011,0.005311744,0.000788658,1
4023,4012,0.016523065,0.001752184,1
4023,4013,0.01375678,N/A,4
4023,4015,0.011199324,0.003986404,2
4023,4020,0.012444639,0.000749335,4
4023,4021,0.002770237,4.15489E-05,1
4023,4022,0.010052754,0.00415932,2
4023,4023,0.016651245,N/A,2
4023,4028,0.007088115,0.002697832,1
4023,4031,0.007858769,0.000964497,1
4023,4033,0.026304724,0.014289616,1
4023,4035,0.034425572,N/A,1
4023,4036,0.038440173,0.011665662,4
4023,4038,0.005718914,0.001266542,1
4023,4039,0.017125711,0.006720536,1
4023,4041,0.00831589,N/A,2
4023,4054,0.015283966,0.005323108,2
4023,4055,0.021818852,0.005101683,4
4023,4056,0.005726105,N/A,2
4023,4061,0.017696433,N/A,1
4023,4066,0.032821075,0.006037399,2
4023,4068,0.02773408,N/A,1
4023,4069,0.02333172,0.008079132,1
4023,4076,0.039104044,0.019324675,4
4023,4078,0.033860841,0.004612732,4
4023,4079,0.031441519,0.002389181,4
4023,4080,0.017939666,0.002487966,3
4023,4081,0.018800617,0.001586169,3
4023,4083,0.005971698,0.001519658,1
4023,4084,0.015356234,N/A,3
4023,4087,0.016138404,0.002250843,1
4023,4089,0.040408882,0.025436982,1
4023,4091,0.011451794,0.005136824,2
4023,4093,0.010300587,0.004601226,2
4023,4094,0.002676442,4.34526E-05,1
4028,4000,0.044132944,0.007453583,1
4028,4003,0.020243174,9.73719E-08,1
4028,4004,0.012223796,0.000249903,1
4028,4005,0.01125418,5.41339E-08,1
4028,4006,0.027382085,1.31711E-07,1
4028,4013,0.008642776,4.15727E-08,1
4028,4015,0.031471707,0.014217463,1
4028,4020,0.009472986,0.000550903,1
4028,4028,0.025872883,0.009847568,1
4028,4036,0.023907692,0.009119189,1
4028,4041,0.018020091,8.66786E-08,1
4028,4054,0.037801708,0.009522186,1
4028,4055,0.019952205,0.006861374,1
4028,4056,0.010562339,5.0806E-08,1
4028,4061,0.064595135,3.1071E-07,1
4028,4066,0.06911775,0.000416439,1
4028,4076,0.081636369,0.06888712,1
4028,4078,0.044276204,0.008069518,1
4028,4079,0.02205644,0.002900841,1
4028,4080,0.015933234,0.000323057,1
4028,4081,0.007280492,0.001329867,1
4028,4084,0.010533875,5.06691E-08,1
4028,4091,0.007608326,0.003324742,1
4028,4093,0.012760961,0.006504345,1
4031,4003,0.002218925,0.000539658,1
4031,4004,0.001339893,0.000327021,1
4031,4005,0.00123361,0.000300023,1
4031,4006,0.003001447,0.000729973,1
4031,4013,0.000947365,0.000230406,1
4031,4015,0.003449724,0.001769918,1
4031,4020,0.001038367,0.000259658,1
4031,4028,0.002836018,0.001280977,1
4031,4041,0.001975245,0.000480394,1
4031,4055,0.002187031,0.00092118,1
4031,4056,0.001157775,0.000281579,1
4031,4061,0.0070805,0.001722028,1
4031,4066,0.007576239,0.001843161,1
4031,4076,0.008948449,0.007858332,1
4031,4079,0.002417684,0.000668466,1
4031,4080,0.001746498,0.000426234,1
4031,4081,0.00079804,0.000242734,1
4031,4084,0.001154655,0.00028082,1
4031,4091,0.000833975,0.000417077,1
4031,4093,0.001398774,0.000789967,1
4033,4000,0.030117894,0.010673373,1
4033,4003,0.010341578,0.003156629,1
4033,4013,0.00769931,0.002350111,1
4033,4020,0.004588163,0.001644195,1
4033,4022,0.007187504,0.005074013,1
4033,4023,0.017807759,0.00543558,1
4033,4031,0.011304528,0.003719031,1
4033,4033,0.037838303,0.023577617,1
4033,4035,0.049519822,0.015115264,1
4033,4036,0.020082849,0.013221562,1
4033,4038,0.00822643,0.003102318,1
4033,4039,0.024634657,0.01224731,1
4033,4041,0.00486073,0.001483673,1
4033,4055,0.009947131,0.005579801,1
4033,4066,0.019973928,0.01060968,1
4033,4068,0.039894375,0.012177225,1
4033,4069,0.033561754,0.015492086,1
4033,4076,0.008587591,0.004684033,1
4033,4078,0.016793311,0.006382038,1
4033,4079,0.01422952,0.004417855,1
4033,4080,0.011577398,0.004828499,1
4033,4081,0.014346878,0.004531561,1
4033,4083,0.008590051,0.003413697,1
4033,4084,0.008362436,0.002552522,1
4033,4087,0.023214455,0.007790573,1
4033,4089,0.058126576,0.040664802,1
4033,4093,0.009788153,0.006794349,1
4035,3007,0.00656861,N/A,1
4035,4000,0.142686194,0.018048198,3
4035,4003,0.057981602,N/A,3
4035,4004,0.013250437,0.000270892,1
4035,4005,0.012199386,N/A,1
4035,4006,0.029681826,N/A,1
4035,4013,0.036988789,N/A,3
4035,4015,0.034114923,0.015411546,1
4035,4020,0.029181021,0.002545122,3
4035,4022,0.020617671,0.013124163,1
4035,4023,0.057163082,N/A,2
4035,4028,0.028045871,0.010674637,1
4035,4031,0.032427536,0.003979793,1
4035,4033,0.108540838,0.058963056,1
4035,4035,0.142049789,N/A,1
4035,4036,0.095823767,0.03606916,3
4035,4038,0.023597878,0.005226118,1
4035,4039,0.070665599,0.027730858,1
4035,4041,0.033476763,N/A,2
4035,4054,0.040976562,0.010321926,1
4035,4055,0.056920517,0.015379562,3
4035,4056,0.011449439,N/A,1
4035,4061,0.070020291,N/A,1
4035,4066,0.132218841,0.024911684,2
4035,4068,0.114438772,N/A,1
4035,4069,0.09627337,0.033336815,1
4035,4076,0.120584739,0.07549864,3
4035,4078,0.1049609,0.014192256,3
4035,4079,0.076141093,0.004646829,3
4035,4080,0.058348484,0.009546342,3
4035,4081,0.058772766,0.004092676,3
4035,4083,0.024640939,0.006270544,1
4035,4084,0.044883111,N/A,3
4035,4087,0.066591686,0.009287626,1
4035,4089,0.166738642,0.104960288,1
4035,4091,0.021582397,0.008048666,2
4035,4093,0.041910466,0.018871038,2
4035,5001,0.058737485,0.017698838,2
4035,5002,0.007935691,0.001951645,1
4035,5005,0.11840156,N/A,2
4036,4000,0.010115854,0.006820277,1
4038,4000,0.009195868,0.006577887,1
4039,4000,0.024146659,0.017819892,1
4039,4020,0.016430062,0.008794417,1
4039,4036,0.035138316,0.030943855,1
4039,4078,0.025122467,0.015138835,1
4039,4079,0.032608825,0.018864726,1
4039,4080,0.022474359,0.012656833,1
4039,4081,0.027786327,0.015793022,1
4041,3007,0.000845531,N/A,1
4041,4000,0.018198799,0.002367838,3
4041,4003,0.007312658,N/A,3
4041,4004,0.00148189,3.02957E-05,1
4041,4005,0.001364344,N/A,1
4041,4006,0.003319528,N/A,1
4041,4013,0.004766621,N/A,3
4041,4015,0.003815313,0.001723582,1
4041,4020,0.003680313,0.000343302,3
4041,4022,0.002806611,0.001786546,1
4041,4023,0.00773639,N/A,2
4041,4028,0.003136568,0.00119382,1
4041,4031,0.004414246,0.000541755,1
4041,4033,0.014775282,0.008026433,1
4041,4035,0.019336737,N/A,1
4041,4036,0.012323617,0.004834674,3
4041,4038,0.003212296,0.000711413,1
4041,4039,0.009619459,0.003774904,1
4041,4041,0.004082615,N/A,2
4041,4054,0.004582698,0.001154374,1
4041,4055,0.007173021,0.002011993,3
4041,4056,0.001280472,N/A,1
4041,4061,0.007830864,N/A,1
4041,4066,0.016178656,0.003390959,2
4041,4068,0.015578147,N/A,1
4041,4069,0.013105355,0.004538023,1
4041,4076,0.014210122,0.008487662,3
4041,4078,0.013057087,0.001805512,3
4041,4079,0.009699581,0.000572846,3
4041,4080,0.007465019,0.001297772,3
4041,4081,0.007736831,0.00053945,3
4041,4083,0.003354284,0.000853587,1
4041,4084,0.00576227,N/A,3
4041,4087,0.009064892,0.001264292,1
4041,4089,0.022697544,0.014287874,1
4041,4091,0.002638887,0.001010265,2
4041,4093,0.005369135,0.002509895,2
4054,4000,0.001809341,0.0011651,1
4054,4003,0.000621273,0.000384102,1
4054,4013,0.000462538,0.000285964,1
4054,4020,0.000275635,0.000178096,1
4054,4022,0.000431791,0.000383159,1
4054,4023,0.001069806,0.000661408,1
4054,4031,0.000679123,0.000428061,1
4054,4033,0.002273146,0.00187081,1
4054,4035,0.002974917,0.001839244,1
4054,4036,0.001206483,0.001025503,1
4054,4038,0.000494205,0.000324554,1
4054,4039,0.001479934,0.001083722,1
4054,4041,0.00029201,0.000180535,1
4054,4055,0.000597577,0.000464315,1
4054,4066,0.001199939,0.000906897,1
4054,4068,0.002396665,0.001481739,1
4054,4069,0.002016232,0.001428736,1
4054,4076,0.000515902,0.000395119,1
4054,4078,0.001008863,0.000664235,1
4054,4079,0.000854842,0.00053073,1
4054,4080,0.000695515,0.00047326,1
4054,4081,0.000861893,0.000537444,1
4054,4083,0.00051605,0.000345018,1
4054,4084,0.000502376,0.000310594,1
4054,4087,0.001394615,0.000883889,1
4054,4089,0.00349197,0.00308104,1
4054,4093,0.000588026,0.00051629,1
4055,3007,0.001901757,0.001408839,1
4055,4000,0.021756616,0.005669004,2
4055,4003,0.008475433,0.001913695,2
4055,4013,0.006538578,0.001550252,2
4055,4020,0.00460668,0.001476782,2
4055,4022,0.004608136,0.003077464,1
4055,4023,0.013177625,0.002649525,2
4055,4031,0.00724769,0.001713094,1
4055,4033,0.024259332,0.014060133,1
4055,4035,0.031748723,0.006413372,1
4055,4036,0.016436754,0.00873729,2
4055,4038,0.005274225,0.001580972,1
4055,4039,0.015794057,0.006970926,1
4055,4041,0.003116368,0.000629519,1
4055,4055,0.008334242,0.003583736,2
4055,4066,0.012805917,0.006138626,1
4055,4068,0.025577545,0.005166769,1
4055,4069,0.021517501,0.008626083,1
4055,4076,0.007665056,0.003161052,2
4055,4078,0.013312696,0.003837839,2
4055,4079,0.012427654,0.003191994,2
4055,4080,0.009700244,0.003115545,2
4055,4081,0.012014173,0.002942043,2
4055,4083,0.005507353,0.001789373,1
4055,4084,0.00810508,0.002303067,2
4055,4087,0.014883521,0.003653529,1
4055,4089,0.037266785,0.024637352,1
4055,4091,0.003860796,0.003538593,1
4055,4093,0.006275494,0.004112564,1
4056,4003,0.00137045,N/A,1
4056,4004,0.000827543,1.69183E-05,1
4056,4005,0.000761901,N/A,1
4056,4006,0.001853749,N/A,1
4056,4013,0.00058511,N/A,1
4056,4015,0.002130614,0.000962513,1
4056,4020,0.000641315,3.72958E-05,1
4056,4028,0.001751577,0.000666674,1
4056,4041,0.001219948,N/A,1
4056,4055,0.001350751,0.000464511,1
4056,4056,0.000715063,N/A,1
4056,4061,0.004373048,N/A,1
4056,4066,0.004679226,2.81926E-05,1
4056,4076,0.005526729,0.004663613,1
4056,4079,0.001493207,0.000196385,1
4056,4080,0.001078669,2.18707E-05,1
4056,4081,0.000492885,9.00311E-05,1
4056,4084,0.000713136,N/A,1
4056,4091,0.000515079,0.000225083,1
4056,4093,0.000863909,0.00044034,1
4061,4000,0.067053623,0.010409639,2
4061,4003,0.033728668,N/A,2
4061,4004,0.024907033,0.005731062,2
4061,4005,0.020222925,N/A,2
4061,4006,0.043739905,N/A,2
4061,4011,0.008263718,0.001226951,1
4061,4012,0.025705671,0.002725951,1
4061,4013,0.014584764,N/A,2
4061,4015,0.044944963,0.018539734,2
4061,4020,0.016397347,0.000965078,2
4061,4021,0.004309782,6.46394E-05,1
4061,4022,0.007865985,0.004169739,1
4061,4028,0.033652859,0.012808732,1
4061,4036,0.045548124,0.014352886,2
4061,4041,0.023438732,N/A,1
4061,4054,0.056835142,0.014335664,2
4061,4055,0.033247989,0.010363646,2
4061,4056,0.018145011,N/A,2
4061,4061,0.084018893,N/A,1
4061,4066,0.089901458,0.000541662,1
4061,4076,0.114787653,0.089736227,2
4061,4078,0.06362508,0.011216452,2
4061,4079,0.040339307,0.004265382,2
4061,4080,0.020724358,0.0004202,1
4061,4081,0.009469736,0.001729758,1
4061,4084,0.013701411,N/A,1
4061,4091,0.009896149,0.004324491,1
4061,4093,0.016598182,0.008460201,1
4061,4094,0.004163861,6.76011E-05,1
4066,4000,0.00850443,0.005289918,1
4066,4003,0.006520163,0.00314453,1
4066,4004,0.007938319,0.006331304,1
4066,4005,0.004921702,0.002373628,1
4066,4006,0.00715968,0.003452955,1
4066,4011,0.007282789,0.003675007,1
4066,4012,0.022654331,0.011186685,1
4066,4013,0.002946268,0.00142092,1
4066,4015,0.003533749,0.002063639,1
4066,4020,0.00359202,0.001823632,1
4066,4021,0.003798198,0.001832672,1
4066,4022,0.006932269,0.00496805,1
4066,4036,0.012735965,0.009405107,1
4066,4054,0.006756429,0.007147801,1
4066,4055,0.00643008,0.005583463,1
4066,4056,0.003883503,0.001872927,1
4066,4076,0.007581998,0.005669222,1
4066,4078,0.005318645,0.004327668,1
