Unique_ID,Subregion,E/I,"Axonal-dendritic pattern (ax=1, de=2)",p,Projection patterning,Hippocampome neuronal class,Neurite,Neurite_ID,Total_length,Filtered_Total_length,%_of_neurite_tree,Morphology pattern,Max_path_length,Min_path_length,Avg_path_length,Convex Hull,Reference_ID,Location in reference,Reference,Morphological notes
5001,Sub,E,331,p,EC_000111,SUB EC-Proj Pyramidal,Sub:All:D,65,4324.594973,4324.594973,,,,,,,800000,"p499, Fig7A1",Harris-Stewart-2001-490-JCopmNeurol-Fig7A1,
5001,Sub,E,331,p,EC_000111,SUB EC-Proj Pyramidal,Sub:All:A,64,1940.597155,1940.597155,,,,,,,800000,"p499, Fig7A1",,
5001,Sub,E,331,p,EC_000111,SUB EC-Proj Pyramidal,Sub:SM:D,68,3306.201048,3306.201048,77.79879312,YES,599.1356383,0,299.5678191,46867926.66,800000,"p499, Fig7A1",,
5001,Sub,E,331,p,EC_000111,SUB EC-Proj Pyramidal,Sub:SM:A,67,519.0977041,519.0977041,22.19051017,YES,253.1914894,0,126.5957447,19177936.85,800000,"p499, Fig7A1",,
5001,Sub,E,331,p,EC_000111,SUB EC-Proj Pyramidal,Sub:SP:D,71,1018.393925,1018.393925,22.20120688,YES,187.5664894,0,93.78324468,7699326.618,800000,"p499, Fig7A1",,
5001,Sub,E,331,p,EC_000111,SUB EC-Proj Pyramidal,Sub:SP:A,70,842.5001327,842.5001327,49.73242954,YES,1136.43617,0,568.2180851,64364531.46,800000,"p499, Fig7A1",,
5001,Sub,E,331,p,EC_000111,SUB EC-Proj Pyramidal,Sub:PL:D,74,,,,,,,,,800000,"p499, Fig7A1",,
5001,Sub,E,331,p,EC_000111,SUB EC-Proj Pyramidal,Sub:PL:A,73,578.9993182,578.9993182,28.07706029,YES,1013.670213,387.3271277,700.4986702,38882129.92,800000,"p499, Fig7A1",,
5001,Sub,E,331,p,EC_000111,SUB EC-Proj Pyramidal,EC:IV:A,88,,,,YES,,,,,800000,"p499, Fig7A1",,
5001,Sub,E,331,p,EC_000111,SUB EC-Proj Pyramidal,EC:V:A,91,,,,YES,,,,,800000,"p499, Fig7A1",,
5001,Sub,E,331,p,EC_000111,SUB EC-Proj Pyramidal,EC:VI:A,94,,,,YES,,,,,800000,"p499, Fig7A1",,
5001,Sub,E,331,p,EC_000111,SUB EC-Proj Pyramidal,Sub:SM:D,68,,,,,470.9175532,0,235.4587766,,800000,"p499, Fig7A1",,
5001,Sub,E,331,p,EC_000111,SUB EC-Proj Pyramidal,Sub:SM:A,67,,,,,,,,,800000,"p499, Fig7A1",,
5001,Sub,E,331,p,EC_000111,SUB EC-Proj Pyramidal,Sub:SP:D,71,,,,,136.3829787,0,68.19148936,,800000,"p499, Fig7A1",,
5001,Sub,E,331,p,EC_000111,SUB EC-Proj Pyramidal,Sub:SP:A,70,,,,,,,,,800000,"p499, Fig7A1",,
5001,Sub,E,331,p,EC_000111,SUB EC-Proj Pyramidal,Sub:PL:D,74,,,,,,,,,800000,"p499, Fig7A1",,
5001,Sub,E,331,p,EC_000111,SUB EC-Proj Pyramidal,Sub:PL:A,73,,,,,943.7234043,387.3271277,665.525266,,800000,"p499, Fig7A1",,
5001,Sub,E,331,p,EC_000111,SUB EC-Proj Pyramidal,Sub:All:D,65,3412.144363,3412.144363,,,,,,,800002,"p499, Fig7B3",Harris-Stewart-2001-490-JCopmNeurol-Fig7B3,
5001,Sub,E,331,p,EC_000111,SUB EC-Proj Pyramidal,Sub:All:A,64,2441.868105,2441.868105,,,,,,,800002,"p499, Fig7B3",,
5001,Sub,E,331,p,EC_000111,SUB EC-Proj Pyramidal,Sub:SM:D,68,1736.888564,1736.888564,50.9556907,,704.9855908,104.4380403,404.7118156,29094170.7,800002,"p499, Fig7B3",,
5001,Sub,E,331,p,EC_000111,SUB EC-Proj Pyramidal,Sub:SM:A,67,579.7079074,579.7079074,20.68769537,,709.1930836,140.8357349,425.0144092,32839737.89,800002,"p499, Fig7B3",,
5001,Sub,E,331,p,EC_000111,SUB EC-Proj Pyramidal,Sub:SP:D,71,1675.255799,1675.255799,49.0443093,,200.4755043,0,100.2377522,32856347.95,800002,"p499, Fig7B3",,
5001,Sub,E,331,p,EC_000111,SUB EC-Proj Pyramidal,Sub:SP:A,70,1351.060405,1351.060405,63.62603012,,880.9798271,0,440.4899135,78352947.04,800002,"p499, Fig7B3",,
5001,Sub,E,331,p,EC_000111,SUB EC-Proj Pyramidal,Sub:PL:D,74,,,,,,,,,800002,"p499, Fig7B3",,
5001,Sub,E,331,p,EC_000111,SUB EC-Proj Pyramidal,Sub:PL:A,73,511.0997929,511.0997929,15.68627451,,1210.18732,425.7925072,817.9899135,113841988.6,800002,"p499, Fig7B3",,
5001,Sub,E,331,p,EC_000111,SUB EC-Proj Pyramidal,Sub:SM:D,68,,,,,679.481268,104.4380403,391.9596542,,800002,"p499, Fig7B3",,
5001,Sub,E,331,p,EC_000111,SUB EC-Proj Pyramidal,Sub:SM:A,67,,,,,,,,,800002,"p499, Fig7B3",,
5001,Sub,E,331,p,EC_000111,SUB EC-Proj Pyramidal,Sub:SP:D,71,,,,,164.5244957,0,82.26224784,,800002,"p499, Fig7B3",,
5001,Sub,E,331,p,EC_000111,SUB EC-Proj Pyramidal,Sub:SP:A,70,,,,,,,,,800002,"p499, Fig7B3",,
5005,Sub,E,331,p,CA1_1110,SUB CA1-Proj Pyramidal,Sub:All:D,65,7539.371708,7539.371708,,,,,,,800004,"p45, Fig2A",Harris-Stewart-2001-41-BrainResearch-Fig2A,
5005,Sub,E,331,p,CA1_1110,SUB CA1-Proj Pyramidal,Sub:All:A,64,26794.36255,26794.36255,,,,,,,800004,"p45, Fig2A",,
5005,Sub,E,331,p,CA1_1110,SUB CA1-Proj Pyramidal,Sub:SM:D,68,5099.921242,5099.921242,67.87415099,YES,824.3567251,42.60233918,433.4795322,100330871,800004,"p45, Fig2A",,
5005,Sub,E,331,p,CA1_1110,SUB CA1-Proj Pyramidal,Sub:SM:A,67,11768.00863,11768.00863,44.1626409,YES,993.1432749,146.6374269,569.8903509,128753291.6,800004,"p45, Fig2A",,
5005,Sub,E,331,p,CA1_1110,SUB CA1-Proj Pyramidal,Sub:SP:D,71,2439.450465,2439.450465,32.12584901,YES,223.0263158,0,111.5131579,10965767.24,800004,"p45, Fig2A",,
5005,Sub,E,331,p,CA1_1110,SUB CA1-Proj Pyramidal,Sub:SP:A,70,7912.650972,7912.650972,29.67354706,YES,532.8654971,0,266.4327485,158656509.7,800004,"p45, Fig2A",,
5005,Sub,E,331,p,CA1_1110,SUB CA1-Proj Pyramidal,Sub:PL:D,74,,,,,,,,,800004,"p45, Fig2A",,
5005,Sub,E,331,p,CA1_1110,SUB CA1-Proj Pyramidal,Sub:PL:A,73,4543.955835,4543.955835,16.99604743,YES,1007.236842,250.380117,628.8084795,44581238.67,800004,"p45, Fig2A",,
5005,Sub,E,331,p,CA1_1110,SUB CA1-Proj Pyramidal,CA1:SLM:A,52,1362.196626,1362.196626,4.889474455,YES,1258.976608,1094.005848,1176.491228,15621045.79,800004,"p45, Fig2A",,
5005,Sub,E,331,p,CA1_1110,SUB CA1-Proj Pyramidal,CA1:SR:A,55,1207.550482,1207.550482,4.278290148,YES,1094.005848,862.2807018,978.1432749,2122875.415,800004,"p45, Fig2A",,
5005,Sub,E,331,p,CA1_1111,SUB CA1-Proj Pyramidal,CA1:SP:A,58,,,,YES,,,,,800004,"p45, Fig2A",,
5005,Sub,E,331,p,CA1_1110,SUB CA1-Proj Pyramidal,Sub:SM:D,68,,,,,787.4415205,42.60233918,415.0219298,,800004,"p45, Fig2A",,
5005,Sub,E,331,p,CA1_1110,SUB CA1-Proj Pyramidal,Sub:SM:A,67,,,,,623.0701754,146.6374269,384.8538012,,800004,"p45, Fig2A",,
5005,Sub,E,331,p,CA1_1110,SUB CA1-Proj Pyramidal,Sub:SP:D,71,,,,,184.1374269,0,92.06871345,,800004,"p45, Fig2A",,
5005,Sub,E,331,p,CA1_1110,SUB CA1-Proj Pyramidal,Sub:SP:A,70,,,,,426.5204678,0,213.2602339,,800004,"p45, Fig2A",,
5005,Sub,E,331,p,CA1_1110,SUB CA1-Proj Pyramidal,Sub:PL:D,74,,,,,,,,,800004,"p45, Fig2A",,
5005,Sub,E,331,p,CA1_1110,SUB CA1-Proj Pyramidal,Sub:PL:A,73,,,,,389.7368421,250.380117,320.0584795,,800004,"p45, Fig2A",,
5005,Sub,E,331,p,CA1_1110,SUB CA1-Proj Pyramidal,CA1:SLM:A,52,,,,,1215.877193,1094.005848,1154.94152,,800004,"p45, Fig2A",,
5005,Sub,E,331,p,CA1_1110,SUB CA1-Proj Pyramidal,CA1:SR:A,55,,,,,,,,,800004,"p45, Fig2A",,
5005,Sub,E,331,p,CA1_1110,SUB CA1-Proj Pyramidal,Sub:SM:D,68,,,,,599.1812865,42.60233918,320.8918129,,800004,"p45, Fig2A",,
5005,Sub,E,331,p,CA1_1110,SUB CA1-Proj Pyramidal,Sub:SM:A,67,,,,,585.1315789,146.6374269,365.8845029,,800004,"p45, Fig2A",,
5005,Sub,E,331,p,CA1_1110,SUB CA1-Proj Pyramidal,Sub:SP:D,71,,,,,140.2631579,0,70.13157895,,800004,"p45, Fig2A",,
5005,Sub,E,331,p,CA1_1110,SUB CA1-Proj Pyramidal,Sub:SP:A,70,,,,,282.2368421,0,141.1184211,,800004,"p45, Fig2A",,
5005,Sub,E,331,p,CA1_1110,SUB CA1-Proj Pyramidal,Sub:PL:D,74,,,,,,,,,800004,"p45, Fig2A",,
5005,Sub,E,331,p,CA1_1110,SUB CA1-Proj Pyramidal,Sub:PL:A,73,,,,,748.0555556,250.380117,499.2178363,,800004,"p45, Fig2A",,
5005,Sub,E,331,p,CA1_1110,SUB CA1-Proj Pyramidal,Sub:SM:D,68,,,,,418.2894737,42.60233918,230.4459064,,800004,"p45, Fig2A",,
5005,Sub,E,331,p,CA1_1110,SUB CA1-Proj Pyramidal,Sub:SM:A,67,,,,,762.0321637,146.6374269,454.3347953,,800004,"p45, Fig2A",,
5005,Sub,E,331,p,CA1_1110,SUB CA1-Proj Pyramidal,Sub:SP:D,71,,,,,120.9649123,0,60.48245614,,800004,"p45, Fig2A",,
5005,Sub,E,331,p,CA1_1110,SUB CA1-Proj Pyramidal,Sub:SP:A,70,,,,,250.380117,0,125.1900585,,800004,"p45, Fig2A",,
5005,Sub,E,331,p,CA1_1110,SUB CA1-Proj Pyramidal,Sub:PL:D,74,,,,,,,,,800004,"p45, Fig2A",,
5005,Sub,E,331,p,CA1_1110,SUB CA1-Proj Pyramidal,Sub:PL:A,73,,,,,845.6578947,250.380117,548.0190058,,800004,"p45, Fig2A",,
5005,Sub,E,331,p,CA1_1110,SUB CA1-Proj Pyramidal,Sub:SM:D,68,,,,,686.7397661,42.60233918,364.6710526,,800004,"p45, Fig2A",,
5005,Sub,E,331,p,CA1_1110,SUB CA1-Proj Pyramidal,Sub:SM:A,67,,,,,779.7953216,146.6374269,463.2163743,,800004,"p45, Fig2A",,
5005,Sub,E,331,p,CA1_1110,SUB CA1-Proj Pyramidal,Sub:SP:D,71,,,,,129.3128655,0,64.65643275,,800004,"p45, Fig2A",,
5005,Sub,E,331,p,CA1_1110,SUB CA1-Proj Pyramidal,Sub:SP:A,70,,,,,318.8888889,0,159.4444444,,800004,"p45, Fig2A",,
5005,Sub,E,331,p,CA1_1110,SUB CA1-Proj Pyramidal,Sub:PL:D,74,,,,,,,,,800004,"p45, Fig2A",,
5005,Sub,E,331,p,CA1_1110,SUB CA1-Proj Pyramidal,Sub:PL:A,73,,,,,1228.654971,250.380117,739.5175439,,800004,"p45, Fig2A",,
5002,Sub,I,210,,,SUB Axo-axonic,Sub:All:D,65,469.4493626,469.4493626,,,,,,,800006,"p158, Fig4A_4",Soriano-Frotscher-1993-151-JCompNeurol-Fig4A4,
5002,Sub,I,210,,,SUB Axo-axonic,Sub:All:A,64,1083.574629,1083.574629,,,,,,,800006,"p158, Fig4A_4",,
5002,Sub,I,210,,,SUB Axo-axonic,Sub:SM:D,68,235.0602169,235.0602169,100,YES,152.6324786,88.78632479,120.7094017,333698.5901,800006,"p158, Fig4A_4",,
5002,Sub,I,210,,,SUB Axo-axonic,Sub:SM:A,67,,,,,,,,,800006,"p158, Fig4A_4",,
5002,Sub,I,210,,,SUB Axo-axonic,Sub:SP:D,71,,,,,,,,,800006,"p158, Fig4A_4",,Added to adjacent parcel
5002,Sub,I,210,,,SUB Axo-axonic,Sub:SP:A,70,1083.574629,1083.574629,100,YES,172.3076923,0,86.15384615,4564248.667,800006,"p158, Fig4A_4",,Principal layer extension
5002,Sub,I,210,,,SUB Axo-axonic,Sub:SM:D,68,,,,,153.1452991,88.78632479,120.965812,,800006,"p158, Fig4A_4",,
5002,Sub,I,210,,,SUB Axo-axonic,Sub:SM:A,67,,,,,,,,,800006,"p158, Fig4A_4",,
5002,Sub,I,210,,,SUB Axo-axonic,Sub:SP:D,71,,,,,,,,,800006,"p158, Fig4A_4",,
5002,Sub,I,210,,,SUB Axo-axonic,Sub:SP:A,70,,,,,247.3504274,0,123.6752137,,800006,"p158, Fig4A_4",,
5002,Sub,I,210,,,SUB Axo-axonic,Sub:SM:D,68,,,,,,,,,800006,"p158, Fig4A_4",,
5002,Sub,I,210,,,SUB Axo-axonic,Sub:SM:A,67,,,,,,,,,800006,"p158, Fig4A_4",,
5002,Sub,I,210,,,SUB Axo-axonic,Sub:SP:D,71,,,,,,,,,800006,"p158, Fig4A_4",,
5002,Sub,I,210,,,SUB Axo-axonic,Sub:SP:A,70,,,,,224.2735043,0,112.1367521,,800006,"p158, Fig4A_4",,
5002,Sub,I,210,,,SUB Axo-axonic,Sub:All:D,65,378.8824877,378.8824877,,,,,,,800008,"p158, Fig4A_5",Soriano-Frotscher-1993-151-JCompNeurol-Fig4A5,
5002,Sub,I,210,,,SUB Axo-axonic,Sub:All:A,64,1021.480164,1021.480164,,,,,,,800008,"p158, Fig4A_5",,
5002,Sub,I,210,,,SUB Axo-axonic,Sub:SM:D,68,378.8824877,378.8824877,100,,80.41025641,0,40.20512821,5220542.041,800008,"p158, Fig4A_5",,
5002,Sub,I,210,,,SUB Axo-axonic,Sub:SM:A,67,,,,,,,,,800008,"p158, Fig4A_5",,
5002,Sub,I,210,,,SUB Axo-axonic,Sub:SP:D,71,,,,,,,,,800008,"p158, Fig4A_5",,Added to adjacent parcel
5002,Sub,I,210,,,SUB Axo-axonic,Sub:SP:A,70,1021.480164,1021.480164,100,,282.2735043,48.06837607,165.1709402,3275038.352,800008,"p158, Fig4A_5",,Principal layer extension
5002,Sub,I,210,,,SUB Axo-axonic,Sub:SM:D,68,,,,,92.66666667,0,46.33333333,,800008,"p158, Fig4A_5",,
5002,Sub,I,210,,,SUB Axo-axonic,Sub:SM:A,67,,,,,,,,,800008,"p158, Fig4A_5",,
5002,Sub,I,210,,,SUB Axo-axonic,Sub:SP:D,71,,,,,,,,,800008,"p158, Fig4A_5",,
5002,Sub,I,210,,,SUB Axo-axonic,Sub:SP:A,70,,,,,239.9316239,48.06837607,144,,800008,"p158, Fig4A_5",,
5002,Sub,I,210,,,SUB Axo-axonic,Sub:All:D,65,441.8704226,441.8704226,,,,,,,800010,"p158, Fig4A_6",Soriano-Frotscher-1993-151-JCompNeurol-Fig4A6,
5002,Sub,I,210,,,SUB Axo-axonic,Sub:All:A,64,1188.740183,1188.740183,,,,,,,800010,"p158, Fig4A_6",,
5002,Sub,I,210,,,SUB Axo-axonic,Sub:SM:D,68,441.8704226,441.8704226,100,,124.5128205,0,62.25641026,2373292.425,800010,"p158, Fig4A_6",,
5002,Sub,I,210,,,SUB Axo-axonic,Sub:SM:A,67,,,,,,,,,800010,"p158, Fig4A_6",,
5002,Sub,I,210,,,SUB Axo-axonic,Sub:SP:D,71,,,,,,,,,800010,"p158, Fig4A_6",,
5002,Sub,I,210,,,SUB Axo-axonic,Sub:SP:A,70,1188.740183,1188.740183,100,,351.6581197,80.41025641,216.034188,3643801.593,800010,"p158, Fig4A_6",,Principal layer extension
5002,Sub,I,210,,,SUB Axo-axonic,Sub:SM:D,68,,,,,99.04273504,0,49.52136752,,800010,"p158, Fig4A_6",,
5002,Sub,I,210,,,SUB Axo-axonic,Sub:SM:A,67,,,,,,,,,800010,"p158, Fig4A_6",,
5002,Sub,I,210,,,SUB Axo-axonic,Sub:SP:D,71,,,,,,,,,800010,"p158, Fig4A_6",,
5002,Sub,I,210,,,SUB Axo-axonic,Sub:SP:A,70,,,,,303.2991453,80.41025641,191.8547009,,800010,"p158, Fig4A_6",,
5002,Sub,I,210,,,SUB Axo-axonic,Sub:SM:D,68,,,,,102.034188,0,51.01709402,,800010,"p158, Fig4A_6",,
5002,Sub,I,210,,,SUB Axo-axonic,Sub:SM:A,67,,,,,,,,,800010,"p158, Fig4A_6",,
5002,Sub,I,210,,,SUB Axo-axonic,Sub:SP:D,71,,,,,,,,,800010,"p158, Fig4A_6",,
5002,Sub,I,210,,,SUB Axo-axonic,Sub:SP:A,70,,,,,,,,,800010,"p158, Fig4A_6",,
3000,CA2,E,2333,p,DG 0001-CA3 01011-CA1 0111,CA2 Pyramidal,CA2:All:D,35,15638.4131,15638.4131,,,,,,,800012,"p27, Fig4",Ishizuka-Amaral-1995-Fig4,
3000,CA2,E,2333,p,DG 0001-CA3 01011-CA1 0111,CA2 Pyramidal,CA2:All:A,34,814.6516471,814.6516471,,,,,,,800012,"p27, Fig4",,
3000,CA2,E,2333,p,DG 0001-CA3 01011-CA1 0111,CA2 Pyramidal,CA2:SO:D,47,5272.038403,5272.038403,34.1703729,YES,264.4680851,43.61702128,154.0425532,18580831.02,800012,"p27, Fig4",,
3000,CA2,E,2333,p,DG 0001-CA3 01011-CA1 0111,CA2 Pyramidal,CA2:SO:A,46,407.9215611,407.9215611,52.05479452,YES,,,,70027.70083,800012,"p27, Fig4",,
3000,CA2,E,2333,p,DG 0001-CA3 01011-CA1 0111,CA2 Pyramidal,CA2:SP:D,44,491.2993683,491.2993683,1.854259323,YES,44.57446809,0,22.28723404,471135.7341,800012,"p27, Fig4",,
3000,CA2,E,2333,p,DG 0001-CA3 01011-CA1 0111,CA2 Pyramidal,CA2:SP:A,43,406.730086,406.730086,47.94520548,YES,,,,17728.53186,800012,"p27, Fig4",,
3000,CA2,E,2333,p,DG 0001-CA3 01011-CA1 0111,CA2 Pyramidal,CA2:SR:D,41,5550.222076,5550.222076,35.98357852,YES,305.3191489,34.04255319,169.6808511,21454182.83,800012,"p27, Fig4",,
3000,CA2,E,2333,p,DG 0001-CA3 01011-CA1 0111,CA2 Pyramidal,CA2:SLM:D,38,4324.853255,4324.853255,27.99178926,YES,665.9574468,238.8297872,452.393617,25007867.04,800012,"p27, Fig4",,
3000,CA2,E,2333,p,DG 0001-CA3 01011-CA1 0111,CA2 Pyramidal,DG:H:A,13,,,,YES,,,,,800012,"p27, Fig4",,
3000,CA2,E,2333,p,DG 0001-CA3 01011-CA1 0111,CA2 Pyramidal,CA2:SR:A,40,,,,YES,,,,,800012,"p27, Fig4",,
3000,CA2,E,2333,p,DG 0001-CA3 01011-CA1 0111,CA2 Pyramidal,CA2:SP:A,43,,,,YES,,,,,800012,"p27, Fig4",,
3000,CA2,E,2333,p,DG 0001-CA3 01011-CA1 0111,CA2 Pyramidal,CA2:SO:A,46,,,,YES,,,,,800012,"p27, Fig4",,
3000,CA2,E,2333,p,DG 0001-CA3 01011-CA1 0111,CA2 Pyramidal,CA1:SR:A,55,,,,YES,,,,,800012,"p27, Fig4",,
3000,CA2,E,2333,p,DG 0001-CA3 01011-CA1 0111,CA2 Pyramidal,CA1:SP:A,58,,,,YES,,,,,800012,"p27, Fig4",,
3000,CA2,E,2333,p,DG 0001-CA3 01011-CA1 0111,CA2 Pyramidal,CA1:SO:A,61,,,,YES,,,,,800012,"p27, Fig4",,
3000,CA2,E,2333,p,DG 0001-CA3 01011-CA1 0111,CA2 Pyramidal,CA2:SO:D,47,,,,,280.106383,43.61702128,161.8617021,,800012,"p27, Fig4",,
3000,CA2,E,2333,p,DG 0001-CA3 01011-CA1 0111,CA2 Pyramidal,CA2:SO:A,46,,,,,,,,,800012,"p27, Fig4",,
3000,CA2,E,2333,p,DG 0001-CA3 01011-CA1 0111,CA2 Pyramidal,CA2:SP:D,44,,,,,34.04255319,0,17.0212766,,800012,"p27, Fig4",,
3000,CA2,E,2333,p,DG 0001-CA3 01011-CA1 0111,CA2 Pyramidal,CA2:SP:A,43,,,,,,,,,800012,"p27, Fig4",,
3000,CA2,E,2333,p,DG 0001-CA3 01011-CA1 0111,CA2 Pyramidal,CA2:SR:D,41,,,,,400,34.04255319,217.0212766,,800012,"p27, Fig4",,
3000,CA2,E,2333,p,DG 0001-CA3 01011-CA1 0111,CA2 Pyramidal,CA2:SR:A,40,,,,,,,,,800012,"p27, Fig4",,
3000,CA2,E,2333,p,DG 0001-CA3 01011-CA1 0111,CA2 Pyramidal,CA2:SLM:D,38,,,,,668.0851064,238.8297872,453.4574468,,800012,"p27, Fig4",,
3000,CA2,E,2333,p,DG 0001-CA3 01011-CA1 0111,CA2 Pyramidal,CA2:SO:D,47,,,,,259.2553191,43.61702128,151.4361702,,800012,"p27, Fig4",,
3000,CA2,E,2333,p,DG 0001-CA3 01011-CA1 0111,CA2 Pyramidal,CA2:SO:A,46,,,,,,,,,800012,"p27, Fig4",,
3000,CA2,E,2333,p,DG 0001-CA3 01011-CA1 0111,CA2 Pyramidal,CA2:SP:D,44,,,,,42.55319149,0,21.27659574,,800012,"p27, Fig4",,
3000,CA2,E,2333,p,DG 0001-CA3 01011-CA1 0111,CA2 Pyramidal,CA2:SP:A,43,,,,,,,,,800012,"p27, Fig4",,
3000,CA2,E,2333,p,DG 0001-CA3 01011-CA1 0111,CA2 Pyramidal,CA2:SR:D,41,,,,,274.6808511,34.04255319,154.3617021,,800012,"p27, Fig4",,
3000,CA2,E,2333,p,DG 0001-CA3 01011-CA1 0111,CA2 Pyramidal,CA2:SR:A,40,,,,,,,,,800012,"p27, Fig4",,
3000,CA2,E,2333,p,DG 0001-CA3 01011-CA1 0111,CA2 Pyramidal,CA2:SLM:D,38,,,,,644.6808511,238.8297872,441.7553191,,800012,"p27, Fig4",,
3000,CA2,E,2333,p,DG 0001-CA3 01011-CA1 0111,CA2 Pyramidal,CA2:All:D,35,10453.13155,10453.13155,,,,,,,800014,"p7331, Fig2A",Mercer-Thomson-2007-7329-JNeurosci-Fig2A,
3000,CA2,E,2333,p,DG 0001-CA3 01011-CA1 0111,CA2 Pyramidal,CA2:All:A,34,1137.971653,1137.971653,,,,,,,800014,"p7331, Fig2A",,
3000,CA2,E,2333,p,DG 0001-CA3 01011-CA1 0111,CA2 Pyramidal,CA2:SO:D,47,3395.40781,3395.40781,49.7970641,,236.6433566,72.51748252,154.5804196,14057166.61,800014,"p7331, Fig2A",,
3000,CA2,E,2333,p,DG 0001-CA3 01011-CA1 0111,CA2 Pyramidal,CA2:SO:A,46,636.5079228,636.5079228,91.1407767,,354.1818182,72.51748252,213.3496503,9993398.21,800014,"p7331, Fig2A",,
3000,CA2,E,2333,p,DG 0001-CA3 01011-CA1 0111,CA2 Pyramidal,CA2:SP:D,44,853.701313,853.701313,5.130056733,,72.51748252,0,36.25874126,2908944.203,800014,"p7331, Fig2A",,
3000,CA2,E,2333,p,DG 0001-CA3 01011-CA1 0111,CA2 Pyramidal,CA2:SP:A,43,501.4637299,501.4637299,8.859223301,,,,,65773.38745,800014,"p7331, Fig2A",,
3000,CA2,E,2333,p,DG 0001-CA3 01011-CA1 0111,CA2 Pyramidal,CA2:SR:D,41,5435.2845,5435.2845,40.12539069,,438.1818182,72.51748252,255.3496503,22078096.73,800014,"p7331, Fig2A",,
3000,CA2,E,2333,p,DG 0001-CA3 01011-CA1 0111,CA2 Pyramidal,CA2:SR:A,40,,,,,,,,,800014,"p7331, Fig2A",,
3000,CA2,E,2333,p,DG 0001-CA3 01011-CA1 0111,CA2 Pyramidal,CA2:SLM:D,38,768.7379222,768.7379222,4.947488483,,555.5944056,363.5664336,459.5804196,3256149.445,800014,"p7331, Fig2A",,
3000,CA2,E,2333,p,DG 0001-CA3 01011-CA1 0111,CA2 Pyramidal,CA2:SO:D,47,,,,,216.2237762,72.51748252,144.3706294,,800014,"p7331, Fig2A",,
3000,CA2,E,2333,p,DG 0001-CA3 01011-CA1 0111,CA2 Pyramidal,CA2:SO:A,46,,,,,280.1818182,72.51748252,176.3496503,,800014,"p7331, Fig2A",,
3000,CA2,E,2333,p,DG 0001-CA3 01011-CA1 0111,CA2 Pyramidal,CA2:SP:D,44,,,,,105.8741259,0,52.93706294,,800014,"p7331, Fig2A",,
3000,CA2,E,2333,p,DG 0001-CA3 01011-CA1 0111,CA2 Pyramidal,CA2:SP:A,43,,,,,,,,,800014,"p7331, Fig2A",,
3000,CA2,E,2333,p,DG 0001-CA3 01011-CA1 0111,CA2 Pyramidal,CA2:SR:D,41,,,,,363.5664336,72.51748252,218.041958,,800014,"p7331, Fig2A",,
3000,CA2,E,2333,p,DG 0001-CA3 01011-CA1 0111,CA2 Pyramidal,CA2:SR:A,40,,,,,,,,,800014,"p7331, Fig2A",,
3000,CA2,E,2333,p,DG 0001-CA3 01011-CA1 0111,CA2 Pyramidal,CA2:SLM:D,38,,,,,568.3216783,363.5664336,465.9440559,,800014,"p7331, Fig2A",,
3000,CA2,E,2333,p,DG 0001-CA3 01011-CA1 0111,CA2 Pyramidal,CA2:SO:D,47,,,,,212.9370629,72.51748252,142.7272727,,800014,"p7331, Fig2A",,
3000,CA2,E,2333,p,DG 0001-CA3 01011-CA1 0111,CA2 Pyramidal,CA2:SO:A,46,,,,,,,,,800014,"p7331, Fig2A",,
3000,CA2,E,2333,p,DG 0001-CA3 01011-CA1 0111,CA2 Pyramidal,CA2:SP:D,44,,,,,124.2517483,0,62.12587413,,800014,"p7331, Fig2A",,
3000,CA2,E,2333,p,DG 0001-CA3 01011-CA1 0111,CA2 Pyramidal,CA2:SP:A,43,,,,,,,,,800014,"p7331, Fig2A",,
3000,CA2,E,2333,p,DG 0001-CA3 01011-CA1 0111,CA2 Pyramidal,CA2:SR:D,41,,,,,419.3006993,72.51748252,245.9090909,,800014,"p7331, Fig2A",,
3000,CA2,E,2333,p,DG 0001-CA3 01011-CA1 0111,CA2 Pyramidal,CA2:SR:A,40,,,,,,,,,800014,"p7331, Fig2A",,
3000,CA2,E,2333,p,DG 0001-CA3 01011-CA1 0111,CA2 Pyramidal,CA2:SLM:D,38,,,,,516.7132867,363.5664336,440.1398601,,800014,"p7331, Fig2A",,
3000,CA2,E,2333,p,DG 0001-CA3 01011-CA1 0111,CA2 Pyramidal,CA2:All:D,35,7241.336145,7241.336145,,,,,,,800016,"p7331, Fig2B",Mercer-Thomson-2007-7329-JNeurosci-Fig2B,
3000,CA2,E,2333,p,DG 0001-CA3 01011-CA1 0111,CA2 Pyramidal,CA2:All:A,34,14360.87647,14360.87647,,,,,,,800016,"p7331, Fig2B",,
3000,CA2,E,2333,p,DG 0001-CA3 01011-CA1 0111,CA2 Pyramidal,CA2:SO:D,47,815.2988093,815.2988093,9.598509505,,206.2264151,57.73584906,131.9811321,12584019.2,800016,"p7331, Fig2B",,
3000,CA2,E,2333,p,DG 0001-CA3 01011-CA1 0111,CA2 Pyramidal,CA2:SO:A,46,5942.369042,5942.369042,47.5287997,,706.1320755,57.73584906,381.9339623,36603223.59,800016,"p7331, Fig2B",,
3000,CA2,E,2333,p,DG 0001-CA3 01011-CA1 0111,CA2 Pyramidal,CA2:SP:D,44,592.6698284,592.6698284,4.742901174,,57.73584906,0,28.86792453,1219564.472,800016,"p7331, Fig2B",,
