"source_id","target_id","subregion","parcel","NC_mean","NC_std"
6008,6002,"MEC","II",1.50506032079471,1.11199802699875
6023,6021,"MEC","V",1.22684840811362,5.04888330338687
6023,6021,"MEC","II",1.07246454157287,4.00532777150401
1005,1006,"DG","SMi",1.10303875270695,1.5701713385337
1005,1006,"DG","SMo",1.31823210127221,2.81444998263489
2021,2028,"CA3","SP",3.20415365432111,4.12023744290286
2021,2028,"CA3","SO",7.31980271928689,7.13914269076934
2021,2028,"CA3","SR",6.18578309496276,7.18567073876543
2021,2028,"CA3","SL",7.16289352409044,4.05073116168395
2036,2014,"CA3","SR",2.12077348843881,2.29497122263939
2036,2014,"CA3","SL",2.01710245722426,5.46474797259408
4012,4020,"CA1","SLM",5.56849140596899,12.455802483879
4021,4084,"CA1","SR",1.53374132372752,0.708539657830644
4031,4076,"CA1","SR",2.96732324744488,7.36740100252035
4033,4036,"CA1","SO",5.48041549378036,14.2161081056147
4056,4004,"CA1","SR",1.59895621233838,0.757374727154729
4080,4076,"CA1","SR",7.01820822345839,15.0338961042334
4080,4076,"CA1","SP",0.728895170814155,2.76074077882582
4080,4076,"CA1","SO",1.81392266521314,4.05939763144455
4083,4033,"CA1","SO",2.58445409569841,5.6160553053736
6005,6007,"EC","II",1.3528595931692,2.01803783788395
6005,6007,"EC","III",1.90781274688535,2.56297667981109
6005,6007,"EC","I",1.87842980120995,3.13626314678677
6008,6003,"MEC","II",2.50771489614147,5.77097757754148
6078,6021,"LEC","V",2.26668803494959,6.91198048363236
6078,6021,"LEC","VI",1.65989790888968,1.81082677841338
6094,6018,"EC","II",0.832191704869127,4.62855885610945
6094,6018,"EC","III",0.668925252624429,3.46563491457465
6095,6078,"EC","V",1.4443236782679,5.45375997682595
6095,6078,"EC","VI",2.5497221405185,3.17453130743692
1027,1000,"DG","SMi",3.26079199628217,2.18286738775464
2009,2044,"CA3","SLM",3.21295458643932,0
2009,2044,"CA3","SR",3.7840466271604,0
2009,2044,"CA3","SO",0.73377652257321,0
2020,2004,"CA3","SL",10.4334975604987,19.2936709712885
2020,2004,"CA3","SO",18.1408442814044,10.2662567294866
2020,2004,"CA3","SR",23.9354179962931,42.5914255475787
2020,2004,"CA3","SP",10.3005669626433,19.6757309708691
4011,4020,"CA1","SLM",3.19330176271369,1.51794720790363
4015,4005,"CA1","SR",3.47041280195753,8.55488789827506
4015,4056,"CA1","SR",3.5089206458728,9.27589501971893
4020,4066,"CA1","SO",2.15571713861199,2.53391914858827
4022,4041,"CA1","SO",1.83578667572062,8.85341623632358
4028,4028,"CA1","SR",6.98597873671956,3.55218824845209
4033,4013,"CA1","SO",2.5774888281778,5.98221496069004
4084,4081,"CA1","SR",2.28829808670885,0.44985872962819
4091,4039,"CA1","SO",1.90118615570486,6.91891671981375
4091,4076,"CA1","SO",4.08417838905879,12.2267898074828
6002,6024,"MEC","III",1.38880715909751,1.96917867827838
6002,6024,"MEC","II",1.12635288460117,1.13370435908904
6092,6018,"EC","III",2.16301454469953,0
6094,6019,"EC","II",1.53604250385836,8.26906979395524
6094,6082,"EC","III",0.967647113027798,4.98515074162049
6094,6082,"EC","II",0.965880895782325,5.38487444538145
1007,1006,"DG","SMo",5.54333170081441,12.1734988639504
2013,2000,"CA3","SO",8.86489299535885,9.99097889980495
2013,2000,"CA3","SR",5.54176814732282,9.28187823472129
2013,2000,"CA3","SL",0.678735520621449,0.447097834846026
2013,2000,"CA3","SP",0.870022586449625,1.52595861183117
2014,2000,"CA3","SL",0.932352678006683,1.25905214385993
2014,2000,"CA3","SR",4.67475052016511,5.130079809089
4022,4087,"CA1","SO",4.70035461776499,21.2173689411436
4035,4015,"CA1","SR",9.67146540263877,11.1934270982513
4083,4038,"CA1","SO",2.66225881647256,4.17602628797402
6033,6018,"MEC","III",2.96143835586945,4.02031707965111
6033,6021,"MEC","VI",1.22028485054434,2.4296457937516
6033,6021,"MEC","V",3.46066225088917,11.1132988748693
6038,6021,"MEC","I",4.38568531112597,3.2853206879869
6038,6021,"MEC","II",7.0624043068693,18.0486334117901
6092,6092,"EC","III",2.73600909383164,0
2000,2046,"CA3","SO",0.935258229169896,0.087143174879361
2000,2046,"CA3","SR",1.00248915746442,0.013317082052168
2019,2005,"CA3","SR",0.990512739041097,3.40144438654893
2019,2005,"CA3","SL",4.50965510673499,7.65211752296723
2022,2043,"CA3","SO",2.93550412774047,0
2035,2005,"CA3","SL",1.70896750805235,0
2046,2036,"CA3","SR",7.80074804701087,7.56133032103342
2046,2036,"CA3","SP",1.3804671413593,1.79624318575273
2046,2036,"CA3","SL",3.98359010731381,3.4044436941359
2046,2043,"CA3","SO",7.0813630924171,7.80596512879634
2046,2043,"CA3","SR",4.21591421738844,2.78971111380116
2046,2043,"CA3","SL",5.81111980698412,1.28994785068977
2046,2043,"CA3","SP",2.41450132277527,2.08075319550228
3008,3006,"CA2","SR",5.70948028726032,0
4000,4069,"CA1","SO",5.20307526022444,9.10761868821911
4015,4006,"CA1","SR",6.11775837934292,13.1357622950382
4015,4015,"CA1","SR",5.53737331809786,11.9887851562105
4023,4011,"CA1","SLM",2.46401487045387,0.725836493276149
4055,4020,"CA1","SP",2.08781152708787,3.7649507194893
4055,4020,"CA1","SO",2.43682824404895,7.07594710678433
4076,4094,"CA1","SLM",2.61484250245837,7.11837101177563
4080,4089,"CA1","SO",5.94158482962536,14.3934283167555
4083,4083,"CA1","SO",2.2990273632093,3.23974629056416
4084,4004,"CA1","SR",2.17822301019227,0.79667934034447
4089,4093,"CA1","SO",3.55850402513599,11.9944945466675
4091,4033,"CA1","SO",5.13361046872303,12.0072416216691
4094,4003,"CA1","SLM",2.46038658625588,1.40975780023488
6006,6008,"MEC","III",3.86274095257455,2.26384507311149
6006,6008,"MEC","II",1.07416539581766,0.940545987273727
6006,6008,"MEC","I",2.55265649856981,0.965597528953474
6019,6038,"MEC","III",1.98433778441737,0
6024,6033,"MEC","IV",1.36734426456532,1.03355713147511
6025,6021,"LEC","I",0.632884406483768,1.05827243226587
6025,6021,"LEC","II",0.868959742050271,2.25745277898158
6025,6021,"LEC","V",1.44382344346297,5.0424799000149
6085,6085,"EC","V",1.84313199260858,0
6086,6033,"EC","IV",0.999249595915453,2.20822590758974
2004,2047,"CA3","SO",4.690429681771,9.11705286092181
2014,2043,"CA3","SL",1.3346722514759,1.675474631735
2014,2043,"CA3","SR",2.90843533652481,1.95102601693307
2023,2013,"CA3","SR",3.86036952890669,5.44548395721121
3000,3003,"CA2","SR",2.27069076284343,0.837234090090325
3000,3003,"CA2","SO",1.38654398385629,3.8972934104815
3000,3003,"CA2","SP",1.70699488167142,3.11988748976407
4013,4084,"CA1","SR",1.05807321970082,0
4013,4084,"CA1","SP",1.97734114771009,0
4013,4084,"CA1","SO",1.15074399473112,0
4013,4089,"CA1","SO",3.49988299175959,7.27806750445974
4033,4069,"CA1","SO",8.1561383874916,19.9820169052626
4054,4003,"CA1","SO",1.20186578880481,5.07020254043928
4054,4084,"CA1","SO",1.23471707896422,7.44819661402894
4055,4079,"CA1","SO",5.31593822562645,12.5383309221748
4055,4079,"CA1","SP",2.37272499164911,3.61561232592462
4081,4087,"CA1","SO",11.0593061989234,10.5883473900114
4081,4091,"CA1","SR",1.39540834843273,3.34031960231003
4081,4091,"CA1","SP",2.68519692905432,9.49730659039547
4083,4020,"CA1","SR",1.12053492766793,1.30819831201862
4083,4020,"CA1","SO",1.5792166108663,3.01413848539139
4089,4039,"CA1","SO",2.46961490308621,7.65330153543069
4089,4068,"CA1","SO",7.73248321259966,17.067797382007
4091,4022,"CA1","SO",4.09229841371751,9.49800500916112
6008,6052,"MEC","V",0.968638813946927,1.56605482718074
6008,6052,"MEC","VI",1.13162576794035,1.01393658828465
1006,1001,"DG","SMo",6.12323511597341,7.16282108092182
1041,1009,"DG","H",1.69936629258597,0.403027904940549
4003,4023,"CA1","SP",0.998399486226148,0
4003,4023,"CA1","SO",2.00890058163461,0
4011,4056,"CA1","SLM",3.85587626794849,1.68680077815161
4013,4035,"CA1","SO",4.07490172608664,0
4023,4003,"CA1","SR",1.80173686904396,0
4023,4003,"CA1","SLM",1.4155124905869,0
4023,4003,"CA1","SP",1.250622031662,0
4023,4003,"CA1","SO",2.13802138247942,0
4041,4093,"CA1","SR",2.22151830809378,1.70737103584954
4041,4093,"CA1","SO",0.923682024564236,0.584400860466044
4056,4080,"CA1","SR",1.81382582183611,3.35604836247861
4061,4012,"CA1","SLM",6.41138930153216,1.76203583675219
4069,4006,"CA1","SLM",7.63434702695356,18.1865368806511
4093,4079,"CA1","SO",4.47233970525354,12.4284569414439
6002,6018,"MEC","I",1.05689326244003,0.197690963451106
6002,6018,"MEC","III",0.921630468325859,1.85542246900916
6002,6018,"MEC","II",1.46606807177301,1.42155146606784
6005,6024,"EC","III",2.29006620965865,3.07063059330394
6005,6024,"EC","II",1.22737805609393,1.92390765591219
6018,6092,"EC","III",2.64408237168137,0
6018,6095,"EC","III",2.28213703433929,3.74692280088049
6052,6021,"MEC","VI",2.16315888729698,2.35098202322696
6094,6017,"EC","III",1.09806254046287,5.62518628887247
6094,6017,"EC","II",0.872485560271384,4.93097412033527
2000,2020,"CA3","SO",3.62637269188219,4.0576428063907
2022,2044,"CA3","SO",1.25233248091224,0
2036,2019,"CA3","SL",6.29026175775908,16.8965735260814
2036,2019,"CA3","SP",1.71232156866381,4.40256346071522
2045,2046,"CA3","SL",1.3629532028318,0.290392536062865
2045,2046,"CA3","SO",2.73583307071838,0.255058954054625
2045,2046,"CA3","SR",3.44048687838506,0.138161030989439
2045,2046,"CA3","SP",2.5952574513874,0.450930971668829
2046,2020,"CA3","SO",5.40365840976113,10.0842000149162
4021,4036,"CA1","SR",2.2109044208772,2.58734007822076
4056,4056,"CA1","SR",2.72562587975989,0
4061,4006,"CA1","SR",5.01067028070299,0
4061,4006,"CA1","SLM",2.09666619321529,0
4068,4083,"CA1","SO",2.17948643378823,0.589838594503896
4084,4020,"CA1","SR",2.38042612977882,0.441827309861584
4091,4031,"CA1","SO",3.77927248150476,4.37649353795308
6006,6002,"MEC","I",2.28856513259903,0.734446643110076
6006,6002,"MEC","II",1.33295276975413,0.740888233554294
6078,6017,"LEC","III",3.75989960191662,6.14155087785694
1006,1007,"DG","SMo",5.05780366466092,0.86709660039276
4003,4091,"CA1","SR",2.07487565337111,0.908796574121049
4003,4091,"CA1","SP",2.41177704987718,1.43705428232577
4006,4056,"CA1","SLM",2.33672749534498,0
4035,4023,"CA1","SP",1.08760163686715,0
4035,4023,"CA1","SO",16.1767815649401,0
4068,4069,"CA1","SO",5.51974137698528,2.14125917337603
4080,4083,"CA1","SO",2.57134552014584,5.56642588808102
4081,4004,"CA1","SR",1.69217404966136,2.07455673349372
4083,4006,"CA1","SR",2.61779258309567,2.74386234574671
4093,4078,"CA1","SO",4.6769299459499,13.2149996373752
5005,5005,"SUB","SM",5.69627020744599,0
5005,5005,"SUB","SP",2.7571030542782,0
6003,6033,"MEC","IV",0.96079630889494,2.11515842112089
6003,6033,"MEC","V",1.39535439548263,5.27152332372368
6007,6095,"LEC","III",1.55092431567786,1.1938404455486
6007,6095,"LEC","IV",0.955783555834524,1.66053751406215
6007,6095,"LEC","II",0.589643494458762,0.482296546755154
6007,6095,"LEC","V",1.5961386340722,1.42060358130486
6018,6018,"EC","III",2.00928009495844,0
6023,6006,"MEC","IV",1.28469656108799,0
6023,6006,"MEC","III",1.20175059846201,0
6086,6052,"EC","V",1.78076235963567,3.16525833561779
6086,6052,"EC","VI",2.08139957083063,4.09284219947199
6092,6025,"EC","III",2.47513979291389,0.448363858012862
6094,6038,"EC","III",0.784883577565298,4.11073142513896
6094,6038,"EC","II",1.06416173166315,5.90003571617409
1026,1035,"DG","H",4.07817705386296,5.53487544227032
1026,1035,"DG","SMo",4.60873896441955,3.0232045214223
1026,1035,"DG","SMi",1.64127277813955,0.495093305861527
1026,1035,"DG","SG",0.952683909979606,0.560512035402085
2004,2008,"CA3","SR",4.19985752490174,0
2014,2004,"CA3","SL",1.49806648971336,1.98152160856741
2014,2004,"CA3","SR",6.3235104074978,4.66799515136113
2023,2004,"CA3","SR",7.09811894634032,10.0177932671
4011,4003,"CA1","SLM",4.508826256881,1.77977397409718
4033,4000,"CA1","SO",7.5319598973714,18.5669080105067
4041,4005,"CA1","SR",2.38107059734728,0
4041,4076,"CA1","SO",0.691058774701564,0.357129652617494
4041,4076,"CA1","SR",2.68763560679639,7.12416287644937
4041,4076,"CA1","SP",0.994120759172619,0.782336692559589
4061,4021,"CA1","SLM",1.94237403593388,0.029221996406908
4083,4035,"CA1","SO",3.97485331421089,2.75610936563986
4091,4036,"CA1","SO",11.200289779444,17.5624411584812
6023,6082,"MEC","III",1.91346853767421,2.19531519680309
6023,6082,"MEC","II",1.78775513707057,1.88327015762012
6023,6094,"MEC","II",1.38339532973479,7.16474951063406
6038,6023,"MEC","III",1.70781907120536,0
6038,6023,"MEC","I",5.08811427774037,0
6082,6038,"EC","I",2.98855663240932,12.5702439213264
6082,6038,"EC","II",2.51892530307528,4.6071096697803
6082,6038,"EC","III",2.11957658080384,3.29247637205276
1004,1004,"DG","SMo",1.76140088634185,0
1004,1004,"DG","SMi",1.67212904517192,0
1008,1009,"DG","SMo",6.89430217993255,16.708136013359
1040,1000,"DG","SMi",2.10931627307664,0.239403093569391
2004,2045,"CA3","SR",3.91061920113707,0
2004,2045,"CA3","SO",3.46870809051886,0
2013,2046,"CA3","SO",1.230710332245,0.735076815867858
2013,2046,"CA3","SP",1.0712692204995,1.84299016203418
2013,2046,"CA3","SR",3.89230304357636,7.20614697405225
2013,2046,"CA3","SL",0.57588865397675,0.397041122072813
2022,2009,"CA3","SO",6.2497131318275,0
3008,3007,"CA2","SR",3.28579994745202,0
4004,4003,"CA1","SR",3.07655407676325,4.56531138007781
4004,4003,"CA1","SLM",3.83628085834466,2.17954748741239
4020,4055,"CA1","SO",1.7091346447522,5.43935670715546
4022,4038,"CA1","SO",2.33338889134908,10.6682246859164
4033,4076,"CA1","SO",2.81640789213046,7.00476160581186
4035,4013,"CA1","SP",0.878083575104902,0
4035,4013,"CA1","SO",7.07012157322083,0
4035,4013,"CA1","SR",2.9090780919766,0
4068,4035,"CA1","SO",6.69524059959418,0
3008,3000,"CA2","SR",9.02584430470473,2.99713550283725
4006,4020,"CA1","SLM",2.18574444515542,0.359770451844912
4013,4069,"CA1","SO",3.83840237690958,1.94608885161061
4054,4093,"CA1","SO",1.26377706544581,7.38559668813756
4061,4091,"CA1","SR",2.36421784842512,1.03333420814695
