"source_id","target_id","subregion","parcel","volume_1","volume_2","selected_volume"
2009,2009,"CA3","SO",7025690000,7025690000,7025690000
2009,2013,"CA3","SR",8229350000,8229350000,8229350000
2009,2014,"CA3","SR",8229350000,8229350000,8229350000
2009,2020,"CA3","SO",7025690000,7025690000,7025690000
2009,2021,"CA3","SO",7025690000,7025690000,7025690000
2009,2022,"CA3","SO",7025690000,7025690000,7025690000
2009,2023,"CA3","SR",8229350000,8229350000,8229350000
2009,2028,"CA3","SLM",759922000,759922000,759922000
2009,2028,"CA3","SO",7025690000,7025690000,7025690000
2009,2028,"CA3","SR",8229350000,8229350000,8229350000
2009,2035,"CA3","SO",7025690000,7025690000,7025690000
2009,2035,"CA3","SR",8229350000,8229350000,8229350000
2009,2036,"CA3","SR",8229350000,8229350000,8229350000
2009,2043,"CA3","SLM",759922000,759922000,759922000
2009,2043,"CA3","SO",7025690000,7025690000,7025690000
2009,2043,"CA3","SR",8229350000,8229350000,8229350000
2009,2044,"CA3","SLM",759922000,759922000,759922000
2009,2044,"CA3","SO",7025690000,7025690000,7025690000
2009,2044,"CA3","SR",8229350000,8229350000,8229350000
2009,2045,"CA3","SO",7025690000,7025690000,7025690000
2009,2045,"CA3","SR",8229350000,8229350000,8229350000
2009,2046,"CA3","SO",7025690000,7025690000,7025690000
2009,2046,"CA3","SR",8229350000,8229350000,8229350000
2009,2047,"CA3","SO",7025690000,7025690000,7025690000
2009,2049,"CA3","SO",7025690000,7025690000,7025690000
2009,2049,"CA3","SR",8229350000,8229350000,8229350000
2013,2000,"CA3","SL",4854930000,4854930000,4854930000
2013,2000,"CA3","SO",7025690000,7025690000,7025690000
2013,2000,"CA3","SP",4118100000,4118100000,4118100000
2013,2000,"CA3","SR",8229350000,8229350000,8229350000
2013,2001,"CA3","SR",8229350000,8229350000,8229350000
2013,2004,"CA3","SL",4854930000,4854930000,4854930000
2013,2004,"CA3","SO",7025690000,7025690000,7025690000
2013,2004,"CA3","SP",4118100000,4118100000,4118100000
2013,2004,"CA3","SR",8229350000,8229350000,8229350000
2013,2005,"CA3","SL",4854930000,4854930000,4854930000
2013,2005,"CA3","SR",8229350000,8229350000,8229350000
2013,2008,"CA3","SR",8229350000,8229350000,8229350000
2013,2009,"CA3","SO",7025690000,7025690000,7025690000
2013,2013,"CA3","SL",4854930000,4854930000,4854930000
2013,2013,"CA3","SR",8229350000,8229350000,8229350000
2013,2014,"CA3","SL",4854930000,4854930000,4854930000
2013,2014,"CA3","SR",8229350000,8229350000,8229350000
2013,2019,"CA3","SL",4854930000,4854930000,4854930000
2013,2019,"CA3","SP",4118100000,4118100000,4118100000
2013,2020,"CA3","SO",7025690000,7025690000,7025690000
2013,2021,"CA3","SO",7025690000,7025690000,7025690000
2013,2022,"CA3","SO",7025690000,7025690000,7025690000
2013,2023,"CA3","SR",8229350000,8229350000,8229350000
2013,2028,"CA3","SL",4854930000,4854930000,4854930000
2013,2028,"CA3","SO",7025690000,7025690000,7025690000
2013,2028,"CA3","SP",4118100000,4118100000,4118100000
2013,2028,"CA3","SR",8229350000,8229350000,8229350000
2013,2035,"CA3","SL",4854930000,4854930000,4854930000
2013,2035,"CA3","SO",7025690000,7025690000,7025690000
2013,2035,"CA3","SP",4118100000,4118100000,4118100000
2013,2035,"CA3","SR",8229350000,8229350000,8229350000
2013,2036,"CA3","SL",4854930000,4854930000,4854930000
2013,2036,"CA3","SP",4118100000,4118100000,4118100000
2013,2036,"CA3","SR",8229350000,8229350000,8229350000
2013,2043,"CA3","SL",4854930000,4854930000,4854930000
2013,2043,"CA3","SO",7025690000,7025690000,7025690000
2013,2043,"CA3","SP",4118100000,4118100000,4118100000
2013,2043,"CA3","SR",8229350000,8229350000,8229350000
2013,2044,"CA3","SL",4854930000,4854930000,4854930000
2013,2044,"CA3","SO",7025690000,7025690000,7025690000
2013,2044,"CA3","SP",4118100000,4118100000,4118100000
2013,2044,"CA3","SR",8229350000,8229350000,8229350000
2013,2045,"CA3","SL",4854930000,4854930000,4854930000
2013,2045,"CA3","SO",7025690000,7025690000,7025690000
2013,2045,"CA3","SP",4118100000,4118100000,4118100000
2013,2045,"CA3","SR",8229350000,8229350000,8229350000
2013,2046,"CA3","SL",4854930000,4854930000,4854930000
2013,2046,"CA3","SO",7025690000,7025690000,7025690000
2013,2046,"CA3","SP",4118100000,4118100000,4118100000
2013,2046,"CA3","SR",8229350000,8229350000,8229350000
2013,2047,"CA3","SO",7025690000,7025690000,7025690000
2013,2049,"CA3","SL",4854930000,4854930000,4854930000
2013,2049,"CA3","SO",7025690000,7025690000,7025690000
2013,2049,"CA3","SP",4118100000,4118100000,4118100000
2013,2049,"CA3","SR",8229350000,8229350000,8229350000
2014,2000,"CA3","SL",4854930000,4854930000,4854930000
2014,2000,"CA3","SR",8229350000,8229350000,8229350000
2014,2001,"CA3","SR",8229350000,8229350000,8229350000
2014,2004,"CA3","SL",4854930000,4854930000,4854930000
2014,2004,"CA3","SR",8229350000,8229350000,8229350000
2014,2005,"CA3","SL",4854930000,4854930000,4854930000
2014,2005,"CA3","SR",8229350000,8229350000,8229350000
2014,2008,"CA3","SR",8229350000,8229350000,8229350000
2014,2013,"CA3","SL",4854930000,4854930000,4854930000
2014,2013,"CA3","SR",8229350000,8229350000,8229350000
2014,2014,"CA3","SL",4854930000,4854930000,4854930000
2014,2014,"CA3","SR",8229350000,8229350000,8229350000
2014,2019,"CA3","SL",4854930000,4854930000,4854930000
2014,2023,"CA3","SR",8229350000,8229350000,8229350000
2014,2028,"CA3","SL",4854930000,4854930000,4854930000
2014,2028,"CA3","SR",8229350000,8229350000,8229350000
2014,2035,"CA3","SL",4854930000,4854930000,4854930000
2014,2035,"CA3","SR",8229350000,8229350000,8229350000
2014,2036,"CA3","SL",4854930000,4854930000,4854930000
2014,2036,"CA3","SR",8229350000,8229350000,8229350000
2014,2043,"CA3","SL",4854930000,4854930000,4854930000
2014,2043,"CA3","SR",8229350000,8229350000,8229350000
2014,2044,"CA3","SL",4854930000,4854930000,4854930000
2014,2044,"CA3","SR",8229350000,8229350000,8229350000
2014,2045,"CA3","SL",4854930000,4854930000,4854930000
2014,2045,"CA3","SR",8229350000,8229350000,8229350000
2014,2046,"CA3","SL",4854930000,4854930000,4854930000
2014,2046,"CA3","SR",8229350000,8229350000,8229350000
2014,2049,"CA3","SL",4854930000,4854930000,4854930000
2014,2049,"CA3","SR",8229350000,8229350000,8229350000
2019,2000,"CA3","SL",4854930000,4854930000,4854930000
2019,2000,"CA3","SR",8229350000,8229350000,8229350000
2019,2001,"CA3","SR",8229350000,8229350000,8229350000
2019,2004,"CA3","SL",4854930000,4854930000,4854930000
2019,2004,"CA3","SR",8229350000,8229350000,8229350000
2019,2005,"CA3","SL",4854930000,4854930000,4854930000
2019,2005,"CA3","SR",8229350000,8229350000,8229350000
2019,2008,"CA3","SR",8229350000,8229350000,8229350000
2019,2013,"CA3","SL",4854930000,4854930000,4854930000
2019,2013,"CA3","SR",8229350000,8229350000,8229350000
2019,2014,"CA3","SL",4854930000,4854930000,4854930000
2019,2014,"CA3","SR",8229350000,8229350000,8229350000
2019,2019,"CA3","SL",4854930000,4854930000,4854930000
2019,2023,"CA3","SR",8229350000,8229350000,8229350000
2019,2028,"CA3","SL",4854930000,4854930000,4854930000
2019,2028,"CA3","SR",8229350000,8229350000,8229350000
2019,2035,"CA3","SL",4854930000,4854930000,4854930000
2019,2035,"CA3","SR",8229350000,8229350000,8229350000
2019,2036,"CA3","SL",4854930000,4854930000,4854930000
2019,2036,"CA3","SR",8229350000,8229350000,8229350000
2019,2043,"CA3","SL",4854930000,4854930000,4854930000
2019,2043,"CA3","SR",8229350000,8229350000,8229350000
2019,2044,"CA3","SL",4854930000,4854930000,4854930000
2019,2044,"CA3","SR",8229350000,8229350000,8229350000
2019,2045,"CA3","SL",4854930000,4854930000,4854930000
2019,2045,"CA3","SR",8229350000,8229350000,8229350000
2019,2046,"CA3","SL",4854930000,4854930000,4854930000
2019,2046,"CA3","SR",8229350000,8229350000,8229350000
2019,2049,"CA3","SL",4854930000,4854930000,4854930000
2019,2049,"CA3","SR",8229350000,8229350000,8229350000
2020,2000,"CA3","SL",4854930000,4854930000,4854930000
2020,2000,"CA3","SO",7025690000,7025690000,7025690000
2020,2000,"CA3","SP",4118100000,4118100000,4118100000
2020,2000,"CA3","SR",8229350000,8229350000,8229350000
2020,2001,"CA3","SR",8229350000,8229350000,8229350000
2020,2004,"CA3","SL",4854930000,4854930000,4854930000
2020,2004,"CA3","SO",7025690000,7025690000,7025690000
2020,2004,"CA3","SP",4118100000,4118100000,4118100000
2020,2004,"CA3","SR",8229350000,8229350000,8229350000
2020,2005,"CA3","SL",4854930000,4854930000,4854930000
2020,2005,"CA3","SR",8229350000,8229350000,8229350000
2020,2008,"CA3","SR",8229350000,8229350000,8229350000
2020,2009,"CA3","SO",7025690000,7025690000,7025690000
2020,2013,"CA3","SL",4854930000,4854930000,4854930000
2020,2013,"CA3","SR",8229350000,8229350000,8229350000
2020,2014,"CA3","SL",4854930000,4854930000,4854930000
2020,2014,"CA3","SR",8229350000,8229350000,8229350000
2020,2019,"CA3","SL",4854930000,4854930000,4854930000
2020,2020,"CA3","SO",7025690000,7025690000,7025690000
2020,2021,"CA3","SO",7025690000,7025690000,7025690000
2020,2022,"CA3","SO",7025690000,7025690000,7025690000
2020,2023,"CA3","SR",8229350000,8229350000,8229350000
2020,2028,"CA3","SL",4854930000,4854930000,4854930000
2020,2028,"CA3","SO",7025690000,7025690000,7025690000
2020,2028,"CA3","SP",4118100000,4118100000,4118100000
2020,2028,"CA3","SR",8229350000,8229350000,8229350000
2020,2035,"CA3","SL",4854930000,4854930000,4854930000
2020,2035,"CA3","SO",7025690000,7025690000,7025690000
2020,2035,"CA3","SP",4118100000,4118100000,4118100000
2020,2035,"CA3","SR",8229350000,8229350000,8229350000
2020,2036,"CA3","SL",4854930000,4854930000,4854930000
2020,2036,"CA3","SP",4118100000,4118100000,4118100000
2020,2036,"CA3","SR",8229350000,8229350000,8229350000
2020,2043,"CA3","SL",4854930000,4854930000,4854930000
2020,2043,"CA3","SO",7025690000,7025690000,7025690000
2020,2043,"CA3","SP",4118100000,4118100000,4118100000
2020,2043,"CA3","SR",8229350000,8229350000,8229350000
2020,2044,"CA3","SL",4854930000,4854930000,4854930000
2020,2044,"CA3","SO",7025690000,7025690000,7025690000
2020,2044,"CA3","SP",4118100000,4118100000,4118100000
2020,2044,"CA3","SR",8229350000,8229350000,8229350000
2020,2045,"CA3","SL",4854930000,4854930000,4854930000
2020,2045,"CA3","SO",7025690000,7025690000,7025690000
2020,2045,"CA3","SP",4118100000,4118100000,4118100000
2020,2045,"CA3","SR",8229350000,8229350000,8229350000
2020,2046,"CA3","SL",4854930000,4854930000,4854930000
2020,2046,"CA3","SO",7025690000,7025690000,7025690000
2020,2046,"CA3","SP",4118100000,4118100000,4118100000
2020,2046,"CA3","SR",8229350000,8229350000,8229350000
2020,2047,"CA3","SO",7025690000,7025690000,7025690000
2020,2049,"CA3","SL",4854930000,4854930000,4854930000
2020,2049,"CA3","SO",7025690000,7025690000,7025690000
2020,2049,"CA3","SP",4118100000,4118100000,4118100000
2020,2049,"CA3","SR",8229350000,8229350000,8229350000
2021,2005,"CA3","SL",4854930000,4854930000,4854930000
2021,2005,"CA3","SR",8229350000,8229350000,8229350000
2021,2008,"CA3","SR",8229350000,8229350000,8229350000
2021,2009,"CA3","SO",7025690000,7025690000,7025690000
2021,2013,"CA3","SL",4854930000,4854930000,4854930000
2021,2013,"CA3","SR",8229350000,8229350000,8229350000
2021,2014,"CA3","SL",4854930000,4854930000,4854930000
2021,2014,"CA3","SR",8229350000,8229350000,8229350000
2021,2019,"CA3","SL",4854930000,4854930000,4854930000
2021,2019,"CA3","SP",4118100000,4118100000,4118100000
2021,2020,"CA3","SO",7025690000,7025690000,7025690000
2021,2021,"CA3","SO",7025690000,7025690000,7025690000
2021,2022,"CA3","SO",7025690000,7025690000,7025690000
2021,2023,"CA3","SR",8229350000,8229350000,8229350000
2021,2028,"CA3","SL",4854930000,4854930000,4854930000
2021,2028,"CA3","SO",7025690000,7025690000,7025690000
2021,2028,"CA3","SP",4118100000,4118100000,4118100000
2021,2028,"CA3","SR",8229350000,8229350000,8229350000
2021,2035,"CA3","SL",4854930000,4854930000,4854930000
2021,2035,"CA3","SO",7025690000,7025690000,7025690000
2021,2035,"CA3","SP",4118100000,4118100000,4118100000
2021,2035,"CA3","SR",8229350000,8229350000,8229350000
2021,2036,"CA3","SL",4854930000,4854930000,4854930000
2021,2036,"CA3","SP",4118100000,4118100000,4118100000
2021,2036,"CA3","SR",8229350000,8229350000,8229350000
2021,2043,"CA3","SL",4854930000,4854930000,4854930000
2021,2043,"CA3","SO",7025690000,7025690000,7025690000
2021,2043,"CA3","SP",4118100000,4118100000,4118100000
2021,2043,"CA3","SR",8229350000,8229350000,8229350000
2021,2044,"CA3","SL",4854930000,4854930000,4854930000
2021,2044,"CA3","SO",7025690000,7025690000,7025690000
2021,2044,"CA3","SP",4118100000,4118100000,4118100000
2021,2044,"CA3","SR",8229350000,8229350000,8229350000
2021,2045,"CA3","SL",4854930000,4854930000,4854930000
2021,2045,"CA3","SO",7025690000,7025690000,7025690000
2021,2045,"CA3","SP",4118100000,4118100000,4118100000
2021,2045,"CA3","SR",8229350000,8229350000,8229350000
2021,2046,"CA3","SL",4854930000,4854930000,4854930000
2021,2046,"CA3","SO",7025690000,7025690000,7025690000
2021,2046,"CA3","SP",4118100000,4118100000,4118100000
2021,2046,"CA3","SR",8229350000,8229350000,8229350000
2021,2047,"CA3","SO",7025690000,7025690000,7025690000
2021,2049,"CA3","SL",4854930000,4854930000,4854930000
2021,2049,"CA3","SO",7025690000,7025690000,7025690000
2021,2049,"CA3","SP",4118100000,4118100000,4118100000
2021,2049,"CA3","SR",8229350000,8229350000,8229350000
2022,2000,"CA3","SO",7025690000,7025690000,7025690000
2022,2004,"CA3","SO",7025690000,7025690000,7025690000
2022,2009,"CA3","SO",7025690000,7025690000,7025690000
2022,2020,"CA3","SO",7025690000,7025690000,7025690000
2022,2021,"CA3","SO",7025690000,7025690000,7025690000
2022,2022,"CA3","SO",7025690000,7025690000,7025690000
2022,2028,"CA3","SO",7025690000,7025690000,7025690000
2022,2035,"CA3","SO",7025690000,7025690000,7025690000
2022,2043,"CA3","SO",7025690000,7025690000,7025690000
2022,2044,"CA3","SO",7025690000,7025690000,7025690000
2022,2045,"CA3","SO",7025690000,7025690000,7025690000
2022,2046,"CA3","SO",7025690000,7025690000,7025690000
2022,2047,"CA3","SO",7025690000,7025690000,7025690000
2022,2049,"CA3","SO",7025690000,7025690000,7025690000
2023,2000,"CA3","SR",8229350000,8229350000,8229350000
2023,2001,"CA3","SR",8229350000,8229350000,8229350000
2023,2004,"CA3","SR",8229350000,8229350000,8229350000
2023,2005,"CA3","SR",8229350000,8229350000,8229350000
2023,2008,"CA3","SR",8229350000,8229350000,8229350000
2023,2013,"CA3","SR",8229350000,8229350000,8229350000
2023,2014,"CA3","SR",8229350000,8229350000,8229350000
2023,2023,"CA3","SR",8229350000,8229350000,8229350000
2023,2028,"CA3","SR",8229350000,8229350000,8229350000
2023,2035,"CA3","SR",8229350000,8229350000,8229350000
2023,2036,"CA3","SR",8229350000,8229350000,8229350000
2023,2043,"CA3","SR",8229350000,8229350000,8229350000
2023,2044,"CA3","SR",8229350000,8229350000,8229350000
2023,2045,"CA3","SR",8229350000,8229350000,8229350000
2023,2046,"CA3","SR",8229350000,8229350000,8229350000
2023,2049,"CA3","SR",8229350000,8229350000,8229350000
2035,2000,"CA3","SL",4854930000,4854930000,4854930000
2035,2000,"CA3","SP",4118100000,4118100000,4118100000
2035,2004,"CA3","SL",4854930000,4854930000,4854930000
2035,2004,"CA3","SP",4118100000,4118100000,4118100000
2035,2005,"CA3","SL",4854930000,4854930000,4854930000
2035,2013,"CA3","SL",4854930000,4854930000,4854930000
2035,2014,"CA3","SL",4854930000,4854930000,4854930000
2035,2019,"CA3","SL",4854930000,4854930000,4854930000
2035,2019,"CA3","SP",4118100000,4118100000,4118100000
2035,2028,"CA3","SL",4854930000,4854930000,4854930000
2035,2028,"CA3","SP",4118100000,4118100000,4118100000
2035,2035,"CA3","SL",4854930000,4854930000,4854930000
2035,2035,"CA3","SP",4118100000,4118100000,4118100000
2035,2036,"CA3","SL",4854930000,4854930000,4854930000
2035,2036,"CA3","SP",4118100000,4118100000,4118100000
2035,2043,"CA3","SL",4854930000,4854930000,4854930000
2035,2043,"CA3","SP",4118100000,4118100000,4118100000
2035,2044,"CA3","SL",4854930000,4854930000,4854930000
2035,2044,"CA3","SP",4118100000,4118100000,4118100000
2035,2045,"CA3","SL",4854930000,4854930000,4854930000
2035,2045,"CA3","SP",4118100000,4118100000,4118100000
2035,2046,"CA3","SL",4854930000,4854930000,4854930000
2035,2046,"CA3","SP",4118100000,4118100000,4118100000
2035,2049,"CA3","SL",4854930000,4854930000,4854930000
2035,2049,"CA3","SP",4118100000,4118100000,4118100000
2036,2000,"CA3","SL",4854930000,4854930000,4854930000
2036,2000,"CA3","SP",4118100000,4118100000,4118100000
2036,2000,"CA3","SR",8229350000,8229350000,8229350000
2036,2001,"CA3","SR",8229350000,8229350000,8229350000
2036,2004,"CA3","SL",4854930000,4854930000,4854930000
2036,2004,"CA3","SP",4118100000,4118100000,4118100000
2036,2004,"CA3","SR",8229350000,8229350000,8229350000
2036,2005,"CA3","SL",4854930000,4854930000,4854930000
2036,2005,"CA3","SR",8229350000,8229350000,8229350000
2036,2008,"CA3","SR",8229350000,8229350000,8229350000
2036,2013,"CA3","SL",4854930000,4854930000,4854930000
2036,2013,"CA3","SR",8229350000,8229350000,8229350000
2036,2014,"CA3","SL",4854930000,4854930000,4854930000
2036,2014,"CA3","SR",8229350000,8229350000,8229350000
2036,2019,"CA3","SL",4854930000,4854930000,4854930000
2036,2019,"CA3","SP",4118100000,4118100000,4118100000
2036,2023,"CA3","SR",8229350000,8229350000,8229350000
2036,2028,"CA3","SL",4854930000,4854930000,4854930000
2036,2028,"CA3","SP",4118100000,4118100000,4118100000
2036,2028,"CA3","SR",8229350000,8229350000,8229350000
2036,2035,"CA3","SL",4854930000,4854930000,4854930000
2036,2035,"CA3","SP",4118100000,4118100000,4118100000
2036,2035,"CA3","SR",8229350000,8229350000,8229350000
2036,2036,"CA3","SL",4854930000,4854930000,4854930000
2036,2036,"CA3","SP",4118100000,4118100000,4118100000
2036,2036,"CA3","SR",8229350000,8229350000,8229350000
2036,2043,"CA3","SL",4854930000,4854930000,4854930000
2036,2043,"CA3","SP",4118100000,4118100000,4118100000
2036,2043,"CA3","SR",8229350000,8229350000,8229350000
2036,2044,"CA3","SL",4854930000,4854930000,4854930000
2036,2044,"CA3","SP",4118100000,4118100000,4118100000
2036,2044,"CA3","SR",8229350000,8229350000,8229350000
2036,2045,"CA3","SL",4854930000,4854930000,4854930000
2036,2045,"CA3","SP",4118100000,4118100000,4118100000
2036,2045,"CA3","SR",8229350000,8229350000,8229350000
2036,2046,"CA3","SL",4854930000,4854930000,4854930000
2036,2046,"CA3","SP",4118100000,4118100000,4118100000
2036,2046,"CA3","SR",8229350000,8229350000,8229350000
2036,2049,"CA3","SL",4854930000,4854930000,4854930000
2036,2049,"CA3","SP",4118100000,4118100000,4118100000
2036,2049,"CA3","SR",8229350000,8229350000,8229350000
2045,2000,"CA3","SL",4854930000,4854930000,4854930000
2045,2000,"CA3","SO",7025690000,7025690000,7025690000
2045,2000,"CA3","SP",4118100000,4118100000,4118100000
2045,2000,"CA3","SR",8229350000,8229350000,8229350000
2045,2001,"CA3","SR",8229350000,8229350000,8229350000
2045,2004,"CA3","SL",4854930000,4854930000,4854930000
2045,2004,"CA3","SO",7025690000,7025690000,7025690000
2045,2004,"CA3","SP",4118100000,4118100000,4118100000
2045,2004,"CA3","SR",8229350000,8229350000,8229350000
2045,2005,"CA3","SL",4854930000,4854930000,4854930000
2045,2005,"CA3","SR",8229350000,8229350000,8229350000
2045,2008,"CA3","SR",8229350000,8229350000,8229350000
2045,2009,"CA3","SO",7025690000,7025690000,7025690000
2045,2013,"CA3","SL",4854930000,4854930000,4854930000
2045,2013,"CA3","SR",8229350000,8229350000,8229350000
2045,2014,"CA3","SL",4854930000,4854930000,4854930000
2045,2014,"CA3","SR",8229350000,8229350000,8229350000
2045,2019,"CA3","SL",4854930000,4854930000,4854930000
2045,2020,"CA3","SO",7025690000,7025690000,7025690000
2045,2021,"CA3","SO",7025690000,7025690000,7025690000
2045,2022,"CA3","SO",7025690000,7025690000,7025690000
2045,2023,"CA3","SR",8229350000,8229350000,8229350000
2045,2028,"CA3","SL",4854930000,4854930000,4854930000
2045,2028,"CA3","SO",7025690000,7025690000,7025690000
2045,2028,"CA3","SP",4118100000,4118100000,4118100000
2045,2028,"CA3","SR",8229350000,8229350000,8229350000
2045,2035,"CA3","SL",4854930000,4854930000,4854930000
2045,2035,"CA3","SO",7025690000,7025690000,7025690000
2045,2035,"CA3","SP",4118100000,4118100000,4118100000
2045,2035,"CA3","SR",8229350000,8229350000,8229350000
2045,2036,"CA3","SL",4854930000,4854930000,4854930000
2045,2036,"CA3","SP",4118100000,4118100000,4118100000
2045,2036,"CA3","SR",8229350000,8229350000,8229350000
2045,2043,"CA3","SL",4854930000,4854930000,4854930000
2045,2043,"CA3","SO",7025690000,7025690000,7025690000
2045,2043,"CA3","SP",4118100000,4118100000,4118100000
2045,2043,"CA3","SR",8229350000,8229350000,8229350000
2045,2044,"CA3","SL",4854930000,4854930000,4854930000
2045,2044,"CA3","SO",7025690000,7025690000,7025690000
2045,2044,"CA3","SP",4118100000,4118100000,4118100000
2045,2044,"CA3","SR",8229350000,8229350000,8229350000
2045,2045,"CA3","SL",4854930000,4854930000,4854930000
2045,2045,"CA3","SO",7025690000,7025690000,7025690000
2045,2045,"CA3","SP",4118100000,4118100000,4118100000
2045,2045,"CA3","SR",8229350000,8229350000,8229350000
2045,2046,"CA3","SL",4854930000,4854930000,4854930000
2045,2046,"CA3","SO",7025690000,7025690000,7025690000
2045,2046,"CA3","SP",4118100000,4118100000,4118100000
2045,2046,"CA3","SR",8229350000,8229350000,8229350000
2045,2047,"CA3","SO",7025690000,7025690000,7025690000
2045,2049,"CA3","SL",4854930000,4854930000,4854930000
2045,2049,"CA3","SO",7025690000,7025690000,7025690000
2045,2049,"CA3","SP",4118100000,4118100000,4118100000
2045,2049,"CA3","SR",8229350000,8229350000,8229350000
2046,2000,"CA3","SL",4854930000,4854930000,4854930000
2046,2000,"CA3","SO",7025690000,7025690000,7025690000
2046,2000,"CA3","SP",4118100000,4118100000,4118100000
2046,2000,"CA3","SR",8229350000,8229350000,8229350000
2046,2001,"CA3","SR",8229350000,8229350000,8229350000
2046,2004,"CA3","SL",4854930000,4854930000,4854930000
2046,2004,"CA3","SO",7025690000,7025690000,7025690000
2046,2004,"CA3","SP",4118100000,4118100000,4118100000
2046,2004,"CA3","SR",8229350000,8229350000,8229350000
2046,2005,"CA3","SL",4854930000,4854930000,4854930000
2046,2005,"CA3","SR",8229350000,8229350000,8229350000
2046,2008,"CA3","SR",8229350000,8229350000,8229350000
2046,2009,"CA3","SO",7025690000,7025690000,7025690000
2046,2013,"CA3","SL",4854930000,4854930000,4854930000
2046,2013,"CA3","SR",8229350000,8229350000,8229350000
2046,2014,"CA3","SL",4854930000,4854930000,4854930000
2046,2014,"CA3","SR",8229350000,8229350000,8229350000
2046,2019,"CA3","SL",4854930000,4854930000,4854930000
2046,2020,"CA3","SO",7025690000,7025690000,7025690000
2046,2021,"CA3","SO",7025690000,7025690000,7025690000
2046,2022,"CA3","SO",7025690000,7025690000,7025690000
2046,2023,"CA3","SR",8229350000,8229350000,8229350000
2046,2028,"CA3","SL",4854930000,4854930000,4854930000
2046,2028,"CA3","SO",7025690000,7025690000,7025690000
2046,2028,"CA3","SP",4118100000,4118100000,4118100000
2046,2028,"CA3","SR",8229350000,8229350000,8229350000
2046,2035,"CA3","SL",4854930000,4854930000,4854930000
2046,2035,"CA3","SO",7025690000,7025690000,7025690000
2046,2035,"CA3","SP",4118100000,4118100000,4118100000
2046,2035,"CA3","SR",8229350000,8229350000,8229350000
2046,2036,"CA3","SL",4854930000,4854930000,4854930000
2046,2036,"CA3","SP",4118100000,4118100000,4118100000
2046,2036,"CA3","SR",8229350000,8229350000,8229350000
2046,2043,"CA3","SL",4854930000,4854930000,4854930000
2046,2043,"CA3","SO",7025690000,7025690000,7025690000
2046,2043,"CA3","SP",4118100000,4118100000,4118100000
2046,2043,"CA3","SR",8229350000,8229350000,8229350000
2046,2044,"CA3","SL",4854930000,4854930000,4854930000
2046,2044,"CA3","SO",7025690000,7025690000,7025690000
2046,2044,"CA3","SP",4118100000,4118100000,4118100000
2046,2044,"CA3","SR",8229350000,8229350000,8229350000
2046,2045,"CA3","SL",4854930000,4854930000,4854930000
2046,2045,"CA3","SO",7025690000,7025690000,7025690000
2046,2045,"CA3","SP",4118100000,4118100000,4118100000
2046,2045,"CA3","SR",8229350000,8229350000,8229350000
2046,2046,"CA3","SL",4854930000,4854930000,4854930000
2046,2046,"CA3","SO",7025690000,7025690000,7025690000
2046,2046,"CA3","SP",4118100000,4118100000,4118100000
2046,2046,"CA3","SR",8229350000,8229350000,8229350000
2046,2047,"CA3","SO",7025690000,7025690000,7025690000
2046,2049,"CA3","SL",4854930000,4854930000,4854930000
2046,2049,"CA3","SO",7025690000,7025690000,7025690000
2046,2049,"CA3","SP",4118100000,4118100000,4118100000
2046,2049,"CA3","SR",8229350000,8229350000,8229350000
2049,2000,"CA3","SLM",759922000,759922000,759922000
2049,2001,"CA3","SLM",759922000,759922000,759922000
2049,2005,"CA3","SLM",759922000,759922000,759922000
2049,2028,"CA3","SLM",759922000,759922000,759922000
2049,2043,"CA3","SLM",759922000,759922000,759922000
2049,2044,"CA3","SLM",759922000,759922000,759922000
3000,3000,"CA2","SO",620633000,620633000,620633000
3000,3000,"CA2","SP",411400000,411400000,411400000
3000,3000,"CA2","SR",750268000,750268000,750268000
3000,3003,"CA2","SO",620633000,620633000,620633000
3000,3003,"CA2","SP",411400000,411400000,411400000
3000,3003,"CA2","SR",750268000,750268000,750268000
3000,3006,"CA2","SO",620633000,620633000,620633000
3000,3006,"CA2","SP",411400000,411400000,411400000
3000,3006,"CA2","SR",750268000,750268000,750268000
3000,3007,"CA2","SO",620633000,620633000,620633000
3000,3007,"CA2","SP",411400000,411400000,411400000
3000,3007,"CA2","SR",750268000,750268000,750268000
3000,3008,"CA2","SO",620633000,620633000,620633000
3000,3008,"CA2","SP",411400000,411400000,411400000
3000,3008,"CA2","SR",750268000,750268000,750268000
3003,3000,"CA2","SO",620633000,620633000,620633000
3003,3000,"CA2","SP",411400000,411400000,411400000
3003,3000,"CA2","SR",750268000,750268000,750268000
3003,3003,"CA2","SO",620633000,620633000,620633000
3003,3003,"CA2","SP",411400000,411400000,411400000
3003,3003,"CA2","SR",750268000,750268000,750268000
3003,3006,"CA2","SO",620633000,620633000,620633000
3003,3006,"CA2","SP",411400000,411400000,411400000
3003,3006,"CA2","SR",750268000,750268000,750268000
3003,3007,"CA2","SO",620633000,620633000,620633000
3003,3007,"CA2","SP",411400000,411400000,411400000
3003,3007,"CA2","SR",750268000,750268000,750268000
3003,3008,"CA2","SO",620633000,620633000,620633000
3003,3008,"CA2","SP",411400000,411400000,411400000
3003,3008,"CA2","SR",750268000,750268000,750268000
3008,3000,"CA2","SR",750268000,750268000,750268000
3008,3003,"CA2","SR",750268000,750268000,750268000
3008,3006,"CA2","SR",750268000,750268000,750268000
3008,3007,"CA2","SR",750268000,750268000,750268000
