evidence_ID,property_ID,type_ID,original_id,fragment_id,Article_id,priority,conflict_note,unvetted,linking_quote,interpretation_notes,property_type_explanation,pc_flag,soma_pcl_flag,ax_de_pcl_flag,perisomatic_targeting_flag,supplemental_pmids
25741,418,4038,800294,25740,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
25741,471,4038,800294,25740,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
25741,405,4038,800294,25740,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
25741,470,4038,800294,25740,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
25741,404,4038,800294,25740,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
25763,484,4039,800296,25762,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
25763,418,4039,800296,25762,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
25763,471,4039,800296,25762,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
25763,405,4039,800296,25762,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
25763,470,4039,800296,25762,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
25763,404,4039,800296,25762,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
25785,484,4039,800298,25784,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
25785,418,4039,800298,25784,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
25785,471,4039,800298,25784,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
25785,405,4039,800298,25784,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
25785,470,4039,800298,25784,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
25785,404,4039,800298,25784,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
25807,484,4022,800300,25806,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
25807,418,4022,800300,25806,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
25807,471,4022,800300,25806,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
25807,405,4022,800300,25806,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
25807,470,4022,800300,25806,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
25807,404,4022,800300,25806,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
25807,469,4022,800300,25806,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
25807,403,4022,800300,25806,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
25807,468,4022,800300,25806,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
25823,484,4022,800302,25822,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
25823,418,4022,800302,25822,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
25823,471,4022,800302,25822,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
25823,405,4022,800302,25822,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
25823,470,4022,800302,25822,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
25823,404,4022,800302,25822,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
25823,469,4022,800302,25822,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
25823,403,4022,800302,25822,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
25823,468,4022,800302,25822,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
25846,484,4022,800444,25845,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
25846,418,4022,800444,25845,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
25846,471,4022,800444,25845,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
25846,405,4022,800444,25845,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
25846,470,4022,800444,25845,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
25846,404,4022,800444,25845,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
25846,469,4022,800444,25845,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
25846,403,4022,800444,25845,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
25846,468,4022,800444,25845,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
25869,484,4021,800304,25868,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
25869,418,4021,800304,25868,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
25869,469,4021,800304,25868,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
25869,403,4021,800304,25868,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
25869,468,4021,800304,25868,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
25880,484,4021,800306,25879,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
25880,418,4021,800306,25879,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
25880,469,4021,800306,25879,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
25880,403,4021,800306,25879,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
25880,468,4021,800306,25879,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
25891,484,4056,800308,25890,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
25891,418,4056,800308,25890,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
25891,471,4056,800308,25890,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
25891,405,4056,800308,25890,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
25891,470,4056,800308,25890,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
25891,404,4056,800308,25890,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
25891,469,4056,800308,25890,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
25891,403,4056,800308,25890,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
25891,468,4056,800308,25890,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
25912,484,4031,800310,25911,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
25912,418,4031,800310,25911,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
25912,471,4031,800310,25911,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
25912,405,4031,800310,25911,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
25912,470,4031,800310,25911,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
25912,404,4031,800310,25911,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
25912,469,4031,800310,25911,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
25912,403,4031,800310,25911,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
25932,484,4031,800312,25931,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
25932,418,4031,800312,25931,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
25932,471,4031,800312,25931,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
25932,405,4031,800312,25931,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
25932,470,4031,800312,25931,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
25932,404,4031,800312,25931,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
25932,469,4031,800312,25931,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
25932,403,4031,800312,25931,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
25952,484,4020,800314,25951,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
25952,418,4020,800314,25951,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
25952,471,4020,800314,25951,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
25952,405,4020,800314,25951,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
25952,470,4020,800314,25951,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
25952,404,4020,800314,25951,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
25952,469,4020,800314,25951,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
25952,468,4020,800314,25951,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
25975,484,4020,800316,25974,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
25975,418,4020,800316,25974,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
25975,471,4020,800316,25974,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
25975,405,4020,800316,25974,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
25975,470,4020,800316,25974,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
25975,404,4020,800316,25974,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
25975,469,4020,800316,25974,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
25975,468,4020,800316,25974,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
25998,484,4091,800318,25997,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
25998,418,4091,800318,25997,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
25998,471,4091,800318,25997,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
25998,405,4091,800318,25997,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
25998,470,4091,800318,25997,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
25998,404,4091,800318,25997,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
25998,469,4091,800318,25997,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
26010,484,4091,800320,26009,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
26010,418,4091,800320,26009,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
26010,471,4091,800320,26009,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
26010,405,4091,800320,26009,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
26010,470,4091,800320,26009,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
26010,404,4091,800320,26009,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
26010,469,4091,800320,26009,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
0,403,4091,800321,0,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
26027,484,4093,800322,26026,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
26027,418,4093,800322,26026,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
26027,471,4093,800322,26026,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
26027,405,4093,800322,26026,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
26027,470,4093,800322,26026,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
26027,404,4093,800322,26026,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
26027,469,4093,800322,26026,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
26039,484,4093,800324,26038,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
26039,418,4093,800324,26038,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
26039,471,4093,800324,26038,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
26039,405,4093,800324,26038,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
26039,470,4093,800324,26038,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
26039,404,4093,800324,26038,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
26039,469,4093,800324,26038,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
26039,403,4093,800324,26038,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
26055,484,4005,800326,26054,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
26055,418,4005,800326,26054,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
26055,469,4005,800326,26054,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
26055,403,4005,800326,26054,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
26055,468,4005,800326,26054,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
26055,402,4005,800326,26054,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
26077,484,4004,800378,26076,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
26077,418,4004,800378,26076,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
26077,471,4004,800378,26076,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
26077,405,4004,800378,26076,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
26077,470,4004,800378,26076,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
26077,404,4004,800378,26076,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
26077,469,4004,800378,26076,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
26077,403,4004,800378,26076,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
26077,468,4004,800378,26076,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
26077,402,4004,800378,26076,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
26077,455,4004,800378,26076,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
26077,389,4004,800378,26076,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
26077,456,4004,800378,26076,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
26077,390,4004,800378,26076,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
26077,392,4004,800378,26076,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
26108,484,4004,800380,26107,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
26108,418,4004,800380,26107,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
26108,471,4004,800380,26107,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
26108,405,4004,800380,26107,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
26108,470,4004,800380,26107,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
26108,404,4004,800380,26107,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
26108,469,4004,800380,26107,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
26108,403,4004,800380,26107,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
26108,468,4004,800380,26107,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
26108,402,4004,800380,26107,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
26108,455,4004,800380,26107,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
26108,389,4004,800380,26107,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
26108,456,4004,800380,26107,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
26108,390,4004,800380,26107,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
26138,484,4011,800382,26137,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
26138,418,4011,800382,26137,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
26138,468,4011,800382,26137,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
26138,402,4011,800382,26137,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
26138,455,4011,800382,26137,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
26138,389,4011,800382,26137,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
26152,484,4011,800384,26151,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
26152,418,4011,800384,26151,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
26152,468,4011,800384,26151,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
26152,402,4011,800384,26151,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
26152,455,4011,800384,26151,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
26152,389,4011,800384,26151,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
26166,484,4089,800328,26165,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
26166,418,4089,800328,26165,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
26166,471,4089,800328,26165,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
26166,405,4089,800328,26165,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
26166,470,4089,800328,26165,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
26166,404,4089,800328,26165,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
26166,469,4089,800328,26165,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
26166,403,4089,800328,26165,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
26166,468,4089,800328,26165,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
26166,402,4089,800328,26165,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
26192,484,4089,800330,26191,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
26192,418,4089,800330,26191,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
26192,471,4089,800330,26191,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
26192,405,4089,800330,26191,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
26192,470,4089,800330,26191,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
26192,404,4089,800330,26191,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
26192,469,4089,800330,26191,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
26192,403,4089,800330,26191,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
26192,468,4089,800330,26191,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
26192,402,4089,800330,26191,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
26218,484,4087,800332,26217,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
26218,418,4087,800332,26217,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
26218,471,4087,800332,26217,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
26218,405,4087,800332,26217,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
26218,470,4087,800332,26217,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
26218,404,4087,800332,26217,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
26218,469,4087,800332,26217,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
26218,403,4087,800332,26217,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
26218,468,4087,800332,26217,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
26218,402,4087,800332,26217,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
26244,484,4087,800334,26243,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
26244,418,4087,800334,26243,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
26244,471,4087,800334,26243,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
26244,405,4087,800334,26243,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
26244,470,4087,800334,26243,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
26244,404,4087,800334,26243,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
26244,469,4087,800334,26243,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
26244,403,4087,800334,26243,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
26244,468,4087,800334,26243,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
26244,402,4087,800334,26243,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
26270,484,4055,800336,26269,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
26270,418,4055,800336,26269,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
26270,471,4055,800336,26269,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
26270,405,4055,800336,26269,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
26270,470,4055,800336,26269,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
26270,404,4055,800336,26269,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
26270,469,4055,800336,26269,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
26270,403,4055,800336,26269,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
26270,468,4055,800336,26269,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
26293,484,4055,800446,26292,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
26293,418,4055,800446,26292,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
26293,471,4055,800446,26292,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
26293,405,4055,800446,26292,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
26293,470,4055,800446,26292,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
26293,404,4055,800446,26292,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
26293,469,4055,800446,26292,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
26293,403,4055,800446,26292,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
26293,468,4055,800446,26292,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
26316,484,4055,800448,26315,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
26316,418,4055,800448,26315,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
26316,471,4055,800448,26315,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
26316,405,4055,800448,26315,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
26316,470,4055,800448,26315,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
26316,404,4055,800448,26315,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
26316,469,4055,800448,26315,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
26316,403,4055,800448,26315,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
26316,468,4055,800448,26315,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
26339,484,4083,800338,26338,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
26339,418,4083,800338,26338,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
26339,471,4083,800338,26338,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
26339,405,4083,800338,26338,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
26339,470,4083,800338,26338,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
26339,404,4083,800338,26338,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
26339,469,4083,800338,26338,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
26339,403,4083,800338,26338,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
26359,484,4083,800340,26358,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
26359,418,4083,800340,26358,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
26359,471,4083,800340,26358,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
26359,405,4083,800340,26358,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
26359,470,4083,800340,26358,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
26359,404,4083,800340,26358,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
26359,469,4083,800340,26358,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
26359,403,4083,800340,26358,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
26379,484,4068,800370,26378,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
26379,418,4068,800370,26378,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
26379,471,4068,800370,26378,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
26379,405,4068,800370,26378,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
26379,470,4068,800370,26378,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
26379,404,4068,800370,26378,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
26379,469,4068,800370,26378,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
26379,403,4068,800370,26378,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
26379,468,4068,800370,26378,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
26379,402,4068,800370,26378,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
26379,408,4068,800370,26378,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
26379,407,4068,800370,26378,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
26379,406,4068,800370,26378,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
26424,484,4066,800342,26423,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
26424,418,4066,800342,26423,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
26424,471,4066,800342,26423,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
26424,405,4066,800342,26423,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
26424,470,4066,800342,26423,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
26424,404,4066,800342,26423,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
26424,469,4066,800342,26423,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
26424,403,4066,800342,26423,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
26424,468,4066,800342,26423,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
26424,402,4066,800342,26423,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
26450,484,4066,800344,26449,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
26450,418,4066,800344,26449,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
26450,471,4066,800344,26449,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
26450,405,4066,800344,26449,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
26450,470,4066,800344,26449,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
26450,404,4066,800344,26449,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
26450,469,4066,800344,26449,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
26450,403,4066,800344,26449,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
26450,468,4066,800344,26449,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
26450,402,4066,800344,26449,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
26476,484,4076,800346,26475,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
